chrom	pos	Teo_JRIAL2T	Teo_JRIAL2S	Teo_JRIAL2R	Teo_JRIAL2Q	Teo_JRIAL2P	Teo_JRIAL2O	Teo_JRIAL2N	Teo_JRIAL2M	Teo_JRIAL2L	Teo_JRIAL2K	Teo_JRIAL2J	Teo_JRIAL2I	Teo_JRIAL2H	Teo_JRIAL2G	Teo_JRIAL2F	Teo_JRIAL2E	Teo_JRIAL2D	Teo_JRIAL2C	Teo_JRIAL2B	Teo_JRIAL2A	Maize_A632	Maize_B37	Maize_B73	Maize_B97	Maize_CML322	Maize_HP301	Maize_IL14	Maize_LH82	Maize_LH123HT	Maize_Mo17	Maize_Oh43	Maize_P39	Maize_PHZ51	Maize_Tx303
1	270553712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553713	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	0	NA	0	NA	NA	0	NA	0	0	NA	0	NA	NA	0	NA	NA
1	270553714	0	NA	0	0	0	0	NA	NA	0	0	NA	NA	0	NA	0	NA	0	NA	NA	0	0	0	0	NA	0	NA	0	0	NA	0	0	NA	0	0
1	270553727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553728	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	0	NA	0	NA	NA	0	NA	0	0	NA	NA	NA	NA	0	NA	NA
1	270553729	0	NA	0	0	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0
1	270553773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553774	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA
1	270553775	0	NA	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	NA	0.0625	NA	0	0	NA	0	0	0	0	0	0	0
1	270553776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553777	NA	0	NA	NA	NA	NA	0	0	NA	0	0.5	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA
1	270553778	0.142857142857143	NA	0	0	0	0.166666666666667	0	NA	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	0	0	0	0
1	270553779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553780	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	0	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA
1	270553781	0	NA	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	NA	0	0	NA	0	0	0	NA	0	0	NA	0	0	0	0	0.111111111111111
1	270553782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553783	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	0	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA
1	270553784	0	NA	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0.166666666666667	0
1	270553785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA
1	270553787	0	NA	0	0	0	NA	0	NA	NA	NA	0	NA	0	0	NA	0	0	0	NA	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0
1	270553812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553813	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA
1	270553814	NA	NA	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	NA	0	0	0	0	0	0	0	0
1	270553821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553822	0	0	NA	NA	NA	NA	0	0	NA	0.2	0	0	NA	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	NA
1	270553823	0	NA	0	0	NA	0	NA	NA	0	0	0	NA	0	NA	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	0	NA	NA	0	0	0	0
1	270553824	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	0.5	NA	NA	NA	0	NA	NA	NA	NA	NA
1	270553825	0	NA	0	0	NA	0	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	0
1	270553827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553828	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	NA
1	270553829	0	NA	0	0	NA	0	NA	NA	0	NA	NA	0	0	0	0	0	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	0	0	0
1	270553830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553831	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	NA
1	270553832	0	NA	0	0	NA	0	NA	0	0	NA	NA	0	0	0	0	NA	NA	NA	0	0	0	NA	0	0	NA	0	NA	0	NA	0	0	0	0	0
1	270553833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553834	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	0	NA	NA	NA	NA
1	270553835	0	NA	0	0	NA	0	NA	NA	0	NA	0	NA	0	NA	0	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	0	NA	0	0	0	0	0.142857142857143
1	270553851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553852	0	0	NA	NA	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	NA
1	270553853	0	NA	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	0
1	270553862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553863	0	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	0	0.166666666666667	NA	NA	NA
1	270553864	NA	NA	0	0	0	0	NA	NA	0	0	0	0	NA	NA	0	0	NA	NA	0	0	0	NA	0	NA	0	NA	NA	0	0	NA	NA	0	0	0
1	270553865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553866	0	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	NA
1	270553867	NA	NA	0	0	0	0	0	NA	NA	0	0	NA	NA	NA	0	0	0	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	0
1	270553874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553875	0	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	0.333333333333333	0	0	0	0	NA	NA	0	NA	0	NA	0	NA	0	NA	0	0	0	0	NA	NA
1	270553876	NA	NA	0	0	0	0	NA	0	NA	0	0	NA	NA	NA	NA	NA	0	NA	0	0	0	NA	NA	NA	0	0	0	0	0	NA	0	0	0	0
1	270553883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553884	0	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	NA	NA	0	NA	0	NA	0	NA	0	NA	0	0	0	0	NA	NA
1	270553885	0	NA	0	NA	0	0	0	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	NA	NA	0	NA	NA	0	NA	0	0	0	0	0	0	0
1	270553896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553897	0	0	NA	NA	NA	NA	0	0	0	0	NA	0	NA	0	0	0	0	0.333333333333333	NA	NA	NA	NA	0	NA	0	NA	0	NA	0	0	0	0	NA	NA
1	270553898	0	NA	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	NA	0	0	0	NA	0	NA	0
1	270553899	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA
1	270553900	0	NA	0	NA	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	0
1	270553901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553902	0.333333333333333	0	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	0	0	0	0	NA	NA
1	270553903	0	NA	0	NA	0	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	NA	0	NA	NA	0	0	NA	0
1	270553904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553905	0	0	NA	NA	NA	NA	0	NA	0	NA	NA	0	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	0	NA	NA	NA
1	270553906	NA	NA	0	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	0
1	270553907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553908	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	0	0	0	0	NA	NA
1	270553909	0	NA	0	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0.2	0	NA	0.2	0	NA	NA	0
1	270553923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553924	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	NA
1	270553925	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	0	0	NA	0	NA	NA	0
1	270553929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553930	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	0	0	0	0	NA
1	270553931	NA	NA	NA	NA	0	0	0	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	NA	0	NA	NA	0	0	0	NA	NA	NA	0
1	270553950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553951	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	NA
1	270553952	NA	NA	0	NA	0	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	NA	NA	0	NA	0	NA	0	NA	0
1	270553953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553954	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	NA
1	270553955	0	NA	NA	NA	0	0	NA	0	0	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	0
1	270553962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553963	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	NA
1	270553964	NA	NA	0	NA	0	0	NA	NA	0	0	0	NA	NA	NA	0	NA	0	0	NA	NA	0	NA	NA	0	0	0	NA	0	0	NA	0	NA	NA	0
1	270553970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553971	0	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	0.25	NA
1	270553972	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	0
1	270553977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553978	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA
1	270553979	0	NA	NA	NA	0	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	0
1	270553980	0	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA
1	270553981	0	0	0	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	0	0	NA	0
1	270553982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553983	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA
1	270553984	0	0	0	NA	0	0	NA	0	NA	0	0	NA	NA	0	NA	NA	0	NA	NA	0	0	NA	0	0	0	NA	NA	NA	0	NA	0	0	NA	0
1	270553993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270553994	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA
1	270553995	0	0	NA	NA	0	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	0	0	NA	NA	0
1	270554013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554014	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.111111111111111	0	0	0	0	0	NA	0	0
1	270554015	0	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	0	0	NA	NA	0	0	0	0	0	NA	0
1	270554016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554017	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0
1	270554018	0	NA	NA	NA	0	NA	0	0	NA	0	0	0	NA	0	0	NA	NA	NA	NA	0	0	NA	NA	0	NA	0	0	NA	0	NA	0	0	0	0
1	270554019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554020	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0
1	270554021	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	0	0	0	0	0	0	NA	0	0	NA
1	270554032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554033	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	NA	0	NA
1	270554034	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0	NA	NA	NA	0	NA	0	0	NA	0.1	0	NA	NA	0	0	NA	NA	NA	0	NA	0
1	270554035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554036	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0.5	0	NA	0	NA
1	270554037	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	NA	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	NA	0
1	270554041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554042	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	NA	0	NA
1	270554043	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	NA	0	0	0	NA	NA	NA	0	0	0	0	NA	0
1	270554055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554056	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA
1	270554057	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	0	0	NA	NA	NA	0	0	0	0	0	0	0
1	270554058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554059	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA
1	270554060	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	0	0	0	0	NA	0	NA	NA	0	NA	NA	NA	0	0	0	0	0	NA	0	NA	0	0	0
1	270554061	0	0	0	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA
1	270554062	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	0	NA	0
1	270554063	0	0	NA	NA	NA	0	0	NA	NA	0	0	0	NA	0	NA	0	0	NA	0	0	NA	0	0	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA
1	270554064	NA	NA	0	NA	0	NA	0	0	0	NA	NA	0	0	NA	NA	NA	0	0	NA	0	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	NA	0
1	270554073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554074	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA
1	270554075	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	0	NA	0	0.125	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	0	NA	0
1	270554076	0	0	0	NA	0	0	0	0	NA	NA	NA	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	0	0	0	NA	NA	NA
1	270554077	NA	NA	NA	NA	0	NA	NA	0	NA	0	0	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0
1	270554097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554098	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0
1	270554099	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	0	NA
1	270554114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554115	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	270554116	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	0	NA	NA	NA	0
1	270554135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554136	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0
1	270554137	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0	0	0	0	0	NA	NA	NA	0	0
1	270554145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554146	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0
1	270554147	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	0	NA	0	0
1	270554166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	270554167	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0
1	270554168	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	NA	0	0	NA	NA
