Chr	start	end	Gene	Chain	Chr_TE	start_TE	end_TE	Overlap_bp
10	89275166	89276263	Zm00001d024814	-	10	89271931	89276883	1097
10	89407915	89426926	Zm00001d024816	-	10	89413210	89421359	8149
10	90117995	90129224	Zm00001d024830	+	10	90125654	90127145	1491
10	90117995	90129224	Zm00001d024830	+	10	90115833	90133461	11229
10	90131666	90133501	Zm00001d024831	-	10	90115833	90133461	1795
10	90384434	90385822	Zm00001d024839	-	10	90384502	90403739	1320
10	90387391	90399823	Zm00001d024840	+	10	90384502	90403739	12432
10	90403804	90415670	Zm00001d024841	+	10	90408907	90413214	4307
10	90482107	90484510	Zm00001d024844	-	10	90469612	90483561	1454
10	90614501	90615758	Zm00001d024850	-	10	90610712	90635204	1257
10	90634003	90634950	Zm00001d024851	-	10	90610712	90635204	947
10	90656251	90657509	Zm00001d024852	-	10	90635285	90658312	1258
10	90656251	90657509	Zm00001d024852	-	10	90650242	90658536	1258
10	91161061	91164736	Zm00001d024865	-	10	91162486	91181060	2250
10	91598678	91600142	Zm00001d024872	-	10	91599824	91617185	318
10	91752340	91764346	Zm00001d024874	-	10	91753924	91763671	9747
10	91752340	91764346	Zm00001d024874	-	10	91735932	91789608	12006
10	91752340	91764346	Zm00001d024874	-	10	91739727	91769751	12006
10	91752340	91764346	Zm00001d024874	-	10	91749426	91754188	1848
10	92160789	92164199	Zm00001d024883	-	10	92162535	92170786	1664
10	92330298	92332490	Zm00001d024885	-	10	92322462	92332366	2068
10	93008811	93023608	Zm00001d024889	+	10	93011533	93011633	100
10	93008811	93023608	Zm00001d024889	+	10	93011544	93011644	100
10	93052419	93060560	Zm00001d024890	-	10	93054271	93059522	5251
10	93137405	93143070	Zm00001d024891	-	10	93141015	93141928	913
10	93137405	93143070	Zm00001d024891	-	10	93142403	93147783	667
10	93170987	93171477	Zm00001d024892	+	10	93162076	93175950	490
10	93630345	93631709	Zm00001d024898	+	10	93631700	93636124	9
10	94430850	94433495	Zm00001d024909	-	10	94430736	94444113	2645
10	94436204	94437094	Zm00001d024910	-	10	94430736	94444113	890
10	94650676	94652496	Zm00001d024912	-	10	94647810	94656906	1820
10	94800906	94803266	Zm00001d024915	+	10	94793965	94803878	2360
10	94910884	94911437	Zm00001d024917	+	10	94910118	94916583	553
10	94913396	94916114	Zm00001d024918	+	10	94910118	94916583	2718
10	94989364	94991623	Zm00001d024919	-	10	94977293	94991750	2259
10	95363430	95366568	Zm00001d024927	-	10	95350944	95367743	3138
10	95451163	95473347	Zm00001d024928	-	10	95456193	95459432	3239
10	95451163	95473347	Zm00001d024928	-	10	95467301	95486627	6046
10	95541807	95543469	Zm00001d024931	+	10	95508558	95559800	1662
10	95587713	95593434	Zm00001d024933	+	10	95590610	95592466	1856
10	95587713	95593434	Zm00001d024933	+	10	95578354	95593633	5721
10	95666017	95669076	Zm00001d024935	-	10	95652873	95670972	3059
10	95848553	95864224	Zm00001d024938	+	10	95853067	95858920	5853
10	95848553	95864224	Zm00001d024938	+	10	95837786	95850771	2218
10	95933122	95935711	Zm00001d024939	-	10	95934138	95945386	1573
10	96023176	96023557	Zm00001d024942	-	10	96020484	96024183	381
10	96162551	96163491	Zm00001d024944	-	10	96107445	96176995	940
10	96502880	96504120	Zm00001d024948	+	10	96502799	96506824	1240
10	96577977	96581566	Zm00001d024951	+	10	96580316	96583015	1250
10	96732967	96733493	Zm00001d024954	+	10	96729302	96745208	526
10	96773958	96774425	Zm00001d024955	-	10	96771779	96777770	467
10	96779289	96779821	Zm00001d024956	+	10	96778723	96816901	532
10	96816146	96816678	Zm00001d024957	+	10	96778723	96816901	532
10	96868196	96869084	Zm00001d024958	-	10	96868320	96883951	764
10	96880902	96881682	Zm00001d024959	-	10	96868320	96883951	780
10	96948264	96950890	Zm00001d024961	-	10	96940474	96948379	115
10	96956014	96967539	Zm00001d024962	+	10	96959690	96965014	5324
10	97008587	97009940	Zm00001d024964	-	10	97008041	97009397	810
10	97008587	97009940	Zm00001d024964	-	10	96987656	97033789	1353
10	97101650	97106765	Zm00001d024965	-	10	97103591	97121630	3174
10	97101650	97106765	Zm00001d024965	-	10	97088167	97151537	5115
10	97249804	97279351	Zm00001d024967	-	10	97249291	97265049	15245
10	97279497	97281637	Zm00001d024968	-	10	97281560	97282315	77
10	97513105	97516506	Zm00001d024970	-	10	97508217	97605882	3401
10	97673568	97680486	Zm00001d024973	+	10	97665416	97675783	2215
10	97684039	97684791	Zm00001d024974	-	10	97683952	97685441	752
10	97685327	97689706	Zm00001d024975	+	10	97683952	97685441	114
10	97746847	97751025	Zm00001d024977	+	10	97709569	97803084	4178
10	97752747	97758817	Zm00001d024978	+	10	97709569	97803084	6070
10	97762069	97771416	Zm00001d024979	-	10	97709569	97803084	9347
10	97994244	97996709	Zm00001d024985	-	10	97985928	97996820	2465
10	98099672	98113821	Zm00001d024990	-	10	98103742	98107283	3541
10	98099672	98113821	Zm00001d024990	-	10	98111010	98121808	2811
10	98236755	98238985	Zm00001d024994	+	10	98210295	98236758	3
10	98385298	98386222	Zm00001d024996	+	10	98370939	98397750	924
10	98626467	98629272	Zm00001d024999	+	10	98629106	98639598	166
10	99306719	99308794	Zm00001d025006	-	10	99288368	99307973	1254
10	99917607	99918841	Zm00001d025018	+	10	99918710	99934951	131
10	99972964	99975683	Zm00001d025019	+	10	99963926	99976075	2719
10	100002393	100008244	Zm00001d025021	-	10	99998710	100011239	5851
10	100210116	100246420	Zm00001d025024	+	10	100242372	100244421	2049
10	100543845	100549482	Zm00001d025031	-	10	100530940	100550620	5637
10	100593766	100594296	Zm00001d025033	-	10	100591389	100603120	530
10	100998231	101000685	Zm00001d025039	+	10	100997919	101003057	2454
10	101921141	101923394	Zm00001d025056	-	10	101920263	101922972	1831
10	101921141	101923394	Zm00001d025056	-	10	101913231	101993493	2253
10	102054802	102055944	Zm00001d025059	+	10	102055616	102067435	328
10	102183855	102201368	Zm00001d025060	+	10	102190769	102196220	5451
10	102246913	102250054	Zm00001d025062	-	10	102242937	102259792	3141
10	102254458	102258676	Zm00001d025063	-	10	102242937	102259792	4218
10	102552539	102554879	Zm00001d025073	-	10	102534822	102587722	2340
10	102746049	102761434	Zm00001d025074	+	10	102749644	102760651	11007
10	102770463	102774619	Zm00001d025075	-	10	102773834	102784248	785
10	103047049	103059527	Zm00001d025085	+	10	103050972	103056054	5082
10	103296025	103297278	Zm00001d025089	-	10	103295711	103300604	1253
10	103298536	103301500	Zm00001d025090	+	10	103295711	103300604	2068
10	103655322	103658082	Zm00001d025093	-	10	103652824	103666836	2760
10	103655322	103658082	Zm00001d025093	-	10	103655084	103700161	2760
10	103697583	103700217	Zm00001d025094	-	10	103655084	103700161	2578
10	103743982	103744598	Zm00001d025095	+	10	103743384	103750076	616
10	103768672	103787574	Zm00001d025098	+	10	103770992	103787955	16582
10	104005267	104026749	Zm00001d025100	-	10	104013021	104029210	13728
10	104027820	104028148	Zm00001d025101	-	10	104013021	104029210	328
10	104219161	104224390	Zm00001d025103	-	10	104182058	104243324	5229
10	104219161	104224390	Zm00001d025103	-	10	104186037	104239403	5229
10	104541550	104545518	Zm00001d025106	-	10	104534592	104568392	3968
10	105046350	105047745	Zm00001d025115	-	10	105046354	105054497	1391
10	105050722	105054454	Zm00001d025116	-	10	105046354	105054497	3732
10	105222089	105222574	Zm00001d025120	-	10	105221211	105231581	485
10	105224193	105224695	Zm00001d025121	+	10	105221211	105231581	502
10	105472286	105496243	Zm00001d025125	+	10	105477423	105483227	5804
10	105472286	105496243	Zm00001d025125	+	10	105491682	105507435	4561
10	105652923	105676382	Zm00001d025129	+	10	105661934	105670912	8978
10	105652923	105676382	Zm00001d025129	+	10	105666359	105671154	4795
10	105692426	105720443	Zm00001d025130	-	10	105695614	105697546	1932
10	105692426	105720443	Zm00001d025130	-	10	105707482	105713303	5821
10	105800908	105804404	Zm00001d025131	+	10	105775242	105857811	3496
10	105800908	105804404	Zm00001d025131	+	10	105795650	105856362	3496
10	105800908	105804404	Zm00001d025131	+	10	105800090	105811947	3496
10	105805029	105805469	Zm00001d025132	+	10	105775242	105857811	440
10	105805029	105805469	Zm00001d025132	+	10	105795650	105856362	440
10	105805029	105805469	Zm00001d025132	+	10	105800090	105811947	440
10	105808862	105810346	Zm00001d025133	+	10	105775242	105857811	1484
10	105808862	105810346	Zm00001d025133	+	10	105795650	105856362	1484
10	105808862	105810346	Zm00001d025133	+	10	105800090	105811947	1484
10	105948711	105977398	Zm00001d025134	+	10	105944769	105962422	13711
10	106280712	106283527	Zm00001d025140	-	10	106279771	106282447	1735
10	106318787	106321238	Zm00001d025141	-	10	106316722	106324724	2451
10	106377768	106379081	Zm00001d025142	-	10	106375904	106387099	1313
10	106380224	106385055	Zm00001d025143	+	10	106375904	106387099	4831
10	106588447	106589106	Zm00001d025148	+	10	106585851	106598520	659
10	106629010	106638259	Zm00001d025149	-	10	106616917	106681776	9249
10	106629010	106638259	Zm00001d025149	-	10	106629671	106645329	8588
10	106777076	106807515	Zm00001d025153	-	10	106780430	106782265	1835
10	107470951	107474926	Zm00001d025170	+	10	107466176	107475481	3975
10	107681754	107685012	Zm00001d025176	-	10	107681258	107682984	1230
10	107681754	107685012	Zm00001d025176	-	10	107682985	107691352	2027
10	108275634	108280028	Zm00001d025183	-	10	108225079	108294256	4394
10	108297253	108318568	Zm00001d025185	+	10	108300721	108310448	9727
10	108297253	108318568	Zm00001d025185	+	10	108313721	108313971	250
10	108297253	108318568	Zm00001d025185	+	10	108302335	108315925	13590
10	108425498	108434020	Zm00001d025186	-	10	108431029	108441996	2991
10	108430945	108432034	Zm00001d025187	+	10	108431029	108441996	1005
10	108436438	108438116	Zm00001d025188	+	10	108431029	108441996	1678
10	108511219	108512771	Zm00001d025194	+	10	108495803	108541577	1552
10	108516688	108524894	Zm00001d025195	+	10	108495803	108541577	8206
10	108536113	108539163	Zm00001d025196	+	10	108533081	108542236	3050
10	108536113	108539163	Zm00001d025196	+	10	108495803	108541577	3050
10	108840806	108848622	Zm00001d025201	+	10	108845684	108855768	2938
10	108880082	108881427	Zm00001d025202	+	10	108876095	108886225	1345
10	109224790	109231836	Zm00001d025210	-	10	109227157	109246684	4679
10	109336395	109339309	Zm00001d025211	-	10	109321782	109339381	2914
10	109650438	109656595	Zm00001d025217	+	10	109655501	109658084	1094
10	109657976	109659501	Zm00001d025218	-	10	109655501	109658084	108
10	110166878	110169330	Zm00001d025227	-	10	110166813	110169863	2452
10	110222626	110223440	Zm00001d025230	+	10	110220772	110227591	814
10	110225535	110226665	Zm00001d025231	+	10	110220772	110227591	1130
10	110338608	110344763	Zm00001d025234	+	10	110336581	110345703	6155
10	110564312	110569524	Zm00001d025237	+	10	110563727	110571215	5212
10	110767645	110768010	Zm00001d025243	-	10	110763095	110837687	365
10	111052327	111062223	Zm00001d025249	+	10	111059197	111078074	3026
10	111156938	111166083	Zm00001d025252	-	10	111160978	111162350	1372
10	111399535	111412064	Zm00001d025253	+	10	111397670	111412349	12529
10	111450959	111453781	Zm00001d025255	-	10	111436374	111452074	1115
10	111457258	111458365	Zm00001d025256	-	10	111454174	111463654	1107
10	111717816	111722054	Zm00001d025262	+	10	111717436	111723499	4238
10	111734229	111744673	Zm00001d025263	+	10	111733017	111747103	10444
10	111734229	111744673	Zm00001d025263	+	10	111732376	111831158	10444
10	111792673	111794363	Zm00001d025264	+	10	111732376	111831158	1690
10	111794815	111806723	Zm00001d025265	+	10	111797347	111803758	6411
10	111794815	111806723	Zm00001d025265	+	10	111732376	111831158	11908
10	111794815	111806723	Zm00001d025265	+	10	111794984	111807522	11739
10	111794975	111805082	Zm00001d025266	-	10	111797347	111803758	6411
10	111794975	111805082	Zm00001d025266	-	10	111732376	111831158	10107
10	111794975	111805082	Zm00001d025266	-	10	111794984	111807522	10098
10	111824838	111828519	Zm00001d025267	+	10	111807494	111825507	669
10	111824838	111828519	Zm00001d025267	+	10	111732376	111831158	3681
10	112116864	112124493	Zm00001d025273	-	10	112115308	112185225	7629
10	112165803	112168114	Zm00001d025274	+	10	112115308	112185225	2311
10	112165803	112168114	Zm00001d025274	+	10	112162828	112173237	2311
10	112168325	112188744	Zm00001d025275	-	10	112115308	112185225	16900
10	112168325	112188744	Zm00001d025275	-	10	112162828	112173237	4912
10	112168325	112188744	Zm00001d025275	-	10	112173077	112184458	11381
10	112168325	112188744	Zm00001d025275	-	10	112173676	112183444	9768
10	112313641	112325551	Zm00001d025279	+	10	112313806	112326195	11745
10	112313641	112325551	Zm00001d025279	+	10	112315396	112325005	9609
10	112579130	112580069	Zm00001d025283	+	10	112578120	112588731	939
10	112581189	112583676	Zm00001d025284	-	10	112578120	112588731	2487
10	112586640	112587826	Zm00001d025285	-	10	112578120	112588731	1186
10	112744855	112745818	Zm00001d025288	-	10	112740655	112750308	963
10	112746456	112748292	Zm00001d025289	-	10	112740655	112750308	1836
10	112919810	112922524	Zm00001d025291	+	10	112918713	112934966	2714
10	113006222	113009023	Zm00001d025295	-	10	113008095	113015484	928
10	113108194	113111598	Zm00001d025296	+	10	113093136	113179447	3404
10	113108194	113111598	Zm00001d025296	+	10	113093159	113166784	3404
10	113212123	113217501	Zm00001d025297	+	10	113207297	113217558	5378
10	113304371	113318287	Zm00001d025301	-	10	113308748	113317202	8454
10	113520374	113523864	Zm00001d025306	+	10	113518521	113526396	3490
10	113713986	113714453	Zm00001d025308	-	10	113711932	113722558	467
10	114014799	114015284	Zm00001d025314	-	10	114014563	114016494	485
10	114024329	114025411	Zm00001d025316	+	10	114018855	114035049	1082
10	114026048	114027155	Zm00001d025317	+	10	114018855	114035049	1107
10	114029385	114032662	Zm00001d025318	+	10	114018855	114035049	3277
10	114036152	114037488	Zm00001d025319	+	10	114035980	114050068	1336
10	114044723	114046949	Zm00001d025321	+	10	114035980	114050068	2226
10	114125068	114128392	Zm00001d025324	-	10	114124573	114131311	3324
10	114125068	114128392	Zm00001d025324	-	10	114127229	114133424	1163
10	114315777	114321414	Zm00001d025328	-	10	114299800	114350388	5637
10	114337276	114339155	Zm00001d025330	+	10	114299800	114350388	1879
10	114363845	114370019	Zm00001d025331	-	10	114351672	114369564	5719
10	114461652	114462911	Zm00001d025333	+	10	114457135	114465067	1259
10	114691400	114692437	Zm00001d025337	+	10	114663845	114706370	1037
10	114698888	114700369	Zm00001d025338	-	10	114663845	114706370	1481
10	114701647	114705196	Zm00001d025339	-	10	114663845	114706370	3549
10	114734216	114741281	Zm00001d025340	-	10	114737333	114743412	3948
10	114817295	114821325	Zm00001d025342	-	10	114757886	114833077	4030
10	115137425	115143490	Zm00001d025349	+	10	115135725	115143822	6065
10	115137425	115143490	Zm00001d025349	+	10	115125334	115148184	6065
10	115137909	115138444	Zm00001d025350	-	10	115135725	115143822	535
10	115137909	115138444	Zm00001d025350	-	10	115125334	115148184	535
10	115243957	115246970	Zm00001d025354	-	10	115243799	115247031	3013
10	115297049	115299501	Zm00001d025355	+	10	115298135	115305168	1366
10	115501584	115503053	Zm00001d025358	+	10	115500101	115504686	1469
10	115668682	115669017	Zm00001d025361	+	10	115667060	115683903	335
10	115708853	115710913	Zm00001d025362	+	10	115700012	115713744	2060
10	115752872	115753270	Zm00001d025366	-	10	115748931	115753987	398
10	116618325	116618822	Zm00001d025384	+	10	116616840	116626410	497
10	116620582	116622211	Zm00001d025385	+	10	116616840	116626410	1629
10	116623896	116625318	Zm00001d025386	+	10	116616840	116626410	1422
10	116719903	116722089	Zm00001d025389	-	10	116720162	116738271	1927
10	116725257	116727696	Zm00001d025390	+	10	116720162	116738271	2439
10	116763769	116768182	Zm00001d025392	-	10	116761867	116780872	4413
10	116783797	116786226	Zm00001d025393	+	10	116782507	116814606	2429
10	116783797	116786226	Zm00001d025393	+	10	116782599	116787489	2429
10	116792123	116794259	Zm00001d025394	+	10	116788313	116808829	2136
10	116792123	116794259	Zm00001d025394	+	10	116782507	116814606	2136
10	116802508	116806924	Zm00001d025395	-	10	116788313	116808829	4416
10	116802508	116806924	Zm00001d025395	-	10	116782507	116814606	4416
10	116812849	116815284	Zm00001d025396	+	10	116782507	116814606	1757
10	116910281	116918062	Zm00001d025397	-	10	116902439	116920279	7781
10	116994247	117004498	Zm00001d025398	+	10	117001629	117016582	2869
10	117006854	117007538	Zm00001d025399	+	10	117001629	117016582	684
10	117015014	117016890	Zm00001d025400	+	10	117001629	117016582	1568
10	117353635	117354111	Zm00001d025403	+	10	117307649	117403388	476
10	117395751	117396956	Zm00001d025404	+	10	117391591	117403860	1205
10	117395751	117396956	Zm00001d025404	+	10	117307649	117403388	1205
10	117750753	117752648	Zm00001d025410	-	10	117750326	117751637	884
10	117933309	117935123	Zm00001d025414	+	10	117933862	117936173	1261
10	117937076	117938826	Zm00001d025415	-	10	117936925	117939317	1750
10	118308073	118309513	Zm00001d025426	-	10	118298961	118314481	1440
10	118308977	118309732	Zm00001d025427	+	10	118298961	118314481	755
10	118679111	118679767	Zm00001d025436	+	10	118676664	118680909	656
10	118719054	118719992	Zm00001d025440	-	10	118715916	118730230	938
10	118722713	118739158	Zm00001d025441	+	10	118715916	118730230	7517
10	118722713	118739158	Zm00001d025441	+	10	118724205	118738251	14046
10	118771367	118780315	Zm00001d025442	-	10	118772683	118777626	4943
10	118846883	118849706	Zm00001d025445	-	10	118836748	118851682	2823
10	118888454	118897515	Zm00001d025449	-	10	118889639	118892521	2882
10	119056861	119059431	Zm00001d025452	+	10	119031587	119115928	2570
10	119060827	119068182	Zm00001d025453	-	10	119031587	119115928	7355
10	119068562	119070419	Zm00001d025454	-	10	119068535	119073867	1857
10	119068562	119070419	Zm00001d025454	-	10	119031587	119115928	1857
10	119077238	119081245	Zm00001d025455	-	10	119031587	119115928	4007
10	119077238	119081245	Zm00001d025455	-	10	119074078	119091692	4007
10	119082076	119083221	Zm00001d025456	-	10	119031587	119115928	1145
10	119082076	119083221	Zm00001d025456	-	10	119074078	119091692	1145
10	119086483	119091651	Zm00001d025457	-	10	119031587	119115928	5168
10	119086483	119091651	Zm00001d025457	-	10	119074078	119091692	5168
10	119102484	119106859	Zm00001d025458	-	10	119101978	119107468	4375
10	119102484	119106859	Zm00001d025458	-	10	119031587	119115928	4375
10	119451223	119452565	Zm00001d025462	+	10	119446141	119460184	1342
10	119805260	119819142	Zm00001d025465	+	10	119806211	119813863	7652
10	119805260	119819142	Zm00001d025465	+	10	119794658	119812898	7638
10	119884116	119893950	Zm00001d025470	+	10	119882118	119896284	9834
10	119894515	119896773	Zm00001d025472	-	10	119882118	119896284	1769
10	119967321	119981337	Zm00001d025474	-	10	119970483	119975525	5042
10	120021298	120023576	Zm00001d025476	-	10	120020995	120033886	2278
10	120107897	120111131	Zm00001d025480	-	10	120095969	120113238	3234
10	120425413	120428389	Zm00001d025489	+	10	120414374	120433181	2976
10	120429945	120430385	Zm00001d025490	-	10	120414374	120433181	440
