chr	start	end	length	abs_summit	pileup	#NAME?	fold_enrichment	#NAME?	name
chr8	57535074	57535525	452	57535289	62	51.62975	12.81859	47.40631	o2_peak_2235
chr8	58066923	58067377	455	58067152	51	34.13	8.8234	30.11666	o2_peak_2236
chr8	59996960	59997482	523	59997195	110	97.43698	16.15226	92.73547	o2_peak_2237
chr8	60901561	60902026	466	60901793	118	43.72112	4.85944	39.58941	o2_peak_2238
chr8	61851650	61851920	271	61851789	17	10.13719	5.39866	6.61068	o2_peak_2239
chr8	62558149	62558594	446	62558384	53	50.11874	15.02708	45.91256	o2_peak_2240
chr8	62630997	62631478	482	62631239	106	123.3011	27.1846	118.32835	o2_peak_2241
chr8	62941493	62942031	539	62941777	158	209.36197	40.39581	203.47095	o2_peak_2242
chr8	64743658	64744107	450	64743899	66	50.4507	11.36861	46.24051	o2_peak_2243
chr8	66503906	66504354	449	66504110	31	30.60989	12.91207	26.64519	o2_peak_2244
chr8	66685694	66686036	343	66685866	37	25.74233	8.54053	21.85217	o2_peak_2245
chr8	66987625	66988036	412	66987869	34	33.94949	13.69269	29.93812	o2_peak_2246
chr8	67278330	67278817	488	67278623	16	12.89622	7.23905	9.27521	o2_peak_2247
chr8	69273330	69273754	425	69273548	49	46.61472	14.76655	42.45006	o2_peak_2248
chr8	70251297	70251831	535	70251588	106	130.77077	30.66103	125.71246	o2_peak_2249
chr8	70789214	70789754	541	70789463	124	133.81136	24.27364	128.7197	o2_peak_2250
chr8	71150624	71150925	302	71150777	26	14.43343	5.83038	10.7703	o2_peak_2251
chr8	71723333	71723808	476	71723551	78	53.86456	10.06269	49.61629	o2_peak_2252
chr8	76302646	76303157	512	76302894	73	86.77438	25.02225	82.18291	o2_peak_2253
chr8	76890114	76890408	295	76890246	19	9.21844	4.57502	5.73067	o2_peak_2254
chr8	77207701	77208264	564	77208009	89	71.50178	13.09643	67.06582	o2_peak_2255
chr8	77275063	77275405	343	77275204	15	9.09397	5.20357	5.60954	o2_peak_2256
chr8	77526212	77526490	279	77526336	30	17.18497	6.30756	13.45401	o2_peak_2257
chr8	77877704	77878112	409	77877911	40	32.06639	10.64143	28.08087	o2_peak_2258
chr8	78951379	78951738	360	78951560	38	27.75976	9.19401	23.83773	o2_peak_2259
chr8	79811735	79812044	310	79811870	19	13.36046	6.76277	9.7258	o2_peak_2260
chr8	79813242	79813680	439	79813466	44	42.69484	14.63505	38.57381	o2_peak_2261
chr8	80310305	80310792	488	80310549	83	64.46087	12.22333	60.09975	o2_peak_2262
chr8	83620496	83620830	335	83620667	28	8.29891	3.28445	4.855	o2_peak_2263
chr8	85117456	85117925	470	85117684	92	82.03127	15.78031	77.48847	o2_peak_2264
chr8	85282853	85283343	491	85283094	80	100.56404	28.76973	95.82801	o2_peak_2265
chr8	87865716	87866155	440	87865942	74	66.61913	15.26023	62.23483	o2_peak_2266
chr8	88013819	88014200	382	88013982	28	17.95176	7.05216	14.20461	o2_peak_2267
chr8	93427419	93427768	350	93427582	24	14.71988	6.35154	11.04884	o2_peak_2268
chr8	95589420	95589684	265	95589541	16	10.0107	5.5288	6.48759	o2_peak_2269
chr8	95783163	95783683	521	95783448	53	55.99408	18.01799	51.723	o2_peak_2270
chr8	96164972	96165450	479	96165220	84	94.02616	23.48425	89.3603	o2_peak_2271
chr8	98090675	98090989	315	98090826	17	14.02351	7.66488	10.37001	o2_peak_2272
chr8	98823226	98823621	396	98823392	16	9.17571	5.05938	5.68917	o2_peak_2273
chr8	100135827	100136412	586	100136109	327	234.38921	12.40273	228.18806	o2_peak_2274
chr8	102117999	102118282	284	102118130	13	9.66801	5.96157	6.15621	o2_peak_2275
chr8	102232078	102232515	438	102232298	25	20.93595	9.40806	17.13158	o2_peak_2276
chr8	102986137	102986401	265	102986284	18	8.13246	4.19688	4.69825	o2_peak_2277
chr8	103074963	103075244	282	103075116	18	15.17409	8.09071	11.49038	o2_peak_2278
chr8	103490614	103491068	455	103490819	67	46.62813	9.89508	42.46281	o2_peak_2279
chr8	105823059	105823667	609	105823363	78	46.08048	8.05452	41.92196	o2_peak_2280
chr8	106201040	106201304	265	106201195	16	7.7977	4.31905	4.37436	o2_peak_2281
chr8	106534459	106534742	284	106534616	18	10.73449	5.52663	7.18257	o2_peak_2282
chr8	106544460	106544767	308	106544618	25	9.06185	3.78341	5.57951	o2_peak_2283
chr8	107016693	107017100	408	107016905	54	35.99373	8.88957	31.95774	o2_peak_2284
chr8	107094319	107094834	516	107094577	122	134.19263	25.15199	129.09453	o2_peak_2285
chr8	108390471	108390819	349	108390634	15	9.45121	5.41022	5.95021	o2_peak_2286
chr8	110263946	110264349	404	110264146	47	42.33002	13.3574	38.21501	o2_peak_2287
chr8	110816704	110816983	280	110816831	24	14.99737	6.48868	11.31998	o2_peak_2288
chr8	112757458	112757796	339	112757628	24	14.71988	6.35154	11.04884	o2_peak_2289
chr8	113384669	113385145	477	113384916	58	57.32531	16.65894	53.03933	o2_peak_2290
chr8	114762205	114762505	301	114762367	26	14.43343	5.83038	10.7703	o2_peak_2291
chr8	115904651	115905196	546	115904920	118	135.38612	27.22136	130.27428	o2_peak_2292
chr8	116665265	116665648	384	116665489	18	12.3489	6.42463	8.74435	o2_peak_2293
chr8	117171484	117171860	377	117171674	33	19.9671	6.91797	16.17824	o2_peak_2294
chr8	117812415	117812936	522	117812637	40	35.41998	12.29695	31.38851	o2_peak_2295
chr8	117824792	117825305	514	117825029	55	68.15324	23.84372	63.75373	o2_peak_2296
chr8	118304830	118305187	358	118304986	37	20.58043	6.44787	16.78191	o2_peak_2297
chr8	118405012	118405459	448	118405227	57	36.28592	8.43992	32.2434	o2_peak_2298
chr8	119261746	119262168	423	119261939	44	31.17995	9.20195	27.20686	o2_peak_2299
chr8	120963670	120964164	495	120963910	61	51.09179	12.88321	46.87604	o2_peak_2300
chr8	121013016	121013528	513	121013249	90	98.82551	23.11961	94.11045	o2_peak_2301
chr8	122378564	122378962	399	122378782	42	25.20194	7.29627	21.31654	o2_peak_2302
chr8	123143543	123144058	516	123143785	45	37.47057	11.68684	33.41336	o2_peak_2303
chr8	123506129	123506479	351	123506304	59	48.18233	12.26926	43.99795	o2_peak_2304
chr8	124581324	124581588	265	124581458	17	11.4977	6.16607	7.91982	o2_peak_2305
chr8	126232760	126233063	304	126232910	21	13.36705	6.30414	9.73224	o2_peak_2306
chr8	126881562	126881938	377	126881763	43	26.15698	7.46595	22.25756	o2_peak_2307
chr8	127597376	127597701	326	127597536	23	13.78752	6.09748	10.14205	o2_peak_2308
chr8	127829375	127829639	265	127829466	17	7.21198	3.88692	3.83044	o2_peak_2309
chr8	128147080	128147528	449	128147308	68	65.54339	16.77928	61.17019	o2_peak_2310
chr8	128330081	128330481	401	128330293	35	21.88499	7.32491	18.06064	o2_peak_2311
chr8	129465171	129465470	300	129465328	23	13.78752	6.09748	10.14205	o2_peak_2312
chr8	130146107	130146392	286	130146238	18	8.65666	4.45192	5.18901	o2_peak_2313
chr8	130581751	130582276	526	130582027	68	77.24982	22.44041	72.75348	o2_peak_2314
chr8	130891759	130892115	357	130891933	27	17.44408	7.03069	13.71021	o2_peak_2315
chr8	131179310	131179810	501	131179555	98	128.7662	33.91341	123.73291	o2_peak_2316
chr8	131816376	131816672	297	131816515	22	10.40379	4.6798	6.86459	o2_peak_2317
chr8	132713241	132713538	298	132713438	26	16.63457	6.85967	12.91475	o2_peak_2318
chr8	133617907	133618193	287	133618052	18	7.43046	3.86593	4.03716	o2_peak_2319
chr8	133691323	133691618	296	133691480	22	10.40379	4.6798	6.86459	o2_peak_2320
chr8	133850825	133851265	441	133851056	74	49.64836	9.55318	45.44834	o2_peak_2321
chr8	136236505	136236931	427	136236712	66	50.4507	11.36861	46.24051	o2_peak_2322
chr8	136656499	136656828	330	136656660	39	23.12031	7.05676	19.27247	o2_peak_2323
chr8	137072424	137072816	393	137072625	26	18.60689	7.85363	14.84982	o2_peak_2324
chr8	137196096	137196571	476	137196315	84	75.57308	15.71463	71.09525	o2_peak_2325
chr8	138636319	138636681	363	138636493	42	27.96603	8.35013	24.04105	o2_peak_2326
chr8	138655958	138656317	360	138656154	29	22.35954	8.99777	18.52618	o2_peak_2327
chr8	138834124	138834640	517	138834394	128	172.45038	39.30182	166.935	o2_peak_2328
chr8	139540885	139541355	471	139541161	27	19.78765	8.20641	16.00508	o2_peak_2329
chr8	140021891	140022236	346	140022077	17	14.02351	7.66488	10.37001	o2_peak_2330
chr8	140636204	140636699	496	140636458	61	57.75095	15.75183	53.45991	o2_peak_2331
chr8	141175764	141176099	336	141175944	23	14.05259	6.22913	10.39788	o2_peak_2332
chr8	141531344	141531752	409	141531544	35	27.9116	10.09088	23.98851	o2_peak_2333
chr8	142375208	142375604	397	142375412	23	16.47079	7.4895	12.75632	o2_peak_2334
chr8	143097668	143098039	372	143097831	24	16.42731	7.21743	12.71342	o2_peak_2335
chr8	144317619	144317888	270	144317747	17	4.77825	2.79227	1.69459	o2_peak_2336
chr8	145716611	145717062	452	145716871	18	9.60745	4.9314	6.10297	o2_peak_2337
chr8	146238108	146238474	367	146238309	17	7.68575	4.11752	4.27237	o2_peak_2338
chr8	147549628	147549977	350	147549782	30	25.11918	10.16769	21.23582	o2_peak_2339
chr8	147693212	147693617	406	147693413	41	32.74605	10.67059	28.75108	o2_peak_2340
chr8	148849393	148849776	384	148849574	20	11.09864	5.3353	7.5347	o2_peak_2341
chr8	151086625	151086978	354	151086778	26	15.19433	6.17628	11.50931	o2_peak_2342
chr8	151192629	151193066	438	151192817	17	11.88965	6.39327	8.30177	o2_peak_2343
chr8	152550399	152550667	269	152550529	13	7.64693	4.73394	4.24139	o2_peak_2344
chr8	152568023	152568380	358	152568202	35	16.36953	5.23857	12.656	o2_peak_2345
chr8	152744700	152745150	451	152744931	72	87.52197	25.92828	82.92403	o2_peak_2346
chr8	152950931	152951195	265	152951060	13	8.12457	5.01878	4.69044	o2_peak_2347
chr8	155184813	155185119	307	155184959	18	9.35519	4.8021	5.8628	o2_peak_2348
chr8	155434029	155434433	405	155434244	28	23.22676	9.76079	19.37822	o2_peak_2349
chr8	156009591	156009866	276	156009736	19	10.95307	5.44764	7.39521	o2_peak_2350
chr8	156999457	156999809	353	156999622	32	18.29028	6.40824	14.53637	o2_peak_2351
chr8	157652754	157653188	435	157652984	34	29.26855	11.10189	25.32412	o2_peak_2352
chr8	158254428	158254694	267	158254574	25	14.13782	5.87778	10.48147	o2_peak_2353
chr8	158641811	158642236	426	158642019	11	5.9604	4.05766	2.68201	o2_peak_2354
chr8	158791325	158791957	633	158791598	165	254.73497	58.42203	248.29054	o2_peak_2355
chr8	160909693	160909971	279	160909837	22	12.36357	5.59309	8.75806	o2_peak_2356
chr8	161020199	161020550	352	161020373	27	20.53358	8.59857	16.73647	o2_peak_2357
chr8	163561224	163561502	279	163561357	18	12.39561	6.45132	8.78967	o2_peak_2358
chr8	163572118	163572418	301	163572241	14	6.95863	4.17419	3.59366	o2_peak_2359
chr8	163986100	163986536	437	163986317	60	51.45425	13.32155	47.23335	o2_peak_2360
chr8	166112746	166113035	290	166112869	17	8.5895	4.57311	5.12793	o2_peak_2361
chr8	166202297	166202770	474	166202535	94	94.70818	19.84737	90.03733	o2_peak_2362
chr8	167568834	167569169	336	167568989	20	14.90216	7.39074	11.22867	o2_peak_2363
chr8	167797710	167798215	506	167798020	31	21.6865	8.12997	17.8653	o2_peak_2364
chr8	167831313	167831713	401	167831514	53	47.35539	13.71933	43.18077	o2_peak_2365
chr8	167889461	167889841	381	167889631	40	25.94319	7.96175	22.04972	o2_peak_2366
chr8	167900799	167901094	296	167900908	69	5.98444	1.83294	2.70207	o2_peak_2367
chr8	167985266	167985575	310	167985413	23	12.52648	5.49002	8.91816	o2_peak_2368
chr8	168033067	168033449	383	168033221	19	9.80727	4.86356	6.29089	o2_peak_2369
chr8	168182693	168183165	473	168182932	103	118.62817	26.42242	113.70698	o2_peak_2370
chr8	169435763	169436154	392	169435954	36	38.03434	15.24873	33.97157	o2_peak_2371
chr8	169776225	169776507	283	169776444	16	10.39305	5.74835	6.85633	o2_peak_2372
chr8	171126847	171127111	265	171126973	20	8.92462	4.29424	5.44784	o2_peak_2373
chr8	171328044	171328501	458	171328286	46	46.53607	15.89251	42.37222	o2_peak_2374
chr8	172020932	172021234	303	172021078	25	15.33799	6.44456	11.65121	o2_peak_2375
chr8	172582696	172583053	358	172582869	27	22.13711	9.46788	18.30763	o2_peak_2376
chr8	172590785	172591228	444	172591011	54	24.88628	5.60758	21.00804	o2_peak_2377
chr8	172595231	172595652	422	172595440	50	36.43832	9.90364	32.39475	o2_peak_2378
chr8	172652685	172653114	430	172652914	26	13.66914	5.49368	10.02828	o2_peak_2379
chr8	172859801	172860174	374	172860010	17	11.35937	6.08649	7.78583	o2_peak_2380
chr8	173972626	173972980	355	173972810	14	10.71692	6.3874	7.16532	o2_peak_2381
chr9	1282228	1282507	280	1282417	13	7.64693	4.73394	4.24139	o2_peak_2382
chr9	1920453	1920920	468	1920680	94	93.38944	19.32962	88.73072	o2_peak_2383
chr9	2647723	2648174	452	2647950	51	33.98703	8.77241	29.97561	o2_peak_2384
chr9	3135334	3135809	476	3135600	36	29.53275	10.60241	25.58196	o2_peak_2385
chr9	6468692	6469164	473	6468957	45	52.34226	19.58803	48.11145	o2_peak_2386
chr9	6654475	6654743	269	6654609	17	6.73903	3.66246	3.38768	o2_peak_2387
chr9	7177957	7178423	467	7178202	45	34.89229	10.52254	30.86889	o2_peak_2388
chr9	9695086	9695425	340	9695253	29	19.62279	7.62185	15.84264	o2_peak_2389
chr9	10610117	10610520	404	10610308	34	36.03991	14.90393	32.00183	o2_peak_2390
chr9	11560533	11560809	277	11560669	15	11.79353	6.81323	8.20825	o2_peak_2391
chr9	12371859	12372149	291	12372016	17	14.02351	7.66488	10.37001	o2_peak_2392
chr9	12432001	12432279	279	12432137	14	6.28833	3.81093	2.9761	o2_peak_2393
chr9	13488675	13489071	397	13488861	35	21.88499	7.32491	18.06064	o2_peak_2394
chr9	14637213	14637584	372	14637416	30	14.59056	5.2601	10.92315	o2_peak_2395
chr9	15984005	15984305	301	15984143	19	10.59462	5.26178	7.05149	o2_peak_2396
chr9	19690878	19691192	315	19690930	13	5.57374	3.55686	2.34164	o2_peak_2397
chr9	20142674	20142975	302	20142817	18	15.17409	8.09071	11.49038	o2_peak_2398
chr9	22188923	22189387	465	22189136	43	49.28534	18.73637	45.08902	o2_peak_2399
chr9	23226750	23227190	441	23226999	22	19.9874	9.79401	16.19626	o2_peak_2400
chr9	23748725	23749086	362	23748913	28	23.30888	9.80602	19.45799	o2_peak_2401
chr9	24038985	24039322	338	24039114	17	6.7781	3.68078	3.42508	o2_peak_2402
chr9	24559580	24560008	429	24559658	8	4.43502	3.52098	1.4007	o2_peak_2403
chr9	24983834	24984278	445	24984044	36	27.07174	9.40028	23.158	o2_peak_2404
chr9	25051465	25051746	282	25051709	23	7.7771	3.49238	4.35856	o2_peak_2405
chr9	25418659	25418958	300	25418808	20	14.39301	7.10091	10.73087	o2_peak_2406
chr9	25832952	25833555	604	25833211	71	76.01681	20.47952	71.53369	o2_peak_2407
chr9	26490135	26490546	412	26490326	42	29.06143	8.79297	25.12108	o2_peak_2408
chr9	26592208	26592654	447	26592453	57	40.46129	9.84149	36.36755	o2_peak_2409
chr9	26844414	26844678	265	26844532	16	6.07043	3.45899	2.77826	o2_peak_2410
chr9	27192127	27192401	275	27192265	19	10.25479	5.08819	6.7229	o2_peak_2411
chr9	28333619	28333928	310	28333797	20	15.02082	7.45882	11.34246	o2_peak_2412
chr9	29469350	29469681	332	29469539	16	10.39305	5.74835	6.85633	o2_peak_2413
chr9	30413114	30413427	314	30413202	9	5.31275	3.9523	2.1186	o2_peak_2414
chr9	30605118	30605415	298	30605271	17	14.02351	7.66488	10.37001	o2_peak_2415
chr9	32732518	32732829	312	32732667	17	11.35937	6.08649	7.78583	o2_peak_2416
chr9	34597283	34597683	401	34597470	29	13.78633	5.09042	10.14205	o2_peak_2417
chr9	34879568	34880010	443	34879757	32	28.13786	11.15857	24.20903	o2_peak_2418
chr9	34886252	34886550	299	34886411	26	16.02478	6.5658	12.32128	o2_peak_2419
chr9	34985851	34986282	432	34986073	34	36.03991	14.90393	32.00183	o2_peak_2420
chr9	35711592	35711915	324	35711763	25	17.02986	7.28786	13.30481	o2_peak_2421
chr9	36288488	36288922	435	36288719	45	32.13871	9.35961	28.15047	o2_peak_2422
chr9	36297272	36297731	460	36297492	75	67.90754	15.4637	63.51111	o2_peak_2423
chr9	39398106	39398655	550	39398382	139	159.83868	28.48576	154.45074	o2_peak_2424
chr9	39632634	39633033	400	39632860	25	16.92719	7.23526	13.20431	o2_peak_2425
chr9	40357898	40358324	427	40358109	48	40.62478	12.2241	36.52994	o2_peak_2426
chr9	42294122	42294528	407	42294299	62	51.62975	12.81859	47.40631	o2_peak_2427
chr9	42424399	42424853	455	42424594	27	26.41441	11.92315	22.51038	o2_peak_2428
chr9	42567555	42568007	453	42567780	40	34.51215	11.83659	30.49341	o2_peak_2429
chr9	44744229	44744617	389	44744429	59	42.63235	10.18085	38.51237	o2_peak_2430
chr9	45542205	45542676	472	45542431	73	86.77438	25.02225	82.18291	o2_peak_2431
chr9	45978224	45978522	299	45978341	13	7.64693	4.73394	4.24139	o2_peak_2432
chr9	47393791	47394055	265	47393920	14	7.06935	4.23532	3.69541	o2_peak_2433
chr9	47394372	47394681	310	47394537	11	5.00626	3.4905	1.85556	o2_peak_2434
chr9	50386113	50386455	343	50386283	34	26.62209	9.73977	22.71655	o2_peak_2435
chr9	51236866	51237285	420	51237109	41	21.34504	6.11167	17.53002	o2_peak_2436
chr9	53248810	53249121	312	53248958	23	15.92888	7.19821	12.22808	o2_peak_2437
chr9	54287783	54288270	488	54288014	68	71.96387	19.77207	67.52296	o2_peak_2438
chr9	55268010	55268452	443	55268258	33	23.80336	8.6381	19.94341	o2_peak_2439
chr9	55634801	55635340	540	55635084	107	130.53806	30.05416	125.48278	o2_peak_2440
chr9	56002015	56002457	443	56002246	60	43.72868	10.35053	39.59603	o2_peak_2441
chr9	58790836	58791321	486	58791061	136	167.05563	32.69674	161.59087	o2_peak_2442
chr9	59862509	59862780	272	59862657	18	10.89069	5.61129	7.33501	o2_peak_2443
chr9	64905835	64906144	310	64905969	19	11.98635	5.99851	8.39245	o2_peak_2444
chr9	65043505	65043818	314	65043682	28	9.57392	3.6939	6.07031	o2_peak_2445
chr9	66704096	66704574	479	66704281	40	38.39523	13.86368	34.32752	o2_peak_2446
chr9	67063481	67063783	303	67063682	13	9.25817	5.70877	5.76837	o2_peak_2447
chr9	69375844	69376485	642	69376181	169	206.81534	34.21849	200.95309	o2_peak_2448
chr9	69876227	69876629	403	69876423	41	35.03608	11.77269	31.01169	o2_peak_2449
chr9	72165114	72165648	535	72165298	19	15.46092	7.98646	11.76899	o2_peak_2450
chr9	72655583	72656061	479	72655826	96	107.58694	24.51597	102.77957	o2_peak_2451
chr9	72663861	72664310	450	72664087	90	79.21673	15.35172	74.70194	o2_peak_2452
chr9	74358857	74359121	265	74359040	12	4.88814	3.3028	1.77297	o2_peak_2453
chr9	74981526	74982024	499	74981786	72	52.04274	10.62266	47.81619	o2_peak_2454
chr9	75178809	75179124	316	75178949	25	13.55972	5.61444	9.92167	o2_peak_2455
chr9	75582462	75582739	278	75582598	11	7.66105	5.10992	4.24923	o2_peak_2456
chr9	75599459	75599757	299	75599647	23	13.78752	6.09748	10.14205	o2_peak_2457
chr9	75775654	75775993	340	75775819	19	13.95575	7.10364	10.30639	o2_peak_2458
chr9	76035142	76035495	354	76035316	38	28.39639	9.48394	24.46268	o2_peak_2459
chr9	76460438	76460913	476	76460671	49	43.30942	13.15446	39.18401	o2_peak_2460
chr9	78952809	78953232	424	78953008	90	103.58107	25.32341	98.81528	o2_peak_2461
chr9	79214743	79215007	265	79214887	19	11.17784	5.56559	7.61152	o2_peak_2462
chr9	81272069	81272597	529	81272346	74	75.57034	19.05463	71.09274	o2_peak_2463
chr9	82673904	82674474	571	82674153	159	196.63782	34.55039	190.88446	o2_peak_2464
chr9	82747566	82747934	369	82747730	35	22.94211	7.77384	19.0982	o2_peak_2465
chr9	86000126	86000528	403	86000335	64	54.06429	13.22553	49.81203	o2_peak_2466
chr9	86022356	86022724	369	86022538	39	33.99372	11.90442	29.98202	o2_peak_2467
chr9	87290189	87290625	437	87290402	87	121.99682	36.65908	117.03688	o2_peak_2468
chr9	87497691	87497955	265	87497826	14	10.71692	6.3874	7.16532	o2_peak_2469
chr9	89454684	89455118	435	89454885	68	55.6606	12.75658	51.39139	o2_peak_2470
chr9	89881355	89881625	271	89881499	18	9.87062	5.06785	6.35284	o2_peak_2471
chr9	90567452	90567756	305	90567598	16	12.89622	7.23905	9.27521	o2_peak_2472
chr9	93384681	93385002	322	93384840	19	14.9244	7.66878	11.24987	o2_peak_2473
chr9	94058586	94059037	452	94058791	37	28.18469	9.65434	24.25377	o2_peak_2474
chr9	94152116	94152506	391	94152285	20	14.39301	7.10091	10.73087	o2_peak_2475
chr9	100449305	100449589	285	100449484	20	11.09864	5.3353	7.5347	o2_peak_2476
chr9	101291069	101291465	397	101291224	11	7.23326	4.84202	3.85116	o2_peak_2477
chr9	102507434	102507797	364	102507618	35	22.84176	7.73054	19.00013	o2_peak_2478
chr9	102518888	102519385	498	102519147	36	23.95152	7.98978	20.08848	o2_peak_2479
chr9	104523173	104523649	477	104523382	56	35.29046	8.2944	31.2617	o2_peak_2480
chr9	106083889	106084265	377	106084080	29	19.62279	7.62185	15.84264	o2_peak_2481
