"marker","chr","physical","genetic"
"9_1172",9,117200000,90.48703
"9_1173",9,117300000,90.5946
"9_1174",9,117400000,90.7012
"9_1175",9,117500000,90.80662
"9_1176",9,117600000,90.91067
"9_1177",9,117700000,91.01324
"9_1178",9,117800000,91.11426
"9_1179",9,117900000,91.21368
"9_1180",9,1.18e+08,91.31145
"9_1181",9,118100000,91.4075
"9_1182",9,118200000,91.50179
"9_1183",9,118300000,91.59425
"9_1184",9,118400000,91.68484
"9_1185",9,118500000,91.77349
"9_1186",9,118600000,91.86015
"9_1187",9,118700000,91.94477
"9_1188",9,118800000,92.02729
"9_1189",9,118900000,92.10765
"9_1190",9,1.19e+08,92.18579
"9_1191",9,119100000,92.26167
"9_1192",9,119200000,92.33523
"9_1193",9,119300000,92.40641
"9_1194",9,119400000,92.47515
"9_1195",9,119500000,92.54145
"9_1196",9,119600000,92.60538
"9_1197",9,119700000,92.66701
"9_1198",9,119800000,92.72642
"9_1199",9,119900000,92.78369
"9_1200",9,1.2e+08,92.8389
"9_1201",9,120100000,92.89212
"9_1202",9,120200000,92.94345
"9_1203",9,120300000,92.99294
"9_1204",9,120400000,93.04069
"9_1205",9,120500000,93.08677
"9_1206",9,120600000,93.13126
"9_1207",9,120700000,93.17424
"9_1208",9,120800000,93.21578
"9_1209",9,120900000,93.25598
"9_1210",9,1.21e+08,93.29497
"9_1211",9,121100000,93.33286
"9_1212",9,121200000,93.36982
"9_1213",9,121300000,93.40599
"9_1214",9,121400000,93.44152
"9_1215",9,121500000,93.47656
"9_1216",9,121600000,93.51124
"9_1217",9,121700000,93.5457
"9_1218",9,121800000,93.5801
"9_1219",9,121900000,93.61456
"9_1220",9,1.22e+08,93.64924
"9_1221",9,122100000,93.68426
"9_1222",9,122200000,93.71972
"9_1223",9,122300000,93.75571
"9_1224",9,122400000,93.79229
"9_1225",9,122500000,93.8295
"9_1226",9,122600000,93.86734
"9_1227",9,122700000,93.90579
"9_1228",9,122800000,93.94479
"9_1229",9,122900000,93.98429
"9_1230",9,1.23e+08,94.02423
"9_1231",9,123100000,94.06456
"9_1232",9,123200000,94.10524
"9_1233",9,123300000,94.1462
"9_1234",9,123400000,94.18739
"9_1235",9,123500000,94.22877
"9_1236",9,123600000,94.27027
"9_1237",9,123700000,94.31182
"9_1238",9,123800000,94.35331
"9_1239",9,123900000,94.39461
"9_1240",9,1.24e+08,94.4356
"9_1241",9,124100000,94.47614
"9_1242",9,124200000,94.5161
"9_1243",9,124300000,94.55537
"9_1244",9,124400000,94.59385
"9_1245",9,124500000,94.63141
"9_1246",9,124600000,94.66797
"9_1247",9,124700000,94.70344
"9_1248",9,124800000,94.73776
"9_1249",9,124900000,94.77092
"9_1250",9,1.25e+08,94.80291
"9_1251",9,125100000,94.83376
"9_1252",9,125200000,94.86348
"9_1253",9,125300000,94.89209
"9_1254",9,125400000,94.9196
"9_1255",9,125500000,94.94604
"9_1256",9,125600000,94.97147
"9_1257",9,125700000,94.996
"9_1258",9,125800000,95.01974
"9_1259",9,125900000,95.04279
"9_1260",9,1.26e+08,95.06533
"9_1261",9,126100000,95.08753
"9_1262",9,126200000,95.1096
"9_1263",9,126300000,95.1318
"9_1264",9,126400000,95.15442
"9_1265",9,126500000,95.17784
"9_1266",9,126600000,95.20246
"9_1267",9,126700000,95.22867
"9_1268",9,126800000,95.25686
"9_1269",9,126900000,95.28743
"9_1270",9,1.27e+08,95.32075
"9_1271",9,127100000,95.3572
"9_1272",9,127200000,95.39704
"9_1273",9,127300000,95.44053
"9_1274",9,127400000,95.48791
"9_1275",9,127500000,95.53942
"9_1276",9,127600000,95.59524
"9_1277",9,127700000,95.65549
"9_1278",9,127800000,95.72026
"9_1279",9,127900000,95.78967
"9_1280",9,1.28e+08,95.86383
"9_1281",9,128100000,95.94286
"9_1282",9,128200000,96.02686
"9_1283",9,128300000,96.11596
"9_1284",9,128400000,96.21025
"9_1285",9,128500000,96.30985
"9_1286",9,128600000,96.41487
"9_1287",9,128700000,96.52542
"9_1288",9,128800000,96.64163
"9_1289",9,128900000,96.76358
"9_1290",9,1.29e+08,96.89141
"9_1291",9,129100000,97.02513
"9_1292",9,129200000,97.16441
"9_1293",9,129300000,97.30878
"9_1294",9,129400000,97.45778
"9_1295",9,129500000,97.61082
"9_1296",9,129600000,97.7672
"9_1297",9,129700000,97.92617
"9_1298",9,129800000,98.08701
"9_1299",9,129900000,98.24896
"9_1300",9,1.3e+08,98.41122
"9_1301",9,130100000,98.57302
"9_1302",9,130200000,98.73359
"9_1303",9,130300000,98.8922
"9_1304",9,130400000,99.04809
"9_1305",9,130500000,99.20055
"9_1306",9,130600000,99.34885
"9_1307",9,130700000,99.49234
"9_1308",9,130800000,99.63048
"9_1309",9,130900000,99.76287
"9_1310",9,1.31e+08,99.88916
"9_1311",9,131100000,100.00919
"9_1312",9,131200000,100.12298
"9_1313",9,131300000,100.23062
"9_1314",9,131400000,100.33219
"9_1315",9,131500000,100.42778
"9_1316",9,131600000,100.51747
"9_1317",9,131700000,100.60134
"9_1318",9,131800000,100.67949
"9_1319",9,131900000,100.752
"9_1320",9,1.32e+08,100.81894
"9_1321",9,132100000,100.88042
"9_1322",9,132200000,100.93651
"9_1323",9,132300000,100.98729
"9_1324",9,132400000,101.03286
"9_1325",9,132500000,101.0733
"9_1326",9,132600000,101.1087
"9_1327",9,132700000,101.13913
"9_1328",9,132800000,101.16469
"9_1329",9,132900000,101.18556
"9_1330",9,1.33e+08,101.20203
"9_1331",9,133100000,101.21434
"9_1332",9,133200000,101.2228
"9_1333",9,133300000,101.22779
"9_1334",9,133400000,101.22985
"9_1335",9,133500000,101.2296
"9_1336",9,133600000,101.22765
"9_1337",9,133700000,101.22463
"9_1338",9,133800000,101.2212
"9_1339",9,133900000,101.21801
"9_1340",9,1.34e+08,101.21568
"9_1341",9,134100000,101.21483
"9_1342",9,134200000,101.21595
"9_1343",9,134300000,101.21952
"9_1344",9,134400000,101.22599
"9_1345",9,134500000,101.23572
"9_1346",9,134600000,101.24896
"9_1347",9,134700000,101.26589
"9_1348",9,134800000,101.28672
"9_1349",9,134900000,101.31162
"9_1350",9,1.35e+08,101.3408
"9_1351",9,135100000,101.37445
"9_1352",9,135200000,101.41275
"9_1353",9,135300000,101.45591
"9_1354",9,135400000,101.50412
"9_1355",9,135500000,101.55756
"9_1356",9,135600000,101.61642
"9_1357",9,135700000,101.68089
"9_1358",9,135800000,101.75101
"9_1359",9,135900000,101.82676
"9_1360",9,1.36e+08,101.90814
"9_1361",9,136100000,101.99507
"9_1362",9,136200000,102.08749
"9_1363",9,136300000,102.18532
"9_1364",9,136400000,102.28848
"9_1365",9,136500000,102.39691
"9_1366",9,136600000,102.51055
"9_1367",9,136700000,102.6293
"9_1368",9,136800000,102.75312
"9_1369",9,136900000,102.88193
"9_1370",9,1.37e+08,103.01569
"9_1371",9,137100000,103.15437
"9_1372",9,137200000,103.29797
"9_1373",9,137300000,103.44652
"9_1374",9,137400000,103.60005
"9_1375",9,137500000,103.75859
"9_1376",9,137600000,103.92218
"9_1377",9,137700000,104.09084
"9_1378",9,137800000,104.26461
"9_1379",9,137900000,104.44352
"9_1380",9,1.38e+08,104.62761
"9_1381",9,138100000,104.8169
"9_1382",9,138200000,105.01143
"9_1383",9,138300000,105.21124
"9_1384",9,138400000,105.41634
"9_1385",9,138500000,105.62679
"9_1386",9,138600000,105.8426
"9_1387",9,138700000,106.06384
"9_1388",9,138800000,106.29056
"9_1389",9,138900000,106.52284
"9_1390",9,1.39e+08,106.76073
"9_1391",9,139100000,107.00431
"9_1392",9,139200000,107.25363
"9_1393",9,139300000,107.50876
"9_1394",9,139400000,107.76975
"9_1395",9,139500000,108.03665
"9_1396",9,139600000,108.30945
"9_1397",9,139700000,108.58814
"9_1398",9,139800000,108.87263
"9_1399",9,139900000,109.16288
"9_1400",9,1.4e+08,109.4588
"9_1401",9,140100000,109.76032
"9_1402",9,140200000,110.06732
"9_1403",9,140300000,110.37963
"9_1404",9,140400000,110.69709
"9_1405",9,140500000,111.01949
"9_1406",9,140600000,111.34656
"9_1407",9,140700000,111.67806
"9_1408",9,140800000,112.01372
"9_1409",9,140900000,112.35329
"9_1410",9,1.41e+08,112.69648
"9_1411",9,141100000,113.043
"9_1412",9,141200000,113.39255
"9_1413",9,141300000,113.74482
"9_1414",9,141400000,114.09949
"9_1415",9,141500000,114.45625
"9_1416",9,141600000,114.81479
"9_1417",9,141700000,115.17482
"9_1418",9,141800000,115.53603
"9_1419",9,141900000,115.89816
"9_1420",9,1.42e+08,116.26089
"9_1421",9,142100000,116.62397
"9_1422",9,142200000,116.98716
"9_1423",9,142300000,117.35023
"9_1424",9,142400000,117.71295
"9_1425",9,142500000,118.07514
"9_1426",9,142600000,118.43667
"9_1427",9,142700000,118.79741
"9_1428",9,142800000,119.15739
"9_1429",9,142900000,119.51665
"9_1430",9,1.43e+08,119.8753
"9_1431",9,143100000,120.23349
"9_1432",9,143200000,120.59146
"9_1433",9,143300000,120.94944
"9_1434",9,143400000,121.30771
"9_1435",9,143500000,121.66652
"9_1436",9,143600000,122.02622
"9_1437",9,143700000,122.38726
"9_1438",9,143800000,122.75017
"9_1439",9,143900000,123.11551
"9_1440",9,1.44e+08,123.48381
"9_1441",9,144100000,123.85563
"9_1442",9,144200000,124.23153
"9_1443",9,144300000,124.61207
"9_1444",9,144400000,124.9978
"9_1445",9,144500000,125.3893
"9_1446",9,144600000,125.78711
"9_1447",9,144700000,126.19181
"9_1448",9,144800000,126.6039
"9_1449",9,144900000,127.02388
"9_1450",9,1.45e+08,127.45221
"9_1451",9,145100000,127.8893
"9_1452",9,145200000,128.33544
"9_1453",9,145300000,128.79072
"9_1454",9,145400000,129.25513
"9_1455",9,145500000,129.72859
"9_1456",9,145600000,130.211
"9_1457",9,145700000,130.70222
"9_1458",9,145800000,131.20208
"9_1459",9,145900000,131.71032
"9_1460",9,1.46e+08,132.22663
"9_1461",9,146100000,132.75062
"9_1462",9,146200000,133.28184
"9_1463",9,146300000,133.81975
"9_1464",9,146400000,134.36375
"9_1465",9,146500000,134.91316
"9_1466",9,146600000,135.46728
"9_1467",9,146700000,136.02539
"9_1468",9,146800000,136.58679
"9_1469",9,146900000,137.15068
"9_1470",9,1.47e+08,137.71626
"9_1471",9,147100000,138.28274
"9_1472",9,147200000,138.84933
"9_1473",9,147300000,139.41521
"9_1474",9,147400000,139.9796
"9_1475",9,147500000,140.5417
"9_1476",9,147600000,141.10072
"9_1477",9,147700000,141.65585
"9_1478",9,147800000,142.20633
"9_1479",9,147900000,142.75138
"9_1480",9,1.48e+08,143.29029
"9_1481",9,148100000,143.82232
"9_1482",9,148200000,144.34674
"9_1483",9,148300000,144.86288
"9_1484",9,148400000,145.37016
"9_1485",9,148500000,145.86811
"9_1486",9,148600000,146.35636
"9_1487",9,148700000,146.83456
"9_1488",9,148800000,147.30243
"9_1489",9,148900000,147.75986
"9_1490",9,1.49e+08,148.20684
"9_1491",9,149100000,148.6435
"9_1492",9,149200000,149.07004
"9_1493",9,149300000,149.48672
"9_1494",9,149400000,149.89379
"9_1495",9,149500000,150.29161
"9_1496",9,149600000,150.68068
"9_1497",9,149700000,151.06162
"9_1498",9,149800000,151.43517
"9_1499",9,149900000,151.80208
"9_1500",9,1.5e+08,152.16317
"9_1501",9,150100000,152.51932
"9_1502",9,150200000,152.87142
"9_1503",9,150300000,153.22037
"9_1504",9,150400000,153.56709
"9_1505",9,150500000,153.91248
"9_1506",9,150600000,154.25744
"9_1507",9,150700000,154.60288
"9_1508",9,150800000,154.94969
"9_1509",9,150900000,155.29875
"9_1510",9,1.51e+08,155.65089
"9_1511",9,151100000,156.00692
"9_1512",9,151200000,156.36763
"9_1513",9,151300000,156.73382
"9_1514",9,151400000,157.10625
"9_1515",9,151500000,157.48566
"9_1516",9,151600000,157.87279
"9_1517",9,151700000,158.26837
"9_1518",9,151800000,158.67314
"9_1519",9,151900000,159.08785
"9_1520",9,1.52e+08,159.51321
"9_1521",9,152100000,159.9499
"9_1522",9,152200000,160.39858
"9_1523",9,152300000,160.85979
"9_1524",9,152400000,161.33395
"9_1525",9,152500000,161.82139
"9_1526",9,152600000,162.32244
"9_1527",9,152700000,162.8374
"9_1528",9,152800000,163.36649
"9_1529",9,152900000,163.90986
"9_1530",9,1.53e+08,164.46767
"9_1531",9,153100000,165.04
"9_1532",9,153200000,165.62678
"9_1533",9,153300000,166.22784
"9_1534",9,153400000,166.84302
"9_1535",9,153500000,167.47211
"9_1536",9,153600000,168.11484
"9_1537",9,153700000,168.77087
"9_1538",9,153800000,169.43987
"9_1539",9,153900000,170.12151
"9_1540",9,1.54e+08,170.81542
"9_1541",9,154100000,171.52119
"9_1542",9,154200000,172.23833
"9_1543",9,154300000,172.96625
"9_1544",9,154400000,173.70435
"9_1545",9,154500000,174.45192
"9_1546",9,154600000,175.20819
"9_1547",9,154700000,175.97227
"9_1548",9,154800000,176.74326
"9_1549",9,154900000,177.5202
"9_1550",9,1.55e+08,178.30212
"9_1551",9,155100000,179.08804
"9_1552",9,155200000,179.87697
"9_1553",9,155300000,180.66795
"9_1554",9,155400000,181.45997
"9_1555",9,155500000,182.25207
"9_1556",9,155600000,183.04327
"9_1557",9,155700000,183.83261
"9_1558",9,155800000,184.61923
"9_1559",9,155900000,185.40235
"9_1560",9,1.56e+08,186.18117
"9_1561",9,156100000,186.95488
"9_1562",9,156200000,187.72268
"9_1563",9,156300000,188.48382
"9_1564",9,156400000,189.23759
"9_1565",9,156500000,189.98329
"9_1566",9,156600000,190.72028
"9_1567",9,156700000,191.44798
"9_1568",9,156800000,192.16605
"9_1569",9,156900000,192.87439
"9_1570",9,1.57e+08,193.57309
"9_1571",9,157100000,194.26236
"9_1572",9,157200000,194.9426
"9_1573",9,157300000,195.61433
"9_1574",9,157400000,196.2781
"9_1575",9,157500000,196.93446
"9_1576",9,157600000,197.584
"9_1577",9,157700000,198.22728
"9_1578",9,157800000,198.86494
"9_1579",9,157900000,199.49762
"9_1580",9,1.58e+08,200.12598
"9_1581",9,158100000,200.75068
"9_1582",9,158200000,201.37232
"9_1583",9,158300000,201.99144
"9_1584",9,158400000,202.60854
"9_1585",9,158500000,203.22401
"9_1586",9,158600000,203.83821
"9_1587",9,158700000,204.4514
"9_1588",9,158800000,205.06381
"9_1589",9,158900000,205.67566
"9_1590",9,1.59e+08,206.28718
"9_1591",9,159100000,206.89858
"9_1592",9,159200000,207.50997
"9_1593",9,159300000,208.12136
"9_1594",9,159400000,208.73275
"9_1595",9,159500000,209.34414
"9_1596",9,159600000,209.95553
"9_1597",9,159700000,210.56693
"9_1598",9,159800000,211.17832
"10_1",10,1e+05,1.79084
"10_2",10,2e+05,2.09125
"10_3",10,3e+05,2.39167
"10_4",10,4e+05,2.69209
"10_5",10,5e+05,2.99251
"10_6",10,6e+05,3.29292
"10_7",10,7e+05,3.59349
"10_8",10,8e+05,3.89494
"10_9",10,9e+05,4.19817
"10_10",10,1e+06,4.50407
"10_11",10,1100000,4.81353
"10_12",10,1200000,5.12743
"10_13",10,1300000,5.44666
"10_14",10,1400000,5.77213
"10_15",10,1500000,6.1047
"10_16",10,1600000,6.44529
"10_17",10,1700000,6.7948
"10_18",10,1800000,7.15434
"10_19",10,1900000,7.5251
"10_20",10,2e+06,7.90838
"10_21",10,2100000,8.30544
"10_22",10,2200000,8.71747
"10_23",10,2300000,9.14557
"10_24",10,2400000,9.59062
"10_25",10,2500000,10.05322
"10_26",10,2600000,10.53374
"10_27",10,2700000,11.03256
"10_28",10,2800000,11.55006
"10_29",10,2900000,12.08651
"10_30",10,3e+06,12.64195
"10_31",10,3100000,13.2164
"10_32",10,3200000,13.80988
"10_33",10,3300000,14.42239
"10_34",10,3400000,15.0537
"10_35",10,3500000,15.70341
"10_36",10,3600000,16.3711
"10_37",10,3700000,17.05626
"10_38",10,3800000,17.75796
"10_39",10,3900000,18.47499
"10_40",10,4e+06,19.20612
"10_41",10,4100000,19.95012
"10_42",10,4200000,20.70565
"10_43",10,4300000,21.47107
"10_44",10,4400000,22.2441
"10_45",10,4500000,23.02196
"10_46",10,4600000,23.80169
"10_47",10,4700000,24.58023
"10_48",10,4800000,25.35446
"10_49",10,4900000,26.12126
"10_50",10,5e+06,26.87753
"10_51",10,5100000,27.62021
"10_52",10,5200000,28.34633
"10_53",10,5300000,29.05305
"10_54",10,5400000,29.73796
"10_55",10,5500000,30.39925
"10_56",10,5600000,31.0354
"10_57",10,5700000,31.6451
"10_58",10,5800000,32.22755
"10_59",10,5900000,32.78238
"10_60",10,6e+06,33.30937
"10_61",10,6100000,33.80834
"10_62",10,6200000,34.27934
"10_63",10,6300000,34.72309
"10_64",10,6400000,35.14038
"10_65",10,6500000,35.532
"10_66",10,6600000,35.89877
"10_67",10,6700000,36.24147
"10_68",10,6800000,36.56092
"10_69",10,6900000,36.85791
"10_70",10,7e+06,37.13323
"10_71",10,7100000,37.3877
"10_72",10,7200000,37.62211
"10_73",10,7300000,37.83726
"10_74",10,7400000,38.03396
"10_75",10,7500000,38.21299
"10_76",10,7600000,38.37522
"10_77",10,7700000,38.52177
"10_78",10,7800000,38.65407
"10_79",10,7900000,38.77364
"10_80",10,8e+06,38.8821
"10_81",10,8100000,38.98108
"10_82",10,8200000,39.07224
"10_83",10,8300000,39.15721
"10_84",10,8400000,39.23764
"10_85",10,8500000,39.31515
"10_86",10,8600000,39.39129
"10_87",10,8700000,39.46743
"10_88",10,8800000,39.54473
"10_89",10,8900000,39.62398
"10_90",10,9e+06,39.7055
"10_91",10,9100000,39.78959
"10_92",10,9200000,39.8765
"10_93",10,9300000,39.96653
"10_94",10,9400000,40.05996
"10_95",10,9500000,40.15705
"10_96",10,9600000,40.25809
"10_97",10,9700000,40.36336
"10_98",10,9800000,40.47314
"10_99",10,9900000,40.5877
"10_100",10,1e+07,40.70728
"10_101",10,10100000,40.83186
"10_102",10,10200000,40.96127
"10_103",10,10300000,41.09528
"10_104",10,10400000,41.23344
"10_105",10,10500000,41.37516
"10_106",10,10600000,41.51982
"10_107",10,10700000,41.66681
"10_108",10,10800000,41.81546
"10_109",10,10900000,41.96508
"10_110",10,1.1e+07,42.11499
"10_111",10,11100000,42.2645
"10_112",10,11200000,42.41295
"10_113",10,11300000,42.55967
"10_114",10,11400000,42.70398
"10_115",10,11500000,42.8452
"10_116",10,11600000,42.98268
"10_117",10,11700000,43.11573
"10_118",10,11800000,43.24368
"10_119",10,11900000,43.36593
"10_120",10,1.2e+07,43.4822
"10_121",10,12100000,43.59233
"10_122",10,12200000,43.69615
"10_123",10,12300000,43.79351
"10_124",10,12400000,43.88433
"10_125",10,12500000,43.96876
"10_126",10,12600000,44.04715
"10_127",10,12700000,44.1199
"10_128",10,12800000,44.18742
"10_129",10,12900000,44.25011
"10_130",10,1.3e+07,44.30837
"10_131",10,13100000,44.3626
"10_132",10,13200000,44.41327
"10_133",10,13300000,44.46095
"10_134",10,13400000,44.50622
"10_135",10,13500000,44.54976
"10_136",10,13600000,44.59224
"10_137",10,13700000,44.63436
"10_138",10,13800000,44.67681
"10_139",10,13900000,44.72029
"10_140",10,1.4e+07,44.76545
"10_141",10,14100000,44.81297
"10_142",10,14200000,44.8635
"10_143",10,14300000,44.91771
"10_144",10,14400000,44.97626
"10_145",10,14500000,45.03982
"10_146",10,14600000,45.10893
"10_147",10,14700000,45.18403
"10_148",10,14800000,45.26546
"10_149",10,14900000,45.35341
"10_150",10,1.5e+07,45.44806
"10_151",10,15100000,45.5496
"10_152",10,15200000,45.65801
"10_153",10,15300000,45.7732
"10_154",10,15400000,45.89497
"10_155",10,15500000,46.02292
"10_156",10,15600000,46.15666
"10_157",10,15700000,46.29577
"10_158",10,15800000,46.43984
"10_159",10,15900000,46.58846
"10_160",10,1.6e+07,46.74124
"10_161",10,16100000,46.89775
"10_162",10,16200000,47.05753
"10_163",10,16300000,47.22002
"10_164",10,16400000,47.38461
"10_165",10,16500000,47.55071
"10_166",10,16600000,47.71772
"10_167",10,16700000,47.88507
"10_168",10,16800000,48.05214
"10_169",10,16900000,48.21834
"10_170",10,1.7e+07,48.38307
"10_171",10,17100000,48.54574
"10_172",10,17200000,48.70574
"10_173",10,17300000,48.86248
"10_174",10,17400000,49.01536
"10_175",10,17500000,49.16378
"10_176",10,17600000,49.30715
"10_177",10,17700000,49.44485
"10_178",10,17800000,49.5763
"10_179",10,17900000,49.70105
"10_180",10,1.8e+07,49.81878
"10_181",10,18100000,49.92915
"10_182",10,18200000,50.03186
"10_183",10,18300000,50.12658
"10_184",10,18400000,50.213
"10_185",10,18500000,50.29079
"10_186",10,18600000,50.35964
"10_187",10,18700000,50.41923
"10_188",10,18800000,50.46936
"10_189",10,18900000,50.51004
"10_190",10,1.9e+07,50.54132
"10_191",10,19100000,50.56326
"10_192",10,19200000,50.57591
"10_193",10,19300000,50.57937
"10_194",10,19400000,50.57399
"10_195",10,19500000,50.56011
"10_196",10,19600000,50.53815
"10_197",10,19700000,50.50865
"10_198",10,19800000,50.47222
"10_199",10,19900000,50.42953
"10_200",10,2e+07,50.38135
"10_201",10,20100000,50.32851
"10_202",10,20200000,50.27186
"10_203",10,20300000,50.2123
"10_204",10,20400000,50.15071
"10_205",10,20500000,50.08795
"10_206",10,20600000,50.0249
"10_207",10,20700000,49.96243
"10_208",10,20800000,49.90132
"10_209",10,20900000,49.84233
"10_210",10,2.1e+07,49.78613
"10_211",10,21100000,49.73333
"10_212",10,21200000,49.68453
"10_213",10,21300000,49.64032
"10_214",10,21400000,49.60131
"10_215",10,21500000,49.5681
"10_216",10,21600000,49.54121
"10_217",10,21700000,49.521
"10_218",10,21800000,49.50775
"10_219",10,21900000,49.50177
"10_220",10,2.2e+07,49.50335
"10_221",10,22100000,49.51256
"10_222",10,22200000,49.52921
"10_223",10,22300000,49.55296
"10_224",10,22400000,49.58353
"10_225",10,22500000,49.62059
"10_226",10,22600000,49.66383
"10_227",10,22700000,49.71296
"10_228",10,22800000,49.76763
"10_229",10,22900000,49.8274
"10_230",10,2.3e+07,49.89177
"10_231",10,23100000,49.96023
"10_232",10,23200000,50.03227
"10_233",10,23300000,50.1074
"10_234",10,23400000,50.18511
"10_235",10,23500000,50.26488
"10_236",10,23600000,50.34621
"10_237",10,23700000,50.42855
"10_238",10,23800000,50.5114
"10_239",10,23900000,50.59426
"10_240",10,2.4e+07,50.67664
"10_241",10,24100000,50.75804
"10_242",10,24200000,50.83796
"10_243",10,24300000,50.91593
"10_244",10,24400000,50.99152
"10_245",10,24500000,51.06451
"10_246",10,24600000,51.13468
"10_247",10,24700000,51.2018
"10_248",10,24800000,51.26565
"10_249",10,24900000,51.32603
"10_250",10,2.5e+07,51.38271
"10_251",10,25100000,51.43546
"10_252",10,25200000,51.48408
"10_253",10,25300000,51.52836
"10_254",10,25400000,51.56822
"10_255",10,25500000,51.60375
"10_256",10,25600000,51.63502
"10_257",10,25700000,51.66209
"10_258",10,25800000,51.68504
"10_259",10,25900000,51.70394
"10_260",10,2.6e+07,51.71887
"10_261",10,26100000,51.72989
"10_262",10,26200000,51.7371
"10_263",10,26300000,51.74061
"10_264",10,26400000,51.74057
"10_265",10,26500000,51.73714
"10_266",10,26600000,51.73049
"10_267",10,26700000,51.72079
"10_268",10,26800000,51.70822
"10_269",10,26900000,51.6929
"10_270",10,2.7e+07,51.67496
"10_271",10,27100000,51.65452
"10_272",10,27200000,51.63169
"10_273",10,27300000,51.60658
"10_274",10,27400000,51.57932
"10_275",10,27500000,51.55001
"10_276",10,27600000,51.51877
"10_277",10,27700000,51.48572
"10_278",10,27800000,51.45098
"10_279",10,27900000,51.41465
"10_280",10,2.8e+07,51.37686
"10_281",10,28100000,51.33772
