Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	mean_Maize	mean_Lan	Compare	Gene
CHH	4	105836238	105836383	9.50E-34	0.337298	17	4.20E-14	1.80E-40	0.37341	0.036116	teosinte/maize	Zm00001d050628
CHH	4	106720018	106720258	0.00013	0.253552	15	4.20E-14	2.40E-11	0.53998	0.28642	teosinte/maize	Zm00001d050633
CHH	4	106720345	106720408	0.042	0.235761	6	3.60E-10	7.80E-09	0.43318	0.19742	teosinte/maize	Zm00001d050633
CHH	4	107860122	107860182	0.0034	0.228824	7	6.70E-12	6.20E-10	0.30036	0.071533	teosinte/maize	Zm00001d050635
CHH	4	107862118	107862190	8.80E-05	0.493027	6	4.10E-14	1.60E-11	0.57619	0.08316	teosinte/maize	Zm00001d050635
CHH	4	107862118	107862190	8.80E-05	0.493027	6	4.10E-14	1.60E-11	0.57619	0.08316	teosinte/maize	Zm00001d050636
CHH	4	107947972	107948134	0.043	0.252761	6	1.30E-10	7.90E-09	0.36224	0.10948	teosinte/maize	Zm00001d050637
CHH	4	107951224	107951401	2.90E-11	0.208734	31	4.20E-14	5.30E-18	0.70968	0.50095	teosinte/maize	Zm00001d050637
CHH	4	109297555	109297674	1.50E-16	0.312863	19	4.10E-14	2.80E-23	0.51091	0.19805	teosinte/maize	Zm00001d050645
CHH	4	112898046	112898129	3.40E-14	0.364927	9	4.60E-14	6.30E-21	0.59396	0.22904	teosinte/maize	Zm00001d050660
CHH	4	114052011	114052055	3.20E-17	0.36007	10	4.30E-14	6.00E-24	0.43899	0.078919	teosinte/maize	Zm00001d050669
CHH	4	114052124	114052248	3.70E-05	0.289396	6	5.30E-14	6.90E-12	0.36521	0.075818	teosinte/maize	Zm00001d050669
CHH	4	116210296	116210413	1	0.227184	6	3.20E-09	1.90E-07	0.48913	0.26195	teosinte/maize	Zm00001d050694
CHH	4	116660303	116660340	0.0069	0.254689	6	9.30E-14	1.30E-09	0.80629	0.55161	teosinte/maize	Zm00001d050698
CHH	4	117954775	117954891	0.54	0.250888	6	5.10E-11	1.00E-07	0.42325	0.17236	teosinte/maize	Zm00001d050715
CHH	4	117955512	117955559	1.50E-06	0.261586	6	4.20E-14	2.70E-13	0.3421	0.080512	teosinte/maize	Zm00001d050715
CHH	4	118325390	118325534	0.056	0.278953	6	6.80E-12	1.00E-08	0.503	0.22405	teosinte/maize	Zm00001d050716
CHH	4	119802336	119802445	2.40E-08	0.270276	16	4.50E-14	4.50E-15	0.49478	0.2245	teosinte/maize	Zm00001d050735
CHH	4	120378076	120378336	2.60E-11	0.319108	13	4.20E-14	4.70E-18	0.69949	0.38038	teosinte/maize	Zm00001d050741
CHH	4	121101835	121101854	0.00025	0.228887	8	4.00E-14	4.70E-11	0.34173	0.11285	teosinte/maize	Zm00001d050755
CHH	4	123593922	123593984	2.50E-08	0.326715	6	4.50E-14	4.50E-15	0.49373	0.16702	teosinte/maize	Zm00001d050798
CHH	4	124423406	124423463	4.10E-07	0.307072	6	4.50E-14	7.70E-14	0.42053	0.11346	teosinte/maize	Zm00001d050816
CHH	4	125144406	125144436	1	0.237476	6	8.90E-09	9.60E-06	0.62925	0.39177	teosinte/maize	Zm00001d050830
CHH	4	125144572	125144615	5.80E-05	0.204244	9	9.30E-14	1.10E-11	0.24907	0.044827	teosinte/maize	Zm00001d050830
CHH	4	125300507	125300633	4.20E-08	0.266204	13	4.20E-14	7.80E-15	0.45992	0.19371	teosinte/maize	Zm00001d050831
CHH	4	125847107	125847534	0.24	0.20902	14	2.60E-13	4.50E-08	0.45359	0.24457	teosinte/maize	Zm00001d050838
CHH	4	132684350	132684464	1	0.31875	6	4.80E-10	6.70E-06	0.57025	0.2515	teosinte/maize	Zm00001d050938
CHH	4	134222495	134222674	0.086	0.265901	11	5.10E-14	1.60E-08	0.44604	0.18014	teosinte/maize	Zm00001d050969
CHH	4	134986673	134986765	1	0.260606	6	4.60E-09	8.90E-07	0.51224	0.25163	teosinte/maize	Zm00001d050981
CHH	4	134986673	134986765	1	0.260606	6	4.60E-09	8.90E-07	0.51224	0.25163	teosinte/maize	Zm00001d050982
CHH	4	135623510	135623613	2.20E-06	0.283124	10	4.30E-14	4.10E-13	0.47119	0.18806	teosinte/maize	Zm00001d050988
CHH	4	136186272	136186537	1.50E-11	0.320174	11	4.60E-14	2.80E-18	0.49709	0.17691	teosinte/maize	Zm00001d051001
CHH	4	136764512	136764697	2.90E-08	0.271842	13	4.00E-14	5.40E-15	0.50425	0.23241	teosinte/maize	Zm00001d051012
CHH	4	137432197	137432246	1.20E-10	0.244955	10	4.40E-14	2.30E-17	0.34304	0.098084	teosinte/maize	Zm00001d051025
CHH	4	138145816	138145861	0.0069	0.223778	6	2.90E-10	1.30E-09	0.30553	0.081749	teosinte/maize	Zm00001d051039
CHH	4	138850677	138850762	1	0.250926	6	2.00E-08	5.50E-05	0.53463	0.2837	teosinte/maize	Zm00001d051052
CHH	4	140676910	140677082	9.00E-07	0.286398	14	4.10E-14	1.70E-13	0.52688	0.24048	teosinte/maize	Zm00001d051075
CHH	4	145541789	145541811	0.5	0.2904	6	2.20E-12	9.30E-08	0.90059	0.61019	teosinte/maize	Zm00001d051138
CHH	4	147116298	147116385	0.018	-0.205531	8	1.10E-10	3.30E-09	0.28309	0.48863	teosinte/maize	Zm00001d051172
CHH	4	148371225	148371365	6.90E-08	0.292413	9	4.30E-14	1.30E-14	0.41509	0.12268	teosinte/maize	Zm00001d051199
CHH	4	149425026	149425141	1	0.228344	10	1.30E-09	3.30E-06	0.49671	0.26837	teosinte/maize	Zm00001d051234
CHH	4	150504297	150504400	0.00056	0.236556	8	5.30E-13	1.00E-10	0.39903	0.16248	teosinte/maize	Zm00001d051249
CHH	4	154314221	154314258	2.50E-06	0.255132	6	4.10E-14	4.60E-13	0.32283	0.067695	teosinte/maize	Zm00001d051324
CHH	4	156284752	156284784	0.017	0.225162	6	3.50E-12	3.10E-09	0.38134	0.15617	teosinte/maize	Zm00001d051371
CHH	4	159430985	159431036	1	0.225814	6	1.40E-07	0.00048	0.49676	0.27094	teosinte/maize	Zm00001d051460
CHH	4	165928540	165928798	1	0.213434	6	1.80E-06	0.00049	0.44705	0.23362	teosinte/maize	Zm00001d051662
CHH	4	166711486	166711784	4.10E-15	0.375318	14	4.60E-14	7.70E-22	0.65551	0.28019	teosinte/maize	Zm00001d051685
CHH	4	166711486	166711784	4.10E-15	0.375318	14	4.60E-14	7.70E-22	0.65551	0.28019	teosinte/maize	Zm00001d051686
CHH	4	170425851	170425905	1.60E-09	0.378682	8	4.40E-14	2.90E-16	0.56264	0.18396	teosinte/maize	Zm00001d051816
CHH	4	171067337	171067395	8.60E-07	0.202708	7	4.10E-14	1.60E-13	0.27039	0.067681	teosinte/maize	Zm00001d051823
CHH	4	171073235	171073299	0.65	0.237706	12	3.10E-13	1.20E-07	0.5007	0.26299	teosinte/maize	Zm00001d051824
CHH	4	171772467	171772530	1.50E-05	0.25602	11	4.10E-14	2.70E-12	0.35313	0.097115	teosinte/maize	Zm00001d051838
CHH	4	172178232	172178469	0.6	0.233679	8	2.40E-10	1.10E-07	0.37453	0.14085	teosinte/maize	Zm00001d051848
CHH	4	172203030	172203119	1	0.20253	7	2.30E-08	3.40E-07	0.25638	0.05385	teosinte/maize	Zm00001d051849
CHH	4	175736903	175736934	1	0.318443	6	8.50E-11	3.70E-06	0.60413	0.28569	teosinte/maize	Zm00001d051977
CHH	4	177084136	177084229	2.10E-05	0.239374	15	4.60E-14	3.90E-12	0.53372	0.29434	teosinte/maize	Zm00001d052042
CHH	4	177090533	177090707	1	0.233688	6	1.70E-10	1.40E-05	0.38574	0.15206	teosinte/maize	Zm00001d052043
CHH	4	177656135	177656242	0.087	0.24256	12	1.20E-13	1.60E-08	0.55252	0.30996	teosinte/maize	Zm00001d052050
CHH	4	178513009	178513215	7.50E-05	-0.20632	14	4.70E-14	1.40E-11	0.048478	0.2548	teosinte/maize	Zm00001d052070
CHH	4	178756556	178756586	0.037	0.215398	6	5.30E-09	6.80E-09	0.34653	0.13113	teosinte/maize	Zm00001d052076
CHH	4	178756556	178756586	0.037	0.215398	6	5.30E-09	6.80E-09	0.34653	0.13113	teosinte/maize	Zm00001d052077
CHH	4	179073789	179073962	0.0016	0.27145	9	4.30E-14	3.00E-10	0.53975	0.2683	teosinte/maize	Zm00001d052087
CHH	4	179288934	179288966	3.30E-06	0.325686	6	4.70E-14	6.10E-13	0.62371	0.29802	teosinte/maize	Zm00001d052091
CHH	4	179369858	179370027	9.20E-19	0.226642	32	4.20E-14	1.70E-25	0.44344	0.2168	teosinte/maize	Zm00001d052092
CHH	4	179370570	179370611	7.10E-08	0.35348	6	4.00E-14	1.30E-14	0.51655	0.16307	teosinte/maize	Zm00001d052092
CHH	4	179375633	179375977	0.0011	0.307977	23	1.20E-12	2.00E-10	0.31089	0.12138	teosinte/maize	Zm00001d052092
CHH	4	179375633	179375977	0.0011	0.307977	23	1.20E-12	2.00E-10	0.31089	0.12138	teosinte/maize	Zm00001d052093
CHH	4	179375979	179376212	1.20E-06	0.228786	9	4.30E-14	2.30E-13	0.30917	0.080383	teosinte/maize	Zm00001d052092
CHH	4	179375979	179376212	1.20E-06	0.228786	9	4.30E-14	2.30E-13	0.30917	0.080383	teosinte/maize	Zm00001d052093
CHH	4	179382311	179382345	1	0.234851	6	3.40E-08	7.00E-07	0.61674	0.38189	teosinte/maize	Zm00001d052093
CHH	4	179382311	179382345	1	0.234851	6	3.40E-08	7.00E-07	0.61674	0.38189	teosinte/maize	Zm00001d052094
CHH	4	179536300	179536404	0.0011	0.264549	6	3.70E-11	2.00E-10	0.41802	0.15347	teosinte/maize	Zm00001d052101
CHH	4	180985999	180986082	1	0.265659	6	1.30E-09	1.50E-06	0.44894	0.18328	teosinte/maize	Zm00001d052144
CHH	4	180986765	180986923	0.032	0.215597	9	1.20E-11	5.90E-09	0.26714	0.051548	teosinte/maize	Zm00001d052144
CHH	4	181054605	181054670	2.70E-05	0.354208	6	4.40E-14	5.10E-12	0.64455	0.29035	teosinte/maize	Zm00001d052147
CHH	4	181231423	181231494	6.80E-08	0.27148	9	4.40E-14	1.30E-14	0.3327	0.061223	teosinte/maize	Zm00001d052149
CHH	4	181855955	181856068	2.20E-06	-0.248156	10	7.60E-14	4.00E-13	0.15586	0.40402	teosinte/maize	Zm00001d052180
CHH	4	183432938	183432998	1	0.237198	6	2.70E-08	9.80E-06	0.42506	0.18786	teosinte/maize	Zm00001d052213
CHH	4	183433253	183433386	1	0.203721	13	3.60E-13	2.70E-07	0.69042	0.4867	teosinte/maize	Zm00001d052213
CHH	4	183712305	183712361	1	0.203473	8	1.30E-08	1.20E-06	0.56992	0.36645	teosinte/maize	Zm00001d052224
CHH	4	183712305	183712361	1	0.203473	8	1.30E-08	1.20E-06	0.56992	0.36645	teosinte/maize	Zm00001d052225
CHH	4	184113736	184113892	0.24	0.227636	11	2.90E-11	4.50E-08	0.45182	0.22418	teosinte/maize	Zm00001d052230
CHH	4	184151138	184151299	0.01	0.214454	11	7.40E-14	1.90E-09	0.33253	0.11808	teosinte/maize	Zm00001d052231
CHH	4	184919624	184919761	1	0.205468	6	1.60E-07	0.00023	0.48833	0.28286	teosinte/maize	Zm00001d052256
CHH	4	185141569	185141772	0.46	0.258922	6	6.10E-11	8.50E-08	0.35758	0.098657	teosinte/maize	Zm00001d052260
CHH	4	185375400	185375556	1.40E-07	0.34531	9	4.60E-14	2.70E-14	0.44964	0.10433	teosinte/maize	Zm00001d052269
CHH	4	186095577	186095635	0.16	0.220677	8	6.70E-13	2.90E-08	0.30373	0.083057	teosinte/maize	Zm00001d052289
CHH	4	186763157	186763215	0.94	0.2609	6	2.10E-11	1.70E-07	0.40877	0.14787	teosinte/maize	Zm00001d052310
CHH	4	186763157	186763215	0.94	0.2609	6	2.10E-11	1.70E-07	0.40877	0.14787	teosinte/maize	Zm00001d052311
CHH	4	186984005	186984045	1	0.245856	6	3.50E-09	1.50E-05	0.54646	0.3006	teosinte/maize	Zm00001d052317
CHH	4	188102803	188102854	1.20E-08	0.314511	8	4.30E-14	2.20E-15	0.46438	0.14987	teosinte/maize	Zm00001d052357
CHH	4	189103998	189104084	0.083	0.28594	6	7.50E-11	1.50E-08	0.69591	0.40997	teosinte/maize	Zm00001d052397
CHH	4	190497302	190497393	1.20E-18	0.383732	13	4.90E-14	2.20E-25	0.5771	0.19337	teosinte/maize	Zm00001d052462
CHH	4	190891353	190891375	0.25	0.355809	6	3.20E-13	4.60E-08	0.60173	0.24592	teosinte/maize	Zm00001d052478
CHH	4	190891353	190891375	0.25	0.355809	6	3.20E-13	4.60E-08	0.60173	0.24592	teosinte/maize	Zm00001d052479
CHH	4	191462110	191462265	1	0.202961	7	1.50E-08	3.60E-06	0.36839	0.16542	teosinte/maize	Zm00001d052495
CHH	4	196538136	196538183	1	0.225737	7	2.90E-09	2.60E-07	0.40793	0.1822	teosinte/maize	Zm00001d052668
CHH	4	198184934	198184983	0.0029	0.262193	8	1.80E-13	5.30E-10	0.36743	0.10524	teosinte/maize	Zm00001d052702
CHH	4	199672003	199672053	1	0.224108	6	2.30E-07	3.10E-05	0.55838	0.33427	teosinte/maize	Zm00001d052750
CHH	4	201304402	201304441	1	0.211509	8	2.50E-09	5.00E-06	0.45679	0.24528	teosinte/maize	Zm00001d052798
CHH	4	201789000	201789048	1	0.21903	6	6.10E-07	2.20E-05	0.28589	0.066855	teosinte/maize	Zm00001d052814
CHH	4	202040805	202040888	1	0.225403	6	5.50E-07	1.20E-05	0.44426	0.21886	teosinte/maize	Zm00001d052826
CHH	4	202040805	202040888	1	0.225403	6	5.50E-07	1.20E-05	0.44426	0.21886	teosinte/maize	Zm00001d052827
CHH	4	202306701	202306825	2.80E-05	0.301124	6	4.50E-14	5.10E-12	0.42109	0.11997	teosinte/maize	Zm00001d052838
CHH	4	202462512	202462603	1	0.234439	9	2.20E-09	4.40E-07	0.46623	0.23179	teosinte/maize	Zm00001d052848
CHH	4	202632460	202632564	1	0.210149	8	3.30E-07	5.90E-05	0.49309	0.28294	teosinte/maize	Zm00001d052852
CHH	4	203412383	203412447	3.30E-07	0.243087	8	4.10E-14	6.10E-14	0.33851	0.095426	teosinte/maize	Zm00001d052886
CHH	4	203494302	203494357	0.0068	0.238688	6	2.50E-11	1.30E-09	0.3352	0.096511	teosinte/maize	Zm00001d052888
CHH	4	203494469	203494540	2.30E-12	0.347836	15	4.30E-14	4.30E-19	0.59466	0.24683	teosinte/maize	Zm00001d052888
CHH	4	204723949	204724031	0.3	0.222069	6	1.80E-08	5.60E-08	0.57224	0.35017	teosinte/maize	Zm00001d052916
CHH	4	204769840	204769903	1	0.278293	6	1.00E-07	2.50E-05	0.603	0.32471	teosinte/maize	Zm00001d052918
CHH	4	205144677	205144829	1	0.219089	6	2.70E-07	2.50E-05	0.46775	0.24866	teosinte/maize	Zm00001d052927
CHH	4	206307893	206307960	0.0081	0.200577	12	1.70E-13	1.50E-09	0.33256	0.13198	teosinte/maize	Zm00001d052958
CHH	4	206307893	206307960	0.0081	0.200577	12	1.70E-13	1.50E-09	0.33256	0.13198	teosinte/maize	Zm00001d052959
CHH	4	206599842	206599931	1	0.209544	6	3.30E-07	0.00013	0.29631	0.086771	teosinte/maize	Zm00001d052969
CHH	4	207560846	207560957	0.083	0.224282	8	2.30E-10	1.50E-08	0.33818	0.1139	teosinte/maize	Zm00001d052985
CHH	4	207724704	207724772	1.20E-10	0.290028	11	4.30E-14	2.10E-17	0.40493	0.1149	teosinte/maize	Zm00001d052988
CHH	4	207847967	207847987	0.028	0.219328	6	7.30E-10	5.10E-09	0.29678	0.077455	teosinte/maize	Zm00001d052990
CHH	4	208906638	208906661	0.24	0.216152	6	3.40E-08	4.40E-08	0.38103	0.16487	teosinte/maize	Zm00001d053011
CHH	4	209059183	209059230	1	0.216878	6	1.50E-07	3.60E-06	0.39512	0.17824	teosinte/maize	Zm00001d053014
CHH	4	209807019	209807050	0.0026	0.324828	6	5.40E-14	4.80E-10	0.4401	0.11527	teosinte/maize	Zm00001d053025
CHH	4	211056059	211056286	2.10E-06	0.249976	14	4.30E-14	3.90E-13	0.53171	0.28173	teosinte/maize	Zm00001d053055
CHH	4	211056438	211056530	1	0.217631	6	5.60E-09	1.10E-05	0.38087	0.16323	teosinte/maize	Zm00001d053055
CHH	4	211995603	211995761	1.00E-11	0.238569	16	4.50E-14	1.90E-18	0.32662	0.08805	teosinte/maize	Zm00001d053067
CHH	4	215477081	215477148	2.60E-05	0.293728	8	4.50E-14	4.80E-12	0.39818	0.10445	teosinte/maize	Zm00001d053135
CHH	4	216732552	216732596	0.056	0.217388	6	3.00E-09	1.00E-08	0.29974	0.082349	teosinte/maize	Zm00001d053155
CHH	4	216760929	216761138	5.70E-19	-0.279055	20	4.00E-14	1.10E-25	0.15121	0.43026	teosinte/maize	Zm00001d053155
CHH	4	218263928	218264068	1	0.222229	6	8.00E-08	4.70E-06	0.27243	0.0502	teosinte/maize	Zm00001d053175
CHH	4	219115294	219115417	0.00013	0.209993	9	1.90E-12	2.40E-11	0.25854	0.048548	teosinte/maize	Zm00001d053192
CHH	4	222321264	222321325	9.00E-05	0.293575	8	4.30E-14	1.70E-11	0.50323	0.20965	teosinte/maize	Zm00001d053251
CHH	4	224942153	224942252	4.90E-12	0.234979	16	4.20E-14	9.00E-19	0.33319	0.098206	teosinte/maize	Zm00001d053300
CHH	4	225026160	225026231	2.40E-26	0.513752	9	4.80E-14	4.40E-33	0.6198	0.10605	teosinte/maize	Zm00001d053301
CHH	4	225026568	225026600	3.20E-08	0.242062	6	4.10E-14	5.90E-15	0.27122	0.029155	teosinte/maize	Zm00001d053301
CHH	4	225026613	225026647	2.90E-11	0.470717	6	4.70E-14	5.30E-18	0.54393	0.07321	teosinte/maize	Zm00001d053301
CHH	4	225638555	225638681	0.0014	0.247903	8	6.30E-13	2.60E-10	0.38194	0.13403	teosinte/maize	Zm00001d053313
CHH	4	226583750	226583850	0.18	0.24014	6	1.40E-11	3.40E-08	0.33635	0.096209	teosinte/maize	Zm00001d053334
CHH	4	229219740	229219901	5.30E-09	0.346141	7	4.50E-14	9.80E-16	0.54177	0.19563	teosinte/maize	Zm00001d053396
CHH	4	230521166	230521253	2.50E-16	0.286257	16	4.40E-14	4.60E-23	0.46513	0.17887	teosinte/maize	Zm00001d053406
CHH	4	230684695	230684746	7.90E-05	0.222968	6	2.90E-13	1.50E-11	0.28509	0.062123	teosinte/maize	Zm00001d053411
CHH	4	230978601	230978838	1.00E-05	0.239363	12	1.00E-13	1.90E-12	0.49082	0.25146	teosinte/maize	Zm00001d053427
CHH	4	238622128	238622173	1	0.224839	6	8.00E-10	2.30E-07	0.36105	0.13622	teosinte/maize	Zm00001d053672
CHH	4	238622812	238623011	0.0064	0.252527	7	8.20E-13	1.20E-09	0.4457	0.19317	teosinte/maize	Zm00001d053672
CHH	4	241100202	241100272	5.40E-06	0.324232	7	4.20E-14	1.00E-12	0.46527	0.14104	teosinte/maize	Zm00001d053788
CHH	4	243213797	243213821	1	0.254387	6	7.90E-10	2.70E-07	0.37595	0.12157	teosinte/maize	Zm00001d053894
CHH	4	243214017	243214041	2.10E-11	0.338802	6	4.00E-14	3.90E-18	0.37857	0.039766	teosinte/maize	Zm00001d053894
CHH	4	246550746	246550778	1	0.250011	6	2.80E-10	2.30E-06	0.42901	0.17899	teosinte/maize	Zm00001d054104
CHH	4	246550874	246550907	1	0.259845	6	2.10E-10	1.80E-06	0.80296	0.54312	teosinte/maize	Zm00001d054104
CHH	4	246550947	246550983	0.23	0.226938	6	1.20E-10	4.30E-08	0.83328	0.60634	teosinte/maize	Zm00001d054104
CHH	4	246551902	246552178	1.40E-19	0.294622	22	4.40E-14	2.60E-26	0.55355	0.25893	teosinte/maize	Zm00001d054104
CHH	4	246607129	246607509	1.00E-26	0.201967	31	4.70E-14	1.90E-33	0.29367	0.0917	teosinte/maize	Zm00001d054105
CHH	4	246820018	246820099	1	0.209849	6	9.40E-10	5.00E-07	0.34712	0.13728	teosinte/maize	Zm00001d054110
CHH	5	92161	92234	0.0034	0.233297	9	2.60E-12	6.20E-10	0.46002	0.22672	teosinte/maize	Zm00001d012799
CHH	5	4435078	4435320	5.70E-08	0.266444	11	4.10E-14	1.10E-14	0.35851	0.092068	teosinte/maize	Zm00001d013080
CHH	5	4693147	4693224	4.50E-21	0.486406	9	4.80E-14	8.30E-28	0.85237	0.36596	teosinte/maize	Zm00001d013098
CHH	5	7115794	7116057	9.30E-29	0.243913	30	4.70E-14	1.70E-35	0.29737	0.053459	teosinte/maize	Zm00001d013250
CHH	5	8161413	8161608	0.0016	0.294172	8	4.60E-14	2.90E-10	0.44747	0.1533	teosinte/maize	Zm00001d013303
CHH	5	11710645	11710744	0.00012	0.272891	9	4.20E-14	2.20E-11	0.52055	0.24766	teosinte/maize	Zm00001d013442
CHH	5	11710645	11710744	0.00012	0.272891	9	4.20E-14	2.20E-11	0.52055	0.24766	teosinte/maize	Zm00001d013443
CHH	5	13410531	13410578	7.40E-06	0.218376	9	5.00E-14	1.40E-12	0.28844	0.070059	teosinte/maize	Zm00001d013516
CHH	5	13410750	13410776	0.018	0.212017	6	3.80E-09	3.40E-09	0.28687	0.074854	teosinte/maize	Zm00001d013516
CHH	5	13446576	13446596	1	0.207929	6	3.00E-10	1.10E-06	0.3657	0.15777	teosinte/maize	Zm00001d013519
CHH	5	13446715	13446888	2.10E-15	0.250683	20	4.40E-14	3.90E-22	0.41945	0.16877	teosinte/maize	Zm00001d013519
CHH	5	17452864	17452954	5.70E-05	0.232872	13	4.70E-14	1.10E-11	0.69185	0.45898	teosinte/maize	Zm00001d013688
CHH	5	21545999	21546038	0.038	0.312614	6	1.30E-13	7.10E-09	0.62813	0.31551	teosinte/maize	Zm00001d013828
CHH	5	21910012	21910193	2.00E-05	0.259544	10	4.50E-14	3.70E-12	0.4758	0.21626	teosinte/maize	Zm00001d013834
CHH	5	26502202	26502384	1	0.217936	6	1.70E-06	2.80E-05	0.58014	0.36221	teosinte/maize	Zm00001d013964
CHH	5	26503114	26503187	0.058	0.232092	8	8.10E-13	1.10E-08	0.41986	0.18777	teosinte/maize	Zm00001d013964
CHH	5	26723353	26723406	1.20E-06	0.407217	6	4.70E-14	2.20E-13	0.57755	0.17033	teosinte/maize	Zm00001d013971
CHH	5	26723511	26723573	0.1	0.244108	6	1.90E-12	1.90E-08	0.33742	0.093315	teosinte/maize	Zm00001d013971
CHH	5	26950718	26950916	1	0.205385	7	6.90E-09	4.40E-06	0.32278	0.11739	teosinte/maize	Zm00001d013976
CHH	5	30098140	30098323	4.60E-22	0.299417	23	4.80E-14	8.50E-29	0.47919	0.17978	teosinte/maize	Zm00001d014037
CHH	5	30229905	30230070	1	0.247053	6	2.60E-08	5.50E-05	0.53545	0.2884	teosinte/maize	Zm00001d014038
CHH	5	31928917	31928968	0.19	0.23642	6	1.60E-09	3.60E-08	0.40689	0.17047	teosinte/maize	Zm00001d014085
CHH	5	31976979	31977035	0.00045	0.210943	10	4.90E-13	8.30E-11	0.39151	0.18057	teosinte/maize	Zm00001d014089
CHH	5	35723635	35723734	0.043	0.276598	8	4.20E-14	7.90E-09	0.43793	0.16133	teosinte/maize	Zm00001d014189
CHH	5	35981824	35981874	5.10E-07	0.201371	8	4.60E-14	9.40E-14	0.23828	0.036912	teosinte/maize	Zm00001d014194
CHH	5	36847855	36847913	7.30E-13	0.296318	11	4.10E-14	1.30E-19	0.39209	0.095773	teosinte/maize	Zm00001d014216
CHH	5	36847855	36847913	7.30E-13	0.296318	11	4.10E-14	1.30E-19	0.39209	0.095773	teosinte/maize	Zm00001d014217
CHH	5	38467897	38468020	2.50E-11	0.294835	11	4.70E-14	4.60E-18	0.4641	0.16927	teosinte/maize	Zm00001d014258
CHH	5	41125140	41125226	1.00E-07	0.289035	8	4.50E-14	1.90E-14	0.40104	0.11201	teosinte/maize	Zm00001d014330
CHH	5	41138594	41138668	0.0066	0.207953	8	4.20E-14	1.20E-09	0.34367	0.13572	teosinte/maize	Zm00001d014332
CHH	5	41138594	41138668	0.0066	0.207953	8	4.20E-14	1.20E-09	0.34367	0.13572	teosinte/maize	Zm00001d014333
CHH	5	42614609	42614673	1.40E-11	0.268976	10	4.40E-14	2.60E-18	0.37884	0.10986	teosinte/maize	Zm00001d014358
CHH	5	42622069	42622110	0.039	-0.210414	7	2.60E-12	7.20E-09	0.073064	0.28348	teosinte/maize	Zm00001d014358
CHH	5	42793635	42793666	1.90E-11	-0.429972	6	4.20E-14	3.40E-18	0.15927	0.58924	teosinte/maize	Zm00001d014361
CHH	5	43191481	43191564	9.30E-09	0.211738	16	4.10E-14	1.70E-15	0.37854	0.16681	teosinte/maize	Zm00001d014367
CHH	5	43191481	43191564	9.30E-09	0.211738	16	4.10E-14	1.70E-15	0.37854	0.16681	teosinte/maize	Zm00001d014368
CHH	5	45147806	45147873	3.20E-06	0.200186	8	4.00E-14	6.00E-13	0.26938	0.069196	teosinte/maize	Zm00001d014413
CHH	5	45256187	45256308	1	0.288001	6	3.10E-10	7.80E-07	0.49325	0.20525	teosinte/maize	Zm00001d014414
CHH	5	45735853	45735905	0.033	0.37624	6	1.40E-12	6.10E-09	0.48245	0.10621	teosinte/maize	Zm00001d014418
CHH	5	47586191	47586297	2.10E-08	0.203669	9	4.30E-14	3.80E-15	0.25088	0.047207	teosinte/maize	Zm00001d014447
CHH	5	52029467	52029520	4.10E-06	0.264934	6	5.40E-14	7.50E-13	0.35163	0.086698	teosinte/maize	Zm00001d014532
CHH	5	52776756	52777000	3.50E-12	-0.338971	8	4.30E-14	6.50E-19	0.060458	0.39943	teosinte/maize	Zm00001d014549
CHH	5	53943548	53943616	5.60E-27	0.304477	13	4.50E-14	1.00E-33	0.33281	0.028334	teosinte/maize	Zm00001d014571
CHH	5	54056745	54056905	5.20E-05	0.216651	11	2.50E-13	9.60E-12	0.36543	0.14878	teosinte/maize	Zm00001d014575
CHH	5	54057428	54057476	1.20E-05	0.306733	8	4.40E-14	2.20E-12	0.47712	0.17039	teosinte/maize	Zm00001d014575
CHH	5	54068422	54068512	5.10E-05	0.308448	8	4.70E-14	9.50E-12	0.45969	0.15124	teosinte/maize	Zm00001d014575
CHH	5	54068743	54068792	1	0.201073	6	1.80E-08	1.50E-06	0.29213	0.091059	teosinte/maize	Zm00001d014575
CHH	5	54733711	54733816	2.10E-10	0.36045	8	4.30E-14	3.90E-17	0.47802	0.11757	teosinte/maize	Zm00001d014599
CHH	5	55324327	55324379	1	0.273063	6	7.30E-11	6.80E-07	0.67012	0.39706	teosinte/maize	Zm00001d014612
CHH	5	57574697	57574738	0.0038	0.225468	11	4.20E-14	7.00E-10	0.394	0.16853	teosinte/maize	Zm00001d014655
CHH	5	57722470	57722637	2.70E-25	0.334353	23	4.00E-14	4.90E-32	0.56956	0.2352	teosinte/maize	Zm00001d014656
CHH	5	57743012	57743059	1.30E-07	0.267025	6	4.30E-14	2.40E-14	0.3247	0.057672	teosinte/maize	Zm00001d014657
CHH	5	58600264	58600397	6.50E-16	-0.277279	22	4.20E-14	1.20E-22	0.076807	0.35409	teosinte/maize	Zm00001d014674
CHH	5	58998938	58998969	0.046	0.235973	6	9.50E-12	8.50E-09	0.38161	0.14564	teosinte/maize	Zm00001d014685
CHH	5	59626549	59626656	0.00023	0.293662	6	5.80E-14	4.20E-11	0.40952	0.11586	teosinte/maize	Zm00001d014693
CHH	5	59626792	59626870	9.60E-06	0.219391	6	1.60E-13	1.80E-12	0.24588	0.026491	teosinte/maize	Zm00001d014693
CHH	5	61100946	61100996	0.31	0.261775	6	4.50E-11	5.80E-08	0.41179	0.15001	teosinte/maize	Zm00001d014734
