Context	Comparsion	Chr_D	Start_D	end_D	meth(PopA-PopB)	Chr_F	Start_F	end_F	Feature	Overlap(bp)
CHH	Teosinte/Maize	4	224942035	224942252	0.211941	4	224937731	224942730	Gene_down_5k	217
CHH	Teosinte/Maize	4	225026577	225026665	0.341497	4	225021663	225026662	Gene_down_5k	85
CHH	Teosinte/Maize	4	225123279	225123431	0.252794	4	225114665	225131659	TE	152
CHH	Teosinte/Maize	4	225158680	225158757	0.23053	4	225136798	225229931	TE	77
CHH	Teosinte/Maize	4	225871587	225871866	0.278442	4	225870121	225875120	Gene_up_5k	279
CHH	Teosinte/Maize	4	229211657	229211881	0.209012	4	229210684	229215683	Gene_down_5k	224
CHH	Teosinte/Maize	4	230521168	230521231	0.324916	4	230516921	230521920	Gene_up_5k	63
CHH	Teosinte/Maize	4	230978586	230978669	0.236101	4	230975380	230980379	Gene_up_5k	83
CHH	Teosinte/Maize	4	235756394	235756601	0.203814	4	235753282	235761226	Intron	207
CHH	Teosinte/Maize	4	241100202	241100292	0.265674	4	241095803	241100802	Gene_down_5k	90
CHH	Teosinte/Maize	4	246551902	246552178	0.298868	4	246521633	246556919	Exon	276
CHH	Teosinte/Maize	4	246607326	246608620	0.289926	4	246602951	246607950	Gene_down_5k	624
CHH	Teosinte/Maize	5	92161	92234	0.248561	5	87538	92537	Gene_up_5k	73
CHH	Teosinte/Maize	5	618091	618169	0.337576	5	601850	670454	TE	78
CHH	Teosinte/Maize	5	775987	776171	0.205548	5	771419	776418	Gene_up_5k	184
CHH	Teosinte/Maize	5	4435078	4435320	0.244622	5	4433839	4438838	Gene_down_5k	242
CHH	Teosinte/Maize	5	4693147	4693224	0.480489	5	4689181	4694180	Gene_up_5k	77
CHH	Teosinte/Maize	5	4855520	4855736	0.234952	5	4849033	4859148	Intergenic	216
CHH	Teosinte/Maize	5	7115794	7116057	0.24965	5	7111921	7116920	Gene_up_5k	263
CHH	Teosinte/Maize	5	7369954	7370029	0.223896	5	7367367	7372366	Gene_down_5k	75
CHH	Teosinte/Maize	5	8161402	8161695	0.337149	5	8150999	8164514	TE	293
CHH	Teosinte/Maize	5	11710645	11710740	0.305842	5	11705780	11710779	Gene_down_5k	95
CHH	Teosinte/Maize	5	11840948	11841139	0.296435	5	11838700	11843699	Gene_up_5k	191
CHH	Teosinte/Maize	5	13376612	13376877	0.245598	5	13342521	13382882	Intergenic	265
CHH	Teosinte/Maize	5	13410531	13410578	0.219179	5	13406265	13411264	Gene_up_5k	47
CHH	Teosinte/Maize	5	17452868	17452933	0.237838	5	17448120	17453119	Gene_down_5k	65
CHH	Teosinte/Maize	5	21056562	21056759	0.237979	5	21050890	21066363	Intergenic	197
CHH	Teosinte/Maize	5	21910038	21910261	0.347632	5	21908152	21913151	Gene_down_5k	223
CHH	Teosinte/Maize	5	28988457	28988530	0.277322	5	28983658	28988657	Gene_down_5k	73
CHH	Teosinte/Maize	5	30098140	30098340	0.270108	5	30097117	30113105	Exon	200
CHH	Teosinte/Maize	5	31976979	31977043	0.322389	5	31972227	31977226	Gene_down_5k	64
CHH	Teosinte/Maize	5	35723635	35723734	0.299294	5	35718906	35723905	Gene_up_5k	99
CHH	Teosinte/Maize	5	35981824	35981874	0.209406	5	35981536	35982311	Intron	50
CHH	Teosinte/Maize	5	36847855	36847909	0.286063	5	36847638	36852637	Gene_up_5k	54
CHH	Teosinte/Maize	5	38467897	38468020	0.298124	5	38467640	38468459	Intron	123
CHH	Teosinte/Maize	5	43191481	43191564	0.216006	5	43186881	43191880	Gene_down_5k	83
CHH	Teosinte/Maize	5	45324273	45324430	0.252045	5	45315988	45324957	Intergenic	157
CHH	Teosinte/Maize	5	45340505	45340536	0.206092	5	45337984	45413277	TE	31
CHH	Teosinte/Maize	5	47586191	47586297	0.203406	5	47586182	47586661	Exon	106
CHH	Teosinte/Maize	5	53776638	53776701	0.35726	5	53773624	53783344	Intergenic	63
CHH	Teosinte/Maize	5	53910856	53910898	0.277725	5	53908292	53941542	TE	42
CHH	Teosinte/Maize	5	53943548	53943616	0.311368	5	53941274	53945376	Exon	68
CHH	Teosinte/Maize	5	54056745	54056905	0.211759	5	54053740	54058739	Gene_down_5k	160
CHH	Teosinte/Maize	5	54057428	54057476	0.299547	5	54053740	54058739	Gene_down_5k	48
CHH	Teosinte/Maize	5	54068216	54068809	0.204346	5	54067951	54072950	Gene_up_5k	593
CHH	Teosinte/Maize	5	54302844	54302939	0.3484	5	54297629	54312431	Intergenic	95
CHH	Teosinte/Maize	5	56694304	56694364	0.366748	5	56682471	56704323	Intergenic	60
CHH	Teosinte/Maize	5	57722470	57722615	0.35578	5	57718133	57723132	Gene_down_5k	145
CHH	Teosinte/Maize	5	57730289	57730433	0.20218	5	57728011	57733010	Gene_up_5k	144
CHH	Teosinte/Maize	5	58600283	58600397	-0.296519	5	58595584	58600583	Gene_up_5k	114
CHH	Teosinte/Maize	5	61831641	61831697	0.213729	5	61831343	61831708	Exon	56
CHH	Teosinte/Maize	5	62257140	62257290	0.256343	5	62253310	62260030	Intergenic	150
CHH	Teosinte/Maize	5	63033052	63033325	0.242084	5	63032868	63037867	Gene_up_5k	273
CHH	Teosinte/Maize	5	63154629	63154712	0.302905	5	63153862	63158861	Gene_up_5k	83
CHH	Teosinte/Maize	5	66029603	66029899	0.257738	5	66027985	66032984	Gene_up_5k	296
CHH	Teosinte/Maize	5	66267608	66267937	0.255904	5	66267160	66272159	Gene_up_5k	329
CHH	Teosinte/Maize	5	66273976	66274320	0.263669	5	66273564	66280631	Intergenic	344
CHH	Teosinte/Maize	5	68372231	68372318	0.334849	5	68371223	68376222	Gene_up_5k	87
CHH	Teosinte/Maize	5	69318537	69318627	0.262218	5	69313796	69318795	Gene_up_5k	90
CHH	Teosinte/Maize	5	75365330	75365650	0.209464	5	75361376	75366375	Gene_up_5k	320
CHH	Teosinte/Maize	5	75365653	75365825	0.340752	5	75361376	75366375	Gene_up_5k	172
CHH	Teosinte/Maize	5	85044623	85044976	0.210548	5	85040442	85045441	Gene_down_5k	353
CHH	Teosinte/Maize	5	85044982	85045053	0.285904	5	85040442	85045441	Gene_down_5k	71
CHH	Teosinte/Maize	5	88156564	88156646	0.229807	5	88153162	88158161	Gene_down_5k	82
CHH	Teosinte/Maize	5	90962256	90962366	0.233514	5	90960966	90962311	TE	55
CHH	Teosinte/Maize	5	91735550	91735641	0.21203	5	91735354	91740353	Gene_up_5k	91
CHH	Teosinte/Maize	5	92701378	92701517	0.241081	5	92700777	92705776	Gene_up_5k	139
CHH	Teosinte/Maize	5	93696237	93696418	0.260341	5	93695750	93700749	Gene_down_5k	181
CHH	Teosinte/Maize	5	94544227	94544329	0.330008	5	94543559	94548558	Gene_up_5k	102
CHH	Teosinte/Maize	5	95353074	95353169	-0.251966	5	95346091	95359397	Intergenic	95
CHH	Teosinte/Maize	5	96009750	96009916	0.247454	5	96009169	96014168	Gene_up_5k	166
CHH	Teosinte/Maize	5	96698940	96699094	-0.413833	5	96696931	96701930	Gene_up_5k	154
CHH	Teosinte/Maize	5	96733306	96733483	0.273908	5	96733104	96738103	Gene_down_5k	177
CHH	Teosinte/Maize	5	96949371	96949418	0.272281	5	96947709	96952708	Gene_up_5k	47
CHH	Teosinte/Maize	5	97094427	97094516	0.255638	5	97092548	97146185	TE	89
CHH	Teosinte/Maize	5	99074817	99074940	0.264211	5	99070510	99075509	Gene_up_5k	123
CHH	Teosinte/Maize	5	99284678	99284846	0.291651	5	99280143	99285142	Gene_down_5k	168
CHH	Teosinte/Maize	5	100132925	100133041	0.27891	5	100132783	100137782	Gene_down_5k	116
CHH	Teosinte/Maize	5	100163965	100164022	0.225295	5	100156716	100168080	Intergenic	57
CHH	Teosinte/Maize	5	102014823	102014983	0.309917	5	102010204	102015203	Gene_down_5k	160
CHH	Teosinte/Maize	5	102648156	102648288	0.228093	5	102647719	102651394	Intergenic	132
CHH	Teosinte/Maize	5	102910921	102911196	0.214459	5	102907277	102912100	Intergenic	275
CHH	Teosinte/Maize	5	103247618	103247814	0.249873	5	103245439	103250438	Gene_up_5k	196
CHH	Teosinte/Maize	5	103690722	103690754	0.215445	5	103689934	103696612	Intergenic	32
CHH	Teosinte/Maize	5	104123057	104123097	0.312158	5	104113605	104124344	Intergenic	40
CHH	Teosinte/Maize	5	105054543	105054604	0.370541	5	105053927	105058926	Gene_up_5k	61
CHH	Teosinte/Maize	5	106334065	106334217	0.208831	5	106310903	106401043	TE	152
CHH	Teosinte/Maize	5	107118341	107118372	0.25318	5	107114805	107119804	Gene_down_5k	31
CHH	Teosinte/Maize	5	107593154	107593182	0.288978	5	107588195	107593194	Gene_down_5k	28
CHH	Teosinte/Maize	5	108299413	108299621	0.286685	5	108299083	108304082	Gene_up_5k	208
CHH	Teosinte/Maize	5	109259875	109260067	0.251969	5	109255248	109260247	Gene_up_5k	192
CHH	Teosinte/Maize	5	109711041	109711092	-0.393085	5	109708360	109715093	Intergenic	51
CHH	Teosinte/Maize	5	109932773	109932837	0.306026	5	109928068	109933067	Gene_up_5k	64
CHH	Teosinte/Maize	5	110416570	110416930	0.202311	5	110412344	110417343	Gene_up_5k	360
CHH	Teosinte/Maize	5	110416948	110417011	0.273682	5	110412344	110417343	Gene_up_5k	63
CHH	Teosinte/Maize	5	111301076	111301182	0.228497	5	111295769	111303700	Intergenic	106
CHH	Teosinte/Maize	5	111338784	111338915	0.242537	5	111320417	111340020	TE	131
CHH	Teosinte/Maize	5	111400843	111401042	0.214291	5	111398653	111407759	TE	199
CHH	Teosinte/Maize	5	111467148	111467204	0.3994	5	111464767	111468731	Intergenic	56
CHH	Teosinte/Maize	5	111557342	111557469	0.201747	5	111551398	111558676	Intergenic	127
CHH	Teosinte/Maize	5	111793473	111793596	0.246597	5	111791431	111800416	Intergenic	123
CHH	Teosinte/Maize	5	112428643	112428779	0.270486	5	112424413	112429412	Gene_up_5k	136
CHH	Teosinte/Maize	5	112432799	112433071	0.211402	5	112430804	112435803	Gene_down_5k	272
CHH	Teosinte/Maize	5	112710833	112710914	0.332565	5	112706324	112711787	TE	81
CHH	Teosinte/Maize	5	114212405	114212488	0.243308	5	114203527	114215113	Intergenic	83
CHH	Teosinte/Maize	5	115419349	115419457	0.248098	5	115418938	115423937	Gene_down_5k	108
CHH	Teosinte/Maize	5	115460020	115460224	0.38771	5	115456403	115461402	Gene_down_5k	204
CHH	Teosinte/Maize	5	116966140	116966339	0.248965	5	116961419	116966418	Gene_up_5k	199
CHH	Teosinte/Maize	5	118255052	118255144	-0.249631	5	118250300	118255299	Gene_up_5k	92
CHH	Teosinte/Maize	5	119904962	119905023	0.229353	5	119899280	119916771	TE	61
CHH	Teosinte/Maize	5	119914083	119914234	0.3598	5	119899280	119916771	TE	151
CHH	Teosinte/Maize	5	120810016	120810268	0.368009	5	120807846	120812845	Gene_down_5k	252
CHH	Teosinte/Maize	5	120885937	120886185	0.285387	5	120880045	120894646	TE	248
CHH	Teosinte/Maize	5	120887900	120888033	0.280899	5	120880045	120894646	TE	133
CHH	Teosinte/Maize	5	121138715	121138873	0.270756	5	121134511	121139510	Gene_up_5k	158
CHH	Teosinte/Maize	5	121184666	121184750	0.203444	5	121179969	121190797	Intergenic	84
CHH	Teosinte/Maize	5	121339129	121339167	0.296418	5	121338700	121343699	Gene_down_5k	38
CHH	Teosinte/Maize	5	123618638	123618804	-0.268865	5	123615508	123620507	Gene_down_5k	166
CHH	Teosinte/Maize	5	124544135	124544182	0.381884	5	124539275	124544274	Gene_down_5k	47
CHH	Teosinte/Maize	5	124941328	124941394	0.249362	5	124940356	124945355	Gene_up_5k	66
CHH	Teosinte/Maize	5	125776040	125776122	-0.289113	5	125771420	125776419	Gene_up_5k	82
CHH	Teosinte/Maize	5	128733267	128733384	0.283604	5	128728433	128733432	Gene_down_5k	117
CHH	Teosinte/Maize	5	129465841	129465986	0.211471	5	129461482	129466481	Gene_down_5k	145
CHH	Teosinte/Maize	5	129629551	129629791	0.230344	5	129624958	129629957	Gene_up_5k	240
CHH	Teosinte/Maize	5	130813108	130814345	0.224812	5	130809597	130816341	TE	1237
CHH	Teosinte/Maize	5	153027818	153028128	0.384675	5	153027334	153032333	Gene_down_5k	310
CHH	Teosinte/Maize	5	156668165	156668287	0.249687	5	156668074	156673073	Gene_up_5k	122
CHH	Teosinte/Maize	5	166098284	166098410	0.292466	5	166093851	166098850	Gene_up_5k	126
CHH	Teosinte/Maize	5	166697375	166697763	0.282902	5	166694541	166699540	Gene_down_5k	388
CHH	Teosinte/Maize	5	168088289	168088409	0.33859	5	168080385	168098118	Intron	120
CHH	Teosinte/Maize	5	175549467	175549515	0.420869	5	175538412	175551303	TE	48
CHH	Teosinte/Maize	5	175595840	175595997	0.228959	5	175591264	175596263	Gene_up_5k	157
CHH	Teosinte/Maize	5	177541125	177541206	0.25645	5	177537801	177542800	Gene_up_5k	81
CHH	Teosinte/Maize	5	177769800	177769838	0.314875	5	177767939	177772938	Gene_up_5k	38
CHH	Teosinte/Maize	5	177779555	177779789	0.263592	5	177774774	177779773	Gene_down_5k	218
CHH	Teosinte/Maize	5	189316623	189316797	0.206184	5	189315749	189320748	Gene_down_5k	174
CHH	Teosinte/Maize	5	189426689	189426865	0.248695	5	189369354	189454642	TE	176
CHH	Teosinte/Maize	5	189907507	189907608	0.341299	5	189901002	189915560	TE	101
CHH	Teosinte/Maize	5	189913506	189913580	0.240419	5	189901002	189915560	TE	74
CHH	Teosinte/Maize	5	190045048	190045117	0.331722	5	190044317	190049316	Gene_up_5k	69
CHH	Teosinte/Maize	5	191139669	191139728	0.281165	5	191139436	191140499	Intergenic	59
CHH	Teosinte/Maize	5	192695590	192695916	0.201344	5	192692941	192697940	Gene_up_5k	326
CHH	Teosinte/Maize	5	193137845	193138105	0.245084	5	193097581	193168025	TE	260
CHH	Teosinte/Maize	5	193499535	193499598	0.318151	5	193495301	193500300	Gene_down_5k	63
CHH	Teosinte/Maize	5	197266625	197266826	0.219431	5	197263940	197268939	Gene_up_5k	201
CHH	Teosinte/Maize	5	201463889	201464167	0.236131	5	201460141	201465140	Gene_down_5k	278
CHH	Teosinte/Maize	5	201777142	201777298	0.223869	5	201775993	201780992	Gene_up_5k	156
CHH	Teosinte/Maize	5	201879146	201879271	0.221963	5	201876645	201881644	Gene_up_5k	125
CHH	Teosinte/Maize	5	203603515	203603591	0.334377	5	203600797	203605796	Gene_up_5k	76
CHH	Teosinte/Maize	5	203881120	203881316	0.247451	5	203880967	203882142	Intron	196
CHH	Teosinte/Maize	5	203929034	203929926	0.253695	5	203921317	203933442	TE	892
CHH	Teosinte/Maize	5	203929928	203930030	0.364295	5	203921317	203933442	TE	102
CHH	Teosinte/Maize	5	205200786	205200904	0.314604	5	205198428	205203427	Gene_up_5k	118
CHH	Teosinte/Maize	5	211694741	211695138	0.273881	5	211694641	211696067	Exon	397
CHH	Teosinte/Maize	5	212711822	212711917	0.368978	5	212707300	212712299	Gene_up_5k	95
CHH	Teosinte/Maize	5	213521188	213521305	0.325723	5	213514638	213525757	TE	117
CHH	Teosinte/Maize	5	217640894	217641005	0.315758	5	217640186	217645185	Gene_down_5k	111
CHH	Teosinte/Maize	5	220733867	220733918	0.278989	5	220730259	220737099	Intergenic	51
CHH	Teosinte/Maize	5	222687327	222687379	-0.269321	5	222683368	222688367	Gene_up_5k	52
CHH	Teosinte/Maize	6	168363	168411	0.206429	6	163702	168701	Gene_down_5k	48
CHH	Teosinte/Maize	6	1850561	1850716	0.26327	6	1848805	1853804	Gene_down_5k	155
CHH	Teosinte/Maize	6	6797078	6797221	0.254545	6	6793961	6798960	Gene_up_5k	143
CHH	Teosinte/Maize	6	7215045	7215125	-0.231845	6	7197210	7228097	TE	80
CHH	Teosinte/Maize	6	8166866	8166952	0.347156	6	8124858	8204346	TE	86
CHH	Teosinte/Maize	6	9558995	9559036	0.237482	6	9557980	9559383	Intron	41
CHH	Teosinte/Maize	6	19439640	19439716	0.405076	6	19439087	19444086	Gene_down_5k	76
CHH	Teosinte/Maize	6	22196906	22197007	0.254667	6	22196341	22199010	Intergenic	101
CHH	Teosinte/Maize	6	22489168	22489255	0.220336	6	22484324	22494876	Intergenic	87
CHH	Teosinte/Maize	6	28984938	28985140	0.2729	6	28984700	28989699	Gene_up_5k	202
CHH	Teosinte/Maize	6	29724344	29724496	0.404809	6	29720789	29725788	Gene_down_5k	152
CHH	Teosinte/Maize	6	30762915	30763072	0.24676	6	30762822	30766807	Intron	157
CHH	Teosinte/Maize	6	40167237	40167358	0.26087	6	40164876	40169875	Gene_up_5k	121
CHH	Teosinte/Maize	6	42604790	42604862	0.23783	6	42597683	42607617	Intergenic	72
CHH	Teosinte/Maize	6	42704867	42704969	0.241102	6	42700454	42705453	Gene_up_5k	102
CHH	Teosinte/Maize	6	44430910	44430987	0.211971	6	44426908	44431907	Gene_up_5k	77
CHH	Teosinte/Maize	6	45234382	45234444	0.203179	6	45232721	45235870	Intron	62
CHH	Teosinte/Maize	6	46160134	46160345	0.256871	6	46156567	46161566	Gene_down_5k	211
CHH	Teosinte/Maize	6	47826744	47826788	-0.212057	6	47822782	47827781	Gene_down_5k	44
CHH	Teosinte/Maize	6	51037847	51038005	0.234068	6	51036721	51042699	Intergenic	158
CHH	Teosinte/Maize	6	51700712	51700788	0.438054	6	51697104	51702103	Gene_down_5k	76
CHH	Teosinte/Maize	6	54618184	54618503	0.241527	6	54615051	54621763	Intergenic	319
CHH	Teosinte/Maize	6	54833626	54833865	0.373637	6	54832597	54837596	Gene_up_5k	239
CHH	Teosinte/Maize	6	56304246	56304294	0.21737	6	56297933	56305180	TE	48
CHH	Teosinte/Maize	6	56387264	56387326	0.251223	6	56382663	56387662	Gene_up_5k	62
CHH	Teosinte/Maize	6	60031228	60031400	0.251231	6	60027875	60032449	TE	172
CHH	Teosinte/Maize	6	61738208	61738492	0.216525	6	61737485	61742484	Gene_up_5k	284
CHH	Teosinte/Maize	6	61833068	61833172	0.272654	6	61832499	61833852	Intron	104
CHH	Teosinte/Maize	6	65524823	65524902	0.269199	6	65524397	65529396	Gene_down_5k	79
CHH	Teosinte/Maize	6	67459255	67459318	0.228809	6	67454403	67467922	TE	63
CHH	Teosinte/Maize	6	86902114	86902207	0.224221	6	86897776	86902775	Gene_up_5k	93
CHH	Teosinte/Maize	6	87358251	87358424	0.258622	6	87356791	87361790	Gene_up_5k	173
CHH	Teosinte/Maize	6	90587112	90587187	0.210723	6	90584306	90589305	Gene_up_5k	75
CHH	Teosinte/Maize	6	99179802	99180153	0.249253	6	99176767	99181766	Gene_up_5k	351
CHH	Teosinte/Maize	6	101305775	101305819	0.271404	6	101304619	101309618	Gene_up_5k	44
CHH	Teosinte/Maize	6	106206732	106206802	-0.276618	6	106205505	106210504	Gene_down_5k	70
CHH	Teosinte/Maize	6	113348941	113349011	0.280804	6	113345753	113349119	Intergenic	70
CHH	Teosinte/Maize	6	113543574	113543670	0.250375	6	113541755	113546754	Gene_down_5k	96
CHH	Teosinte/Maize	6	118142355	118142519	0.336891	6	118140121	118145120	Gene_up_5k	164
CHH	Teosinte/Maize	6	123926926	123926970	-0.377239	6	123914876	123930357	TE	44
CHH	Teosinte/Maize	6	125007058	125007224	0.266737	6	124998549	125010073	Intergenic	166
CHH	Teosinte/Maize	6	127482363	127482480	0.325119	6	127477891	127482890	Gene_up_5k	117
CHH	Teosinte/Maize	6	130515307	130515405	0.203089	6	130514107	130519106	Gene_up_5k	98
CHH	Teosinte/Maize	6	130720716	130720785	0.375498	6	130717299	130722298	Gene_up_5k	69
CHH	Teosinte/Maize	6	130726844	130726986	0.276983	6	130726385	130726941	Exon	97
CHH	Teosinte/Maize	6	134351342	134351403	0.24298	6	134350103	134351680	Intron	61
CHH	Teosinte/Maize	6	134729401	134729477	0.214301	6	134727291	134732052	Intergenic	76
CHH	Teosinte/Maize	6	135611904	135612043	0.227729	6	135606683	135613278	Intergenic	139
CHH	Teosinte/Maize	6	137826033	137826183	0.213194	6	137825363	137826340	Intron	150
CHH	Teosinte/Maize	6	138216296	138216384	0.210971	6	138215830	138220829	Gene_up_5k	88
CHH	Teosinte/Maize	6	138381015	138381215	0.291352	6	138376297	138381296	Gene_up_5k	200
CHH	Teosinte/Maize	6	138484729	138484942	0.224484	6	138484611	138489610	Gene_up_5k	213
CHH	Teosinte/Maize	6	143937690	143938043	0.2729	6	143937626	143942625	Gene_up_5k	353
CHH	Teosinte/Maize	6	143999848	143999920	0.278067	6	143997749	144005504	Intergenic	72
CHH	Teosinte/Maize	6	144257096	144257228	0.249926	6	144252175	144257860	Intron	132
CHH	Teosinte/Maize	6	144380914	144381019	0.310272	6	144376242	144381241	Gene_up_5k	105
CHH	Teosinte/Maize	6	147494080	147494109	0.387883	6	147483399	147495234	Exon	29
CHH	Teosinte/Maize	6	147627477	147627646	0.217176	6	147627148	147627491	Exon	14
CHH	Teosinte/Maize	6	149266761	149266883	0.204243	6	149262387	149267386	Gene_up_5k	122
CHH	Teosinte/Maize	6	152934539	152934640	0.227449	6	152932079	152937078	Gene_down_5k	101
CHH	Teosinte/Maize	6	156690852	156691003	0.221914	6	156682967	156693338	TE	151
CHH	Teosinte/Maize	6	157651788	157651955	0.244703	6	157649999	157654998	Gene_down_5k	167
CHH	Teosinte/Maize	6	158825178	158825220	0.243329	6	158820449	158825448	Gene_down_5k	42
CHH	Teosinte/Maize	6	163411020	163411319	0.317979	6	163406334	163411333	Gene_up_5k	299
CHH	Teosinte/Maize	6	165701766	165701838	0.359532	6	165693536	165707347	Intron	72
CHH	Teosinte/Maize	6	167287485	167287712	0.286873	6	167287100	167288683	Intergenic	227
CHH	Teosinte/Maize	6	168036080	168036234	0.248259	6	168035258	168040257	Gene_up_5k	154
CHH	Teosinte/Maize	6	172013443	172013548	0.305197	6	172012041	172017671	Intergenic	105
CHH	Teosinte/Maize	6	172023930	172023996	0.234118	6	172017672	172024060	TE	66
CHH	Teosinte/Maize	6	172027495	172027827	0.264969	6	172024776	172029775	Gene_up_5k	332
CHH	Teosinte/Maize	6	172237157	172237274	0.255955	6	172232415	172237414	Gene_up_5k	117
CHH	Teosinte/Maize	6	172922086	172922243	0.214038	6	172917907	172922906	Gene_down_5k	157
CHH	Teosinte/Maize	6	173893252	173893380	0.208736	6	173889114	173894113	Gene_up_5k	128
CHH	Teosinte/Maize	7	2259279	2259572	0.226993	7	2255301	2260300	Gene_down_5k	293
CHH	Teosinte/Maize	7	6874845	6874983	0.200612	7	6867871	6877250	TE	138
CHH	Teosinte/Maize	7	11944154	11944278	0.233311	7	11938876	11974307	TE	124
CHH	Teosinte/Maize	7	13013604	13013888	0.264612	7	13013590	13020103	Intergenic	284
CHH	Teosinte/Maize	7	19633447	19633531	0.237806	7	19629831	19634943	Intergenic	84
CHH	Teosinte/Maize	7	21487675	21487808	0.205859	7	21485296	21492978	Intergenic	133
CHH	Teosinte/Maize	7	25849070	25849133	0.354864	7	25848833	25849448	Exon	63
CHH	Teosinte/Maize	7	35649806	35650120	0.219592	7	35648030	35653029	Gene_down_5k	314
CHH	Teosinte/Maize	7	36795431	36795535	0.219095	7	36791899	36796898	Gene_up_5k	104
CHH	Teosinte/Maize	7	43079719	43079793	0.211006	7	43074593	43079843	TE	74
CHH	Teosinte/Maize	7	44682365	44682440	0.292014	7	44680450	44685449	Gene_up_5k	75
CHH	Teosinte/Maize	7	45047859	45048013	-0.224224	7	45047561	45052560	Gene_up_5k	154
