Marker	Chr	Genetic	v2	v4
TIDP6573	4	2.6	1,253,368	1521381
TIDP6575	3	146.1	173,697,283	176160864
TIDP6576	1	152.4	95,099,252	97325369
TIDP6577	6	24.7	58,262,927	61045484
TIDP6643	7	97.2	117,779,277	121473402
TIDP6648	3	106.5	133,487,083	134145352
TIDP6650	8	168.5	169,519,256	174715376
TIDP6651	4	110.6	79,841,252	82701975
TIDP6657	10	2.1	1,086,569	600164
TIDP6658	1	252	224,077,300	227690671
TIDP6659	10	68.8	119,974,337	121026985
TIDP6661	1	182.6	184,241,826	186375921
TIDP6664	4	100.1	44,957,816	46822481
TIDP6665	8	46.9	14,099,155	14481077
TIDP6671	2	176.9	210,077,749	216934821
TIDP6674	5	143.7	180,633,044	185200228
TIDP6675	4	110.6	79,838,867	82699590
TIDP6679	2	2.1	87,646	99196
TIDP6682	10	50	20,317,449	20836243
TIDP6684	4	136.7	170,713,100	173752350
TIDP6685	7	90.6	94,926,799	97905554
TIDP6690	6	75.6	136,425,511	140528651
TIDP6692	1	246.4	217,605,150	220792097
TIDP6695	4	18.9	3,757,738	4479905
TIDP6704	2	138	171,833,722	176661015
TIDP6705	9	76.4	81,824,171	85002070
TIDP6706	8	81.4	73,662,607	74887288
TIDP6708	2	164.2	203,602,424	210174582
TIDP6709	1	159	147,126,002	148648257
TIDP6710	1	159	151,734,149	153744026
TIDP6711	4	189.9	202,519,007	206847724
TIDP6712	7	77.4	10,780,459	11062482
TIDP6713	8	93.6	114,412,623	117158889
TIDP6714	8	112.7	137,139,160	141168440
TIDP6716	4	88.7	23,192,256	24647215
TIDP6720	3	250.2	221,900,599	225681404
TIDP6721	2	235.6	232,838,233	239762370
TIDP6724	1	93.7	37,468,673	37843625
TIDP6725	5	145.5	181,833,420	186383684
TIDP7046	4	96.1	35,761,078	37425666
TIDP7047	5	106.9	61,675,891	63462101
TIDP7049	1	152.4	94,873,821	97098650
TIDP7050	5	102.1	46,264,860	47755051
TIDP7051	1	152.4	90,323,763	92328222
TIDP7052	1	306.3	259,520,142	264212069
TIDP7053	8	48.8	16,331,724	16875250
TIDP7054	1	125.6	55,389,372	56041006
TIDP7056	9	75.7	63,684,251	66344576
TIDP7057	9	75.7	66,923,310	63161899
TIDP7058	5	106.9	60,999,824	62837720
TIDP7059	7	90.6	75,136,254	77663363
TIDP7060	3	268.5	229,521,028	233445079
TIDP7061	1	246.4	216,693,747	219875146
TIDP7062	3	100	64,615,733	64736294
TIDP7065	7	97.2	117,847,132	121547723
TIDP7067	9	75.7	42,437,285	44107216
TIDP7068	5	134.6	172,391,859	176496200
TIDP7070	5	185.4	202,811,475	208259076
TIDP7071	7	0	303,354	470578
TIDP7072	1	246.4	215,762,112	218946017
TIDP7073	3	263.5	227,415,913	231330957
TIDP7075	2	63.6	16,346,499	16767984
TIDP7078	2	149.3	192,224,916	197963478
TIDP7080	10	56.8	72,806,277	71956082
TIDP7081	3	100	84,906,170	85294745
TIDP7083	3	103.7	113,595,824	114007234
TIDP7084	9	101.2	131,879,201	134291079
TIDP7089	6	23.2	31,601,739	33095963
TIDP7090	4	120.1	157,609,652	161089703
TIDP7091	9	149.5	146,456,289	149386152
TIDP7092	3	100	108,146,336	94049954
TIDP7093	10	62.9	89,923,283	90195972
TIDP7094	5	115.5	100,433,715	102956239
TIDP7101	1	53.3	15,165,059	15396841
TIDP7102	7	184.1	164,411,737	169849596
TIDP7103	1	148	87,363,085	89358083
TIDP7106	9	149.5	146,458,274	149388137
TIDP7108	10	50	40,357,565	41481230
TIDP7109	8	113.4	142,142,542	146316989
TIDP7112	8	108.5	125,312,115	128738448
TIDP7116	4	136.7	169,557,862	172534218
TIDP7120	3	103.7	114,439,068	114795277
TIDP7121	8	184.9	171,768,139	177047538
TIDP7123	1	158.4	110,637,104	113121561
TIDP7124	5	106	60,805,189	62643319
TIDP7126	8	113.4	141,912,596	146094373
TIDP7127	6	32.7	95,603,643	98449648
TIDP7130	2	148.6	189,272,732	194951138
TIDP7132	9	101.2	131,519,175	133966409
TIDP7134	5	106.9	60,806,757	62644887
TIDP7136	10	60.7	80,718,845	80139948
TIDP7138	2	176.9	210,027,946	216884341
TIDP7140	9	158.7	149,042,745	152169855
TIDP7141	3	100	110,669,977	96606473
TIDP7143	10	62.5	90,818,101	91047348
TIDP7144	7	90.6	36,215,962	37494141
TIDP7146	9	75.7	30,077,928	30220431
TIDP7147	4	244.4	239,498,240	244897474
TIDP7148	2	174.1	208,608,928	215444257
TIDP7149	2	127.1	83,334,765	85511613
TIDP7150	9	146.4	145,527,596	148367633
TIDP7151	8	168.5	169,783,408	174969459
TIDP8752	7	91	45,757,699	47289350
TIDP8753	7	178.6	162,153,302	167643712
TIDP8756	10	60.7	82,165,989	81534009
TIDP8757	2	227.1	231,332,405	238193190
TIDP8759	4	90.6	29,193,930	30739678
TIDP8760	7	101.9	122,985,385	126929492
TIDP8761	9	172.5	151,149,814	154324331
TIDP8762	1	178.5	180,828,216	182817729
TIDP8763	4	118.6	154,420,078	158026399
TIDP8764	10	55.5	64,998,838	64154186
TIDP8765	5	92.4	30,978,946	31964292
TIDP8767	10	50	20,128,756	20588333
TIDP8768	1	145.6	84,415,218	86131849
TIDP8769	7	44.6	5,135,299	5393836
TIDP8770	10	71	121,851,042	122919678
TIDP8772	10	62.9	88,611,292	88764069
TIDP8773	5	108.6	77,918,414	80211931
TIDP8774	3	183.7	196,865,942	199908140
TIDP8775	1	291.5	254,103,377	258373363
TIDP8776	1	251	218,715,881	221941641
TIDP8777	8	70.7	23,417,885	24162618
TIDP8778	1	39.3	11,391,854	11584664
TIDP8779	7	141.7	154,119,422	159417945
TIDP8782	1	340.9	282,744,043	287872641
TIDP8785	3	198.6	203,518,813	206772851
TIDP8787	9	78.7	96,000,122	99414655
TIDP8788	4	252.4	240,810,595	246343998
TIDP8790	4	194.6	219,581,132	223892361
TIDP8791	6	126.8	159,854,776	164025744
TIDP8792	1	155.8	111,277,426	113768909
TIDP8794	2	110.3	43,345,092	45208400
TIDP8795	1	66.5	22,378,888	22734862
TIDP8796	9	78	88,523,710	91881746
TIDP8798	1	159	147,013,573	148632154
TIDP8799	2	150.4	195,744,710	201992371
TIDP8800	1	392.9	300,432,467	306068096
TIDP8806	10	50	57,297,520	58206777
TIDP8808	2	11.2	2,535,938	2549860
TIDP8810	8	75.2	26,744,527	27585594
TIDP8813	4	169.7	185,732,326	189189932
TIDP8814	9	156.9	148,226,158	151241589
TIDP8817	3	92.3	31,804,696	31401209
TIDP8826	1	383.2	297,747,713	303240087
TIDP8828	7	90.6	86,433,206	89267806
TIDP8830	5	93.2	31,177,500	32206917
TIDP8836	4	190.3	212,595,553	216477962
TIDP8838	9	116.9	139,374,859	141972793
TIDP8844	7	182.7	163,515,384	169043409
TIDP8846	5	136.7	174,306,946	178404361
TIDP8850	4	135.7	168,989,287	171942735
TIDP8851	1	323.8	271,912,634	276669145
TIDP8852	8	128.5	161,778,994	166780527
TIDP8858	7	39.5	4,076,895	4246351
TIDP8860	5	115.5	137,390,309	140714979
TIDP8861	9	127.7	142,397,097	145101577
TIDP8862	7	93.6	105,768,616	109037086
TIDP8863	7	0	274,084	413612
TIDP8864	3	106.5	145,363,862	146471893
TIDP8865	10	44.4	14,976,576	15277908
TIDP8868	10	55.5	66,638,220	65886040
TIDP8870	5	160.5	188,650,762	193668791
TIDP8874	5	96.7	36,061,042	37309718
TIDP8875	2	98.6	25,929,873	27320033
TIDP8876	10	65.8	110,925,049	111828654
TIDP8879	1	383.2	297,509,701	303002546
TIDP8880	3	166.5	185,756,003	188686958
TIDP8881	3	167.4	186,396,321	189328047
TIDP8882	7	187.9	164,947,836	170515296
TIDP8884	2	105.7	36,604,047	38104249
TIDP8888	4	189.9	202,222,437	206534090
TIDP8895	6	24.4	39,680,444	41488017
TIDP8900	3	198.6	203,462,111	206707695
TIDP8902	5	122.9	164,659,102	168563816
TIDP8905	1	272.9	240,494,056	244123471
TIDP8916	2	159.5	198,584,807	205086991
TIDP8917	7	137.8	144,660,658	149585894
TIDP9145	4	174.3	190,052,132	194257704
TIDP9146	1	376.9	295,268,646	300787372
TIDP9149	5	131.7	171,118,119	175169073
TIDP9160	2	105.7	32,490,658	33980179
TIDP9161	10	69.2	117,990,593	119057878
TIDP9163	2	43	10,471,713	10589873
TIDP9165	1	226	202,625,153	205167137
TIDP9167	7	90.6	94,513,618	97544857
TIDP9173	6	24.4	39,564,344	41342557
TIDP9177	5	115.5	127,935,315	131294350
TIDP9185	2	191.9	216,628,428	223402137
TIDP9188	5	139.9	175,652,911	179678959
TIDP9193	5	51.6	6,860,972	7136065
TIDP9194	4	171.1	187,294,856	190786707
TIDP9197	4	110.6	82,775,635	85834509
TIDP9198	2	63.2	15,895,893	16317581
TIDP9202	9	67	23,753,178	23629963
TIDP9205	9	112.8	138,427,638	141023826
TIDP9210	1	226	202,625,206	205167190
TIDP9212	4	91.4	32,249,063	33817503
TIDP9213	1	380.6	296,022,794	301513729
TIDP9214	7	77.4	10,793,101	11075124
TIDP9217	2	110.3	44,330,248	46187296
TIDP9218	4	91.4	34,018,679	35626370
TIDP9219	9	146.4	145,338,982	148177417
TIDP9225	3	268.5	229,646,441	233639817
TIDP9229	4	12.1	3,045,548	3613518
TIDP9230	7	123.7	136,147,579	141852998
TIDP9234	3	268.5	229,903,251	233853217
TIDP9237	9	159.4	149,444,035	152581609
TIDP9239	2	117.6	54,631,365	56683121
TIDP9241	6	45.2	110,606,462	110873993
TIDP9243	1	155.8	97,667,651	99939554
TIDP9250	2	131.2	145,425,850	149949408
TIDP9255	5	75.4	13,048,399	13415543
TIDP9256	1	317.2	270,705,389	275466670
TIDP9257	1	291.8	251,087,864	255218922
tif1	7	144.1	154,266,797	159573540
TMR22	1	145.6	80,501,668	82102573
TMR23	2	117.6	55,444,888	57470829
TMR31	5	92.4	26,311,972	26944601
TMR40	5	22.7	3,146,870	3232422
TMR41	2	115.4	44,441,764	46297610
TMR44	9	87.5	110,986,702	113964435
TMR47	6	129.3	161,547,180	165729619
TMR51	1	351.3	286,358,899	291511499
TMR52	3	176.1	190,998,050	193919655
TMR73	1	328.4	278,043,137	283076065
tua4	5	57.2	9,471,978	9835103
tub1	1	0	2,194,597	2258805
uaz121a	6	98.9	150,891,712	155013568
uaz159b	3	75.7	14,469,186	13772139
uaz187	7	90.6	51,648,637	53420561
uaz262	2	127.1	69,705,028	71573926
uaz273	1	166.6	173,228,669	175165568
uaz276	1	167.4	173,281,068	175218075
uck1	6	24.4	57,403,030	60137225
ufg50	1	212.4	197,259,794	199707456
ufg74	8	108.5	132,171,820	136142306
umc1	5	106.9	60,994,667	62832563
umc1001	7	137.8	147,539,143	152753663
umc1005	8	176.3	170,385,056	175627365
umc1024	2	99.4	29,124,796	30533798
umc1026	2	99.4	29,124,644	30533950
umc1028	2	129.8	148,630,573	153212313
umc1030	3	75.7	14,930,274	14222018
umc1041	1	20.6	6,228,327	6304512
umc1048	5	98.1	31,648,369	32771212
umc1049	2	164.2	204,333,864	210892334
umc1060	5	115.5	136,341,892	139625156
umc1073	1	81.9	32,868,481	33147701
umc1076	1	159	143,517,014	145714664
umc1077	10	65.1	102,687,610	103229218
umc108	5	194.4	204,605,587	210408542
umc1080	2	137.1	174,471,057	179317749
umc1084	10	114.3	143,516,890	144227361
umc1097	5	15.8	2,022,117	2026191
umc10a	3	100	67,699,487	67931237
umc1101	4	213.6	236,157,638	241470474
umc1102	3	106.5	136,873,372	137560752
umc1105	6	45.2	105,883,987	109254556
umc1108	2	145.4	186,532,782	192118235
umc1109	4	231.7	238,121,854	243421992
umc1111	1	357.5	288,739,471	294124623
umc1112	7	137.8	152,177,108	157525076
umc1115	10	76.3	126,624,613	127645660
umc1117	4	88	25,232,841	26819100
umc1118	1	359.9	290,522,817	295997827
umc1120	9	94.5	121,585,452	123538301
umc1123	1	187.6	188,014,690	190215771
umc1128	1	255.5	224,265,940	227883814
umc1132	4	181.7	197,527,433	201803246
umc1133	6	24.4	65,638,870	68579700
umc1134	7	137.8	147,581,700	152796214
umc1135	3	183.7	196,073,256	199029963
umc1137	9	192.1	153,303,223	156459433
umc1138	7	95	105,907,690	109154020
umc1140	3	216.8	209,639,614	213249596
umc1142	4	111.3	135,312,374	138472038
umc1147	1	257.2	224,969,809	228620905
umc1149	8	123.5	160,355,817	165256622
umc1152	10	27.3	4,973,828	4567783
umc1155	5	143.7	180,186,573	184662295
umc1157	8	77.9	70,970,790	72073574
umc1159	7	64.3	8,305,951	8603212
umc1160	1	39.3	11,695,269	11887157
umc1165	2	16.1	4,148,022	4110232
umc1166	1	51.8	15,080,522	15312300
umc1174	3	106.5	126,509,015	126925802
umc1180	4	238.8	238,820,158	244245676
umc121	3	24.3	3,822,711	3079534
umc1221	5	128.8	168,646,501	172618464
umc1239	10	60.7	77,203,030	76561954
umc1245	1	258.2	229,690,750	233215053
umc1250	6	72.2	127,445,565	131419705
umc1253	5	8.2	887,913	924165
umc1256	2	213.1	224,558,930	231641052
umc1257	6	24.7	91,687,346	94283292
umc1258	9	67	23,528,205	23398386
umc1259	2	116.5	48,426,297	50479407
umc1260	5	22.7	3,055,139	3149222
umc1263	8	108.5	127,960,000	131826116
umc1264	5	141.3	175,676,893	179694618
umc1265	2	26.9	5,514,764	5456506
umc1267	9	82.5	102,440,132	105955877
umc1268	8	165.7	168,932,333	174162356
umc1269	1	26.3	7,996,167	8017762
umc1270	7	77.4	11,441,303	11774452
umc1271	9	78.7	89,923,716	93283713
umc1272	10	74.1	124,329,967	125373258
umc1273	3	223.9	213,778,615	217454632
umc12a	8	112.7	134,741,959	138671354
umc1301	7	144.5	155,562,009	160910953
umc1303	4	97.3	42,146,791	43890155
umc1304	8	42.4	12,610,541	13033003
umc131	2	127.1	71,112,564	72987963
umc1311	3	133.9	170,250,577	172884292
umc1314	6	75.6	135,512,288	139629138
umc1315	5	98.1	42,302,040	43570535
umc1316	8	112.7	138,794,692	142926624
umc1320	3	224.9	213,547,173	217221129
umc1324	7	138.4	152,776,663	158111166
umc1330	10	71	122,801,569	123896713
umc1331	1	380.6	296,201,919	301675528
umc1336	10	62.5	86,417,524	86461168
umc1337	10	39.1	8,605,541	8543168
umc1340	8	112.7	135,996,415	139964934
umc1345	10	55.5	65,096,623	64272547
umc1346	4	111.3	136,066,838	139235937
umc1349	5	122.9	166,622,331	170560325
umc1350	6	151.7	164,372,458	168511475
umc1354	1	0	1,877,438	1938748
umc1355	5	106	59,720,826	61549044
umc1358	1	232.3	206,821,849	209656342
umc1366	9	146.4	146,205,555	149059449
umc1367	10	52.5	25,668,567	26307171
umc1370	9	13.6	4,434,038	4023915
umc1378	7	21.6	2,840,473	2956933
umc1379	6	75.6	138,536,487	142884225
umc1380	10	7.9	2,255,062	1809379
umc1383	1	286.7	247,873,194	251849951
umc1384	8	168.5	169,657,411	174849049
umc1388	6	77.4	140,708,094	144796192
umc1392	3	83.9	21,857,147	21322271
umc1394	3	9.5	2,440,420	1687515
umc1395	1	164.8	164,555,621	166194645
umc1396	1	198.6	191,089,609	193343037
umc1397	1	93.7	39,140,887	39491436
umc1399	3	188	198,386,813	201469298
umc1403	1	83	33,006,036	33317253
umc1404	3	195	202,260,165	205471525
umc1408	7	134.4	143,203,638	148154632
umc1413	6	75.1	132,889,213	136921999
umc1414	8	18.1	4,433,017	4714226
umc1415	8	84.3	90,090,088	91916529
umc1421	1	352	287,892,079	293101630
umc1423	5	12.8	1,596,296	1635715
umc1426	7	36.8	3,084,784	3206146
umc1429	5	106.9	65,115,102	67030423
umc1431	1	315.2	267,147,067	271942779
umc1444	6	24.4	58,500,734	61262130
umc1445	5	15.8	2,126,639	2184000
umc1446	1	272.1	240,783,483	244410081
umc1447	5	98.1	33,786,402	34955694
umc1448	2	105.7	33,345,055	34886385
umc1449	3	102.3	86,839,998	112432461
umc1453	10	69.2	119,061,930	120131808
umc1454	2	129	69,703,905	71572803
umc1457	8	91.3	102,138,514	104193026
umc1458	3	28.6	4,680,171	3949230
umc1460	8	93.6	110,812,668	113493016
umc1461	1	159	122,137,662	124075964
umc1463	6	108.1	155,062,748	159189068
umc1465	2	105.7	38,140,534	39701604
umc1470	8	83.6	87,238,647	89032031
umc1479	1	103.5	43,133,403	43356046
umc1482	5	131.7	170,977,705	175027387
umc1489	3	195	202,100,318	205306031
umc1490	6	140.7	162,276,328	166470341
umc1495	3	83.9	19,827,027	19237806
umc1504	3	100	58,483,113	58482968
umc1505	9	202.1	155,103,543	158185536
umc1506	10	83.7	133,215,331	134457565
umc1511	4	110.6	81,194,778	84192077
umc1516	2	198.5	219,773,502	226540753
umc1527	3	103.7	118,064,950	118361921
umc1530	8	63.1	22,245,756	22933621
umc1532	4	222.3	236,951,290	242207199
umc1539	3	133.9	168,490,100	171055491
umc1541	2	105.7	38,694,670	40260622
umc1542	2	20.6	4,665,232	4634232
umc1553	1	351.3	287,039,764	292224084
umc1560	2	164.2	202,370,949	208945768
umc1562	8	108.5	125,903,337	129742890
umc1568	1	55	15,806,220	16038762
umc1581	2	129	100,073,336	102943203
umc1587	5	60.4	10,174,340	10405342
umc1588	9	36.7	11,530,518	10942536
umc1590	1	181.6	182,926,541	184948516
umc1596	9	38.9	11,779,945	11224026
umc1597	5	90.7	19,660,639	20146694
umc1600	3	106.5	126,508,338	126925125
umc1601	1	164.8	166,770,809	168457956
umc1603	1	166.2	165,406,002	167088572
umc1604	2	179.8	211,345,382	218158751
umc1605	1	391.4	298,687,765	304197161
umc1606	6	13.7	9,491,573	9900227
umc1607	8	150.1	166,188,280	171429431
umc1608	3	78.5	17,286,814	16638400
umc161a	1	340.9	283,188,067	288286099
umc1634	9	65.6	23,454,954	23320772
umc1642	7	22.6	2,741,729	2862318
umc1644	3	164.3	183,888,457	186840973
umc1652	4	90.6	26,436,703	27953716
umc1655	3	91.3	26,322,540	25820717
umc1660	7	132.3	141,594,488	146510570
umc1676	1	159	148,627,351	150484039
umc1679	5	25.1	3,428,627	3492720
umc1680	5	172.5	197,590,807	202866728
umc1685	1	35.8	10,377,954	10518384
umc1702	4	111.3	142,342,610	145662705
umc1707	4	252.4	240,618,530	246132593
umc1709	1	208.7	195,557,657	197917709
umc1710	7	147.2	156,589,630	162012039
umc1713	7	107.8	129,865,901	133906982
umc1714	9	171.8	151,082,262	154256783
umc1735	8	89.9	101,349,090	103396054
umc1742	3	89.9	23,896,463	23369655
umc1744	1	368.5	292,796,493	298324525
umc1746	3	2.1	1,591,831	877926
umc1748	1	201	191,860,023	194120692
umc1755	2	139.6	174,609,543	179457271
umc1756	2	49.2	12,197,411	12494046
umc1767	3	183.7	196,560,510	199603931
umc1768	7	182	163,608,591	169126765
umc1773	3	103.7	119,647,741	119840198
umc1775	4	154.6	179,624,891	182579506
umc1780	3	3.6	2,071,913	1395561
umc1787	7	95	110,056,970	113229467
umc1789	9	155.8	147,874,193	150889543
umc1791	4	111.3	96,312,190	101827270
umc1796	6	36.8	104,267,749	107626535
umc17a	3	204.6	205,295,157	208733214
umc1811	1	184.7	184,699,381	186836287
umc1812	1	178.5	180,716,274	182704298
umc1813	3	244.7	220,368,396	224102352
umc1817	8	35.4	10,836,441	11235220
umc1819	1	391.4	298,563,294	304099235
umc1823	2	31.6	8,018,406	8193473
umc1825	3	203.6	205,199,570	208465808
umc1830	5	102.1	43,927,248	45256267
umc1832	6	24.4	60,173,186	62948783
umc1846	8	108.5	130,740,118	134646579
umc1857	6	45.2	110,292,855	110501256
umc1859	6	108.1	154,494,718	158669479
umc1865	7	137.8	147,087,941	152313978
umc1875	2	137.1	171,818,874	176646167
umc1879	7	90.6	52,511,881	54290000
umc1880	1	118.4	51,509,771	51953465
umc1886	3	34.2	5,609,061	4774711
umc1888	7	138.4	152,998,954	158351452
umc19	4	143.9	173,459,597	176490481
umc1902	4	71.1	17,787,752	18960032
umc1905	8	139	164,073,008	169055177
umc1906	1	164.2	162,586,568	164197554
umc1911	10	69.2	117,815,840	118883706
umc1912	6	108.1	154,151,533	158343696
umc1918	6	36.8	104,631,320	107986229
umc1923	2	138.9	173,963,980	178803683
umc1925	1	216.3	198,898,120	201362452
umc1930	10	77.7	130,287,456	131478025
umc1931	3	2.1	1,591,831	877926
umc1940	4	194.6	220,661,626	224953651
umc1941	5	172.9	197,692,897	202963436
umc1943	4	42	5,499,842	6276082
umc1948	1	28.3	8,537,358	8573682
umc1953	4	103.7	75,505,277	78272098
umc1955	1	267.7	235,910,394	239384105
umc1959	8	106.4	127,284,641	131096057
umc1960	8	123.5	160,236,194	165136499
umc1961	2	30.9	8,018,406	8193473
umc1962	10	51.5	24,613,012	25247267
umc1963	4	90.6	27,757,462	29283814
umc1964	4	100.1	42,102,039	43845404
umc1966	5	129.8	169,230,931	173180408
umc1967	9	37.9	11,732,339	11174670
umc1969	4	91.4	32,251,206	33819646
umc1970	3	12.6	2,783,025	1965044
umc1972	1	173.8	178,008,176	179966435
umc1973	3	132.8	166,072,363	168688888
umc1974	8	54.3	16,951,357	17513262
umc1977	1	26.3	8,351,358	8371392
umc1978	7	86	20,778,431	21810503
umc1979	6	45.2	106,067,449	109439900
umc1986	7	86	17,308,317	17943662
umc1990	5	113	139,232,477	142583670
umc1991	1	285.3	245,259,400	249027359
umc1993	10	104.5	142,095,154	142890865
umc1995	10	62.9	92,989,908	93246985
umc1999	4	194.6	220,661,626	224953651
umc2000	3	78.5	17,286,814	16638400
umc2021	10	146.2	147,933,074	148627616
umc2022	5	15.8	2,119,774	2177135
umc2030	2	117.6	49,920,087	51949305
umc2034	10	34.4	6,372,750	6068050
umc2035	5	92.4	23,782,751	24317701
umc2038	4	141.7	172,796,153	175877003
umc2045	1	376.9	295,768,956	301301083
umc2049	3	18.1	3,479,073	2712443
umc2050	3	182.5	196,073,256	199029963
umc2053	10	21.2	4,685,454	4284289
umc2056	6	24.4	39,748,549	41548687
umc2059	6	171.3	168,041,565	172264459
umc2067	10	55.5	62,249,462	61486950
umc2071	3	13.1	2,783,025	1965044
umc2074	6	24.4	74,749,848	77622674
umc2075	8	85.9	95,022,313	96825811
umc2079	2	117.6	56,966,032	58953545
umc2082	4	64.4	12,044,070	12965070
umc2087	9	82	99,019,563	102440996
umc2088	2	117.6	53,844,511	55894837
umc2089	9	168.6	150,315,954	153485584
umc21	6	65.4	120,851,133	124820118
umc2112	1	145.6	83,525,378	85170877
umc2114	10	39.1	8,606,880	8544507
umc2118	3	0	1,200,876	513968
umc2139	4	190.8	213,964,851	218020793
umc2141	6	75.6	134,846,202	138946626
umc2152	3	240.6	219,642,581	223320997
umc2158	3	83.9	19,827,108	19237887
umc2162	6	112.4	155,597,258	159742068
umc2165	6	153.7	164,147,299	168306110
umc2170	6	126.8	159,685,879	163859177
umc2178	2	138	169,378,028	174231733
umc2180	10	62.5	88,570,287	88718007
umc2181	1	272.1	237,652,023	241071949
umc2224	1	40.4	12,165,489	12354805
umc2225	1	45.9	14,851,394	15060673
umc2227	1	134.4	67,777,456	68941806
umc2228	1	141.7	73,839,446	75248570
umc2230	1	159	103,311,427	105863065
umc2231	1	159	156,217,009	158117456
umc2232	1	164.8	164,508,927	166147605
umc2233	1	164.8	165,404,557	167087127
umc2234	1	184.7	187,399,965	189593527
umc2236	1	215.2	198,131,843	200591048
umc2237	1	216.3	200,724,327	203222656
umc2238	1	226	202,200,788	204711810
umc2240	1	287.8	248,125,605	252113985
umc2241	1	358.2	290,145,741	295637243
umc2242	1	358.6	290,146,321	295637823
umc2243	1	380.6	296,020,870	301511805
umc2244	1	391.4	298,735,113	304246655
umc2245	2	11.2	3,068,069	3075316
umc2246	2	1.7	952,153	948220
umc2247	2	100.1	29,521,730	30966811
umc2248	2	106.1	31,921,031	33433372
umc2249	2	110.3	43,633,707	45486001
umc2250	2	122.7	61,856,112	63432483
umc2251	2	110.3	43,330,891	45186087
umc2253	2	138	167,362,207	172200304
umc2254	2	138.9	171,743,576	176567567
umc2256	3	10.4	2,629,288	1876053
umc2257	3	13.1	3,107,683	2358412
umc2258	3	57.4	10,073,404	9366966
umc2259	3	57.4	10,073,404	9366966
umc2261	3	95.5	35,754,646	35463712
umc2262	3	95.5	39,754,907	39328685
umc2263	3	98.3	49,148,100	48943517
umc2264	3	101.3	90,027,421	109159684
umc2266	3	147.3	178,184,249	181002658
umc2269	3	166.5	184,671,730	187676745
umc2270	3	169.8	188,334,945	191229846
umc2271	3	169.8	188,336,910	191231811
umc2272	3	188	197,220,296	200272813
umc2273	3	197.9	202,100,318	205306031
umc2274	3	216.8	209,655,854	213265835
umc2275	3	216.8	209,727,753	213338445
umc2277	3	244.7	220,520,758	224216687
umc2278	4	1.8	609,428	818481
umc2279	4	3.9	2,581,328	3156284
umc2280	4	71.1	17,236,344	18374431
umc2281	4	71.1	17,236,344	18374431
umc2282	4	96.1	36,124,099	37785605
umc2283	4	110.6	75,430,139	78196630
umc2284	4	114.1	148,017,590	151408464
umc2286	4	181.7	199,800,369	204208448
umc2287	4	202.9	231,902,712	237005290
umc2288	4	234.2	238,285,686	243616577
umc2289	4	241.7	239,095,235	244520318
umc2294	5	96.7	33,783,043	34952263
umc2296	5	100.1	49,830,876	51381077
umc2297	5	106	58,603,213	60365332
umc2299	5	113	87,414,860	89677441
umc2302	5	113	127,466,406	130789243
umc2306	5	178	199,793,305	205112664
umc2309	6	1.4	498,862	504367
umc2311	6	18	24,609,693	25988734
umc2312	6	19.8	28,312,092	29795840
umc2313	6	24.4	73,905,543	76731370
umc2314	6	23.6	37,902,935	39661638
umc2316	6	36.8	102,331,876	105578220
umc2317	6	61.2	117,954,764	121922876
umc2318	6	65.4	123,777,282	127666721
umc2319	6	65.4	123,433,477	127319306
umc2320	6	80.7	146,120,183	150160671
umc2321	6	84.2	147,911,766	151986467
