Chr_1	S1	E1	Chr_2	S2	E2	Contacts
7	178138862	178142945	7	178212480	178214573	1
7	178149054	178151208	7	178164997	178167275	1
7	178160322	178162726	7	178212480	178214573	1
7	178160322	178162726	7	178479620	178482624	1
7	178160322	178162726	7	178681323	178683363	1
7	178164997	178167275	7	178201135	178203332	1
7	178164997	178167275	7	178206190	178208665	3
7	178164997	178167275	7	178839732	178842140	1
7	178201135	178203332	7	178206190	178208665	4
7	178201135	178203332	7	178212480	178214573	1
7	178201135	178203332	7	178327469	178330071	1
7	178201135	178203332	7	178893957	178896703	1
7	178201135	178203332	7	179050970	179053119	1
7	178206190	178208665	7	178212480	178214573	3
7	178206190	178208665	7	178247931	178250149	2
7	178206190	178208665	7	178257723	178261125	1
7	178206190	178208665	7	178391991	178393568	1
7	178206190	178208665	7	178448091	178450430	1
7	178206190	178208665	7	179368698	179371381	1
7	178212480	178214573	7	178364766	178368507	2
7	178212480	178214573	7	179057300	179060047	1
7	178212480	178214573	7	179337734	179342802	1
7	178231514	178233348	7	178351570	178356730	1
7	178231514	178233348	7	178454094	178459593	1
7	178231514	178233348	7	178839732	178842140	1
7	178247931	178250149	7	178320521	178323187	1
7	178247931	178250149	7	178327469	178330071	1
7	178247931	178250149	7	179349267	179353023	1
7	178257723	178261125	7	178320521	178323187	1
7	178320521	178323187	7	178327469	178330071	2
7	178320521	178323187	7	178364766	178368507	2
7	178320521	178323187	7	179001644	179004215	1
7	178320521	178323187	7	179368698	179371381	1
7	178327469	178330071	7	178333761	178336061	1
7	178327469	178330071	7	178351570	178356730	2
7	178327469	178330071	7	178364766	178368507	1
7	178327469	178330071	7	178391991	178393568	1
7	178351570	178356730	7	178364766	178368507	4
7	178351570	178356730	7	179127754	179131607	1
7	178364766	178368507	7	178391991	178393568	1
7	178364766	178368507	7	178479620	178482624	1
7	178364766	178368507	7	178612644	178615109	1
7	178364766	178368507	7	178727985	178731222	1
7	178391991	178393568	7	178737004	178739432	1
7	178395532	178397992	7	178454094	178459593	1
7	178395532	178397992	7	178661780	178664479	1
7	178448091	178450430	7	178454094	178459593	2
7	178454094	178459593	7	178479620	178482624	2
7	178454094	178459593	7	178565175	178567939	1
7	178454094	178459593	7	178591958	178594248	2
7	178454094	178459593	7	178688846	178690369	1
7	178454094	178459593	7	178737004	178739432	1
7	178454094	178459593	7	179050970	179053119	2
7	178454094	178459593	7	180095417	180099565	1
7	178479620	178482624	7	178575323	178577854	1
7	178479620	178482624	7	178661780	178664479	1
7	178575323	178577854	7	178591958	178594248	1
7	178575323	178577854	7	178612644	178615109	2
7	178575323	178577854	7	179630167	179633646	1
7	178591958	178594248	7	178612644	178615109	2
7	178591958	178594248	7	178806097	178809127	1
7	178591958	178594248	7	178941134	178943476	1
7	178591958	178594248	7	179101528	179105516	1
7	178612644	178615109	7	178681323	178683363	1
7	178612644	178615109	7	178737004	178739432	1
7	178661780	178664479	7	178727985	178731222	1
7	178661780	178664479	7	179001644	179004215	1
7	178661780	178664479	7	179368698	179371381	1
7	178681323	178683363	7	178688846	178690369	1
7	178681323	178683363	7	178806097	178809127	1
7	178688846	178690369	7	178839732	178842140	1
7	178727985	178731222	7	178839732	178842140	2
7	178737004	178739432	7	178743884	178746034	1
7	178743884	178746034	7	178839732	178842140	1
7	178743884	178746034	7	178845517	178847278	1
7	178806097	178809127	7	178839732	178842140	1
7	178806097	178809127	7	178850943	178853843	2
7	178806097	178809127	7	178873655	178874923	1
7	178806097	178809127	7	178941134	178943476	1
7	178806097	178809127	7	179337734	179342802	1
7	178806097	178809127	7	179677033	179679253	1
7	178839732	178842140	7	178845517	178847278	1
7	178839732	178842140	7	178850943	178853843	2
7	178839732	178842140	7	178893957	178896703	1
7	178839732	178842140	7	178941134	178943476	2
7	178839732	178842140	7	178944696	178948357	2
7	178839732	178842140	7	179064771	179069191	1
7	178839732	178842140	7	180726378	180729267	1
7	178845517	178847278	7	179001644	179004215	1
7	178850943	178853843	7	178893957	178896703	1
7	178850943	178853843	7	178941134	178943476	2
7	178850943	178853843	7	178944696	178948357	1
7	178850943	178853843	7	180349671	180353339	1
7	178893957	178896703	7	179001644	179004215	1
7	178893957	178896703	7	179337734	179342802	1
7	178941134	178943476	7	179001644	179004215	1
7	178941134	178943476	7	179050970	179053119	1
7	178944696	178948357	7	179001644	179004215	1
7	178944696	178948357	7	179111457	179114489	1
7	179001644	179004215	7	179064771	179069191	2
7	179050970	179053119	7	179057300	179060047	2
7	179050970	179053119	7	179074848	179077352	1
7	179050970	179053119	7	179111457	179114489	1
7	179050970	179053119	7	179170433	179176274	1
7	179057300	179060047	7	179064771	179069191	5
7	179057300	179060047	7	179111457	179114489	1
7	179064771	179069191	7	180726378	180729267	1
7	179101528	179105516	7	179111457	179114489	1
7	179111457	179114489	7	179127754	179131607	2
7	179111457	179114489	7	179137337	179140064	1
7	179111457	179114489	7	179170433	179176274	2
7	179235814	179238326	7	179921474	179923260	1
7	179235814	179238326	7	180851707	180853786	1
7	179264411	179267781	7	180398916	180401630	1
7	179279976	179282523	7	179337734	179342802	1
7	179279976	179282523	7	179349267	179353023	1
7	179279976	179282523	7	180090830	180094096	1
7	179337734	179342802	7	179349267	179353023	2
7	179337734	179342802	7	179368698	179371381	1
7	179337734	179342802	7	179415229	179418255	2
7	179337734	179342802	7	179478933	179484825	1
7	179349267	179353023	7	179368698	179371381	1
7	179349267	179353023	7	179469681	179473908	3
7	179349267	179353023	7	179630167	179633646	1
7	179349267	179353023	7	179772442	179776436	1
7	179349267	179353023	7	179884107	179886209	1
7	179349267	179353023	7	180070717	180074937	1
7	179349267	179353023	7	180090830	180094096	1
7	179368698	179371381	7	179415229	179418255	2
7	179368698	179371381	7	179469681	179473908	1
7	179368698	179371381	7	179478933	179484825	2
7	179368698	179371381	7	179611042	179613665	1
7	179368698	179371381	7	179669251	179673180	1
7	179368698	179371381	7	179701822	179703894	1
7	179415229	179418255	7	179469681	179473908	3
7	179415229	179418255	7	179478933	179484825	2
7	179415229	179418255	7	179794843	179796951	1
7	179469681	179473908	7	179478933	179484825	2
7	179469681	179473908	7	179701822	179703894	1
7	179469681	179473908	7	180322141	180326023	1
7	179469681	179473908	7	180328517	180330960	1
7	179469681	179473908	7	180349671	180353339	1
7	179469681	179473908	7	180748176	180752189	1
7	179478933	179484825	7	179611042	179613665	1
7	179478933	179484825	7	179677033	179679253	1
7	179478933	179484825	7	180836110	180838888	1
7	179490860	179493290	7	180436909	180439545	1
7	179490860	179493290	7	180726378	180729267	1
7	179557209	179560808	7	181112591	181118985	1
7	179611042	179613665	7	179630167	179633646	1
7	179611042	179613665	7	179669251	179673180	1
7	179611042	179613665	7	179677033	179679253	1
7	179611042	179613665	7	179751516	179754510	1
7	179611042	179613665	7	179772442	179776436	1
7	179669251	179673180	7	180480886	180483372	1
7	179677033	179679253	7	179701822	179703894	1
7	179677033	179679253	7	179772442	179776436	2
7	179677033	179679253	7	180070717	180074937	1
7	179677033	179679253	7	180552955	180555872	1
7	179740875	179743219	7	179779868	179782425	1
7	179740875	179743219	7	180275430	180281065	1
7	179740875	179743219	7	181089220	181091718	1
7	179751516	179754510	7	179772442	179776436	1
7	179751516	179754510	7	179779868	179782425	3
7	179751516	179754510	7	179888082	179890762	2
7	179767061	179768863	7	179772442	179776436	2
7	179767061	179768863	7	179888082	179890762	1
7	179767061	179768863	7	181071556	181074419	1
7	179772442	179776436	7	179779868	179782425	3
7	179772442	179776436	7	180070717	180074937	1
7	179772442	179776436	7	180322141	180326023	1
7	179779868	179782425	7	179794843	179796951	2
7	179779868	179782425	7	179799826	179801899	2
7	179779868	179782425	7	180010114	180012755	1
7	179779868	179782425	7	181112591	181118985	1
7	179794843	179796951	7	179888082	179890762	1
7	179794843	179796951	7	179960925	179962240	1
7	179799826	179801899	7	179921474	179923260	1
7	179799826	179801899	7	179964004	179966743	1
7	179799826	179801899	7	180890545	180893436	1
7	179884107	179886209	7	179978603	179980896	1
7	179888082	179890762	7	179978603	179980896	1
7	179902570	179905021	7	180450106	180453444	1
7	179921474	179923260	7	179978603	179980896	1
7	179921474	179923260	7	180054495	180056727	1
7	179921474	179923260	7	180308475	180310909	1
7	179926174	179928775	7	179978603	179980896	1
7	179926174	179928775	7	180010114	180012755	1
7	179964004	179966743	7	180010114	180012755	1
7	179964004	179966743	7	180090830	180094096	1
7	179978603	179980896	7	180726378	180729267	1
7	180054495	180056727	7	180070717	180074937	2
7	180054495	180056727	7	180095417	180099565	1
7	180070717	180074937	7	180077693	180080203	5
7	180070717	180074937	7	180095417	180099565	1
7	180070717	180074937	7	180308475	180310909	1
7	180070717	180074937	7	180744560	180746990	1
7	180077693	180080203	7	180090830	180094096	1
7	180077693	180080203	7	180095417	180099565	2
7	180090830	180094096	7	180095417	180099565	11
7	180090830	180094096	7	180129628	180132035	1
7	180090830	180094096	7	180234550	180238157	3
7	180090830	180094096	7	180313944	180315802	1
7	180090830	180094096	7	180316627	180318261	1
7	180095417	180099565	7	180313944	180315802	1
7	180095417	180099565	7	180322141	180326023	1
7	180095417	180099565	7	180726378	180729267	1
7	180129628	180132035	7	180322141	180326023	1
7	180145028	180148325	7	180234550	180238157	2
7	180145028	180148325	7	180293804	180297496	2
7	180145028	180148325	7	180316627	180318261	1
7	180145028	180148325	7	180322141	180326023	1
7	180234550	180238157	7	180275430	180281065	1
7	180234550	180238157	7	180293804	180297496	1
7	180234550	180238157	7	180301706	180304844	1
7	180234550	180238157	7	180436909	180439545	1
7	180234550	180238157	7	180851707	180853786	1
7	180234550	180238157	7	181029945	181032575	1
7	180268633	180270154	7	181053030	181056464	1
7	180275430	180281065	7	180293804	180297496	1
7	180275430	180281065	7	180301706	180304844	3
7	180275430	180281065	7	180316627	180318261	1
7	180275430	180281065	7	180529223	180532039	1
7	180275430	180281065	7	180738024	180739875	1
7	180275430	180281065	7	181490305	181492520	1
7	180293804	180297496	7	180301706	180304844	1
7	180301706	180304844	7	180450106	180453444	1
7	180308475	180310909	7	180316627	180318261	1
7	180308475	180310909	7	180322141	180326023	2
7	180308475	180310909	7	180398916	180401630	1
7	180308475	180310909	7	180851707	180853786	1
7	180313944	180315802	7	180335762	180339698	1
7	180313944	180315802	7	181112591	181118985	1
7	180316627	180318261	7	180322141	180326023	2
7	180316627	180318261	7	180328517	180330960	1
7	180316627	180318261	7	180335762	180339698	1
7	180316627	180318261	7	180349671	180353339	1
7	180322141	180326023	7	180328517	180330960	1
7	180322141	180326023	7	180335762	180339698	2
7	180322141	180326023	7	180349671	180353339	1
7	180322141	180326023	7	180398916	180401630	2
7	180322141	180326023	7	180521347	180523239	1
7	180322141	180326023	7	181112591	181118985	1
7	180328517	180330960	7	180335762	180339698	1
7	180328517	180330960	7	180398916	180401630	1
7	180335762	180339698	7	180349671	180353339	1
7	180335762	180339698	7	180398916	180401630	1
7	180335762	180339698	7	181743652	181746819	1
7	180349671	180353339	7	180368407	180370445	1
7	180349671	180353339	7	180398916	180401630	1
7	180349671	180353339	7	180450106	180453444	1
7	180349671	180353339	7	180738024	180739875	1
7	180349671	180353339	7	180851707	180853786	1
7	180368407	180370445	7	180398916	180401630	1
7	180368407	180370445	7	180851707	180853786	1
7	180398916	180401630	7	180480886	180483372	1
7	180398916	180401630	7	180552955	180555872	1
7	180398916	180401630	7	180822267	180827192	1
7	180436909	180439545	7	180480886	180483372	1
7	180480886	180483372	7	180822267	180827192	1
7	180509046	180511746	7	180542204	180543898	1
7	180521347	180523239	7	180542204	180543898	1
7	180521347	180523239	7	180744560	180746990	1
7	180542204	180543898	7	180713901	180717219	1
7	180542204	180543898	7	180726378	180729267	2
7	180542204	180543898	7	180851707	180853786	1
7	180552955	180555872	7	180684183	180686828	1
7	180552955	180555872	7	180726378	180729267	1
7	180668923	180671481	7	182083940	182086722	1
7	180684183	180686828	7	180748176	180752189	1
7	180708579	180710166	7	180713901	180717219	1
7	180713901	180717219	7	180851707	180853786	1
7	180713901	180717219	7	181112591	181118985	1
7	180726378	180729267	7	180738024	180739875	4
7	180726378	180729267	7	181972729	181978240	1
7	180726378	180729267	7	182126206	182130964	1
7	180738024	180739875	7	180833153	180835569	1
7	180738024	180739875	7	180836110	180838888	1
7	180738024	180739875	7	181029945	181032575	1
7	180738024	180739875	7	181743652	181746819	1
7	180744560	180746990	7	180890545	180893436	1
7	180744560	180746990	7	180894243	180896519	3
7	180744560	180746990	7	181089220	181091718	1
7	180744560	180746990	7	181180205	181182361	1
7	180748176	180752189	7	180836110	180838888	1
7	180748176	180752189	7	181053030	181056464	1
7	180822267	180827192	7	180836110	180838888	2
7	180822267	180827192	7	181972729	181978240	1
7	180833153	180835569	7	180894243	180896519	1
7	180836110	180838888	7	180851707	180853786	3
7	180836110	180838888	7	180890545	180893436	1
7	180851707	180853786	7	180890545	180893436	2
7	180851707	180853786	7	180894243	180896519	3
7	180851707	180853786	7	181053030	181056464	1
7	180851707	180853786	7	181089220	181091718	1
7	180890545	180893436	7	180907201	180910221	2
7	180890545	180893436	7	181292856	181294861	1
7	180894243	180896519	7	180907201	180910221	1
7	180894243	180896519	7	181006616	181008444	1
7	180907201	180910221	7	181112591	181118985	1
7	180942645	180945205	7	181006616	181008444	1
7	181006616	181008444	7	181743652	181746819	1
7	181029945	181032575	7	181053030	181056464	1
7	181053030	181056464	7	181071556	181074419	1
7	181053030	181056464	7	181112591	181118985	6
7	181053030	181056464	7	182015878	182019018	1
7	181071556	181074419	7	181100483	181102122	1
7	181071556	181074419	7	181112591	181118985	1
7	181089220	181091718	7	181112591	181118985	1
7	181089220	181091718	7	181180205	181182361	1
7	181107098	181109084	7	181112591	181118985	2
7	181112591	181118985	7	181180205	181182361	1
7	181112591	181118985	7	181183554	181185273	4
7	181112591	181118985	7	181185981	181187443	1
7	181112591	181118985	7	181214658	181217844	1
7	181112591	181118985	7	181286923	181290055	1
7	181112591	181118985	7	181292856	181294861	1
7	181112591	181118985	7	181609229	181611878	1
7	181112591	181118985	7	181725874	181729012	1
7	181112591	181118985	7	181811147	181813880	1
7	181112591	181118985	7	181930476	181933645	1
7	181112591	181118985	7	182083940	182086722	1
7	181112591	181118985	7	182126206	182130964	1
