DMR_Chr	DMR_Start	DMR_End	DMR_Comparison	DMR_Context	Gene_Chr	Gene_Start	Gene_End	Gene_Chain	Gene_ID	Gene_type	DMR_Gene_Overlap_size	Feature_Chr	Feature_Start	Feature_End	Feature	DMR_Feature_Overlap_size
2	25482868	25482945	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	25473088	25486458	Intergenic	77
2	26840146	26840212	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	26839492	26842630	Intergenic	66
2	28488189	28488498	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28484423	28490048	Intergenic	309
2	28490441	28491052	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28490049	28495048	Gene_up_5k	611
2	28490441	28491052	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28490625	28508156	TE	427
2	28491624	28491807	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28490049	28495048	Gene_up_5k	183
2	28491624	28491807	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28490625	28508156	TE	183
2	28500861	28501052	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28499784	28504783	Gene_down_5k	191
2	28500861	28501052	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28490625	28508156	TE	191
2	28743285	28743593	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28738892	28743891	Gene_down_5k	308
2	28743285	28743593	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28726294	28745839	TE	308
2	28743285	28743593	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28743575	28748574	Gene_down_5k	18
2	28882727	28882784	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	28880268	28885267	Gene_up_5k	57
2	29214126	29214167	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	29212388	29217387	Gene_down_5k	41
2	30350628	30350781	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	30349963	30354962	Gene_up_5k	153
2	31033861	31033930	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	31029006	31034005	Gene_down_5k	69
2	33111565	33111744	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	33110062	33115061	Gene_up_5k	179
2	37321370	37321539	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	37318332	37323331	Gene_down_5k	169
2	37321370	37321539	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	37320255	37360695	TE	169
2	40066159	40066254	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	40011780	40104628	TE	95
2	47902154	47902228	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	47901926	47906925	Gene_up_5k	74
2	48491673	48491795	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	48491186	48496185	Gene_up_5k	122
2	50199318	50199462	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	50194228	50213804	Intergenic	144
2	66125693	66125818	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	66117496	66138576	Intergenic	125
2	66717346	66717559	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	66716164	66733266	TE	213
2	68300201	68300266	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	68291666	68302063	TE	65
2	68300201	68300266	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	68269661	68303822	TE	65
2	68300201	68300266	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	68291032	68309471	TE	65
2	72471488	72471700	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	72463528	72492448	TE	212
2	74533406	74533542	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	74532028	74537137	TE	136
2	76471004	76471177	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	76468863	76472611	Intergenic	173
2	77321596	77321639	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	77314355	77324477	TE	43
2	80769406	80769541	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	80764759	80769758	Gene_up_5k	135
2	81424121	81424204	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	81421814	81426813	Gene_down_5k	83
2	81702730	81702871	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	81701885	81706884	Gene_up_5k	141
2	82398249	82398288	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	82396829	82398961	Intergenic	39
2	87750560	87750727	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	87750247	87755246	Gene_up_5k	167
2	88221612	88221713	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	88217984	88225830	Intergenic	101
2	88957663	88957733	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	88953976	88958975	Gene_up_5k	70
2	91191711	91191911	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	91183248	91239688	TE	200
2	92146279	92146421	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	92143707	92148706	Gene_up_5k	142
2	92996585	92996648	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	92979225	92996996	TE	63
2	94070452	94070511	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	94066356	94071355	Gene_down_5k	59
2	94070452	94070511	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	94066612	94071611	Gene_down_5k	59
2	94070452	94070511	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	94067870	94072869	Gene_down_5k	59
2	94752842	94752955	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	94752753	94757752	Gene_down_5k	113
2	94752842	94752955	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	94745038	94760414	TE	113
2	95780835	95780978	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	95780000	95781007	Intergenic	143
2	96525335	96525412	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	96515241	96531876	Intergenic	77
2	96711969	96712028	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	96711508	96716507	Gene_up_5k	59
2	101533061	101533114	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	101525721	101536779	Intergenic	53
2	102150708	102150770	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	102146298	102151297	Gene_down_5k	62
2	103991942	103991994	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	103980464	103993633	TE	52
2	103991942	103991994	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	103990265	103995264	Gene_up_5k	52
2	107482268	107482383	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	107475981	107492120	Intergenic	115
2	107688377	107688428	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	107684269	107689268	Gene_up_5k	51
2	107688377	107688428	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	107687489	107692488	Gene_down_5k	51
2	111723927	111724238	Teosinte/Maize	CHH	2	111723172	111775606	-	Zm00001d004438	gene	311	2	111723613	111724475	Intron	311
2	111723927	111724238	Teosinte/Maize	CHH	2	111723172	111775606	-	Zm00001d004438	gene	311	2	111723613	111724475	Intron	311
2	111723927	111724238	Teosinte/Maize	CHH	2	111723172	111775606	-	Zm00001d004438	gene	311	2	111723285	111728284	Gene_down_5k	311
2	111723927	111724238	Teosinte/Maize	CHH	2	111723172	111775606	-	Zm00001d004438	gene	311	2	111698344	111792716	TE	311
2	115926333	115926520	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	115925796	115930795	Gene_down_5k	187
2	116126504	116126600	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	116108761	116126559	Intergenic	55
2	116126504	116126600	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	116126560	116131559	Gene_up_5k	40
2	116567033	116567155	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	116562249	116567248	Gene_down_5k	122
2	116567033	116567155	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	116553403	116571959	TE	122
2	116567033	116567155	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	116534658	116603659	TE	122
2	118183285	118183364	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	118183007	118188006	Gene_up_5k	79
2	118385549	118385622	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	118385229	118387337	TE	73
2	120674832	120674908	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	120673264	120678263	Gene_up_5k	76
2	121216479	121216609	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	121209267	121218719	Intergenic	130
2	121234179	121234313	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	121228620	121235406	TE	134
2	121234179	121234313	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	121218720	121236364	TE	134
2	122898437	122898772	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	122894884	122901367	TE	335
2	126628192	126628294	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	126614595	126633648	Intergenic	102
2	129374604	129374676	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	129370198	129375197	Gene_down_5k	72
2	129831591	129831695	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	129827143	129832142	Gene_up_5k	104
2	132452241	132452292	Teosinte/Maize	CHH	2	132433054	132465319	-	Zm00001d004707	gene	51	2	132451394	132458132	Intron	51
2	135104498	135104574	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	135102481	135107480	Gene_up_5k	76
2	140340695	140340856	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	140336974	140341973	Gene_up_5k	161
2	141024537	141024736	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	141020001	141025000	Gene_down_5k	199
2	142244074	142244259	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	142243187	142248186	Gene_down_5k	185
2	143078992	143079067	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	143074081	143079080	Gene_down_5k	75
2	143078992	143079067	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	143077855	143082854	Gene_down_5k	75
2	145988725	145988989	Teosinte/Maize	CHH	2	145962314	145989846	-	Zm00001d004877	gene	264	2	145987945	145989100	Intron	264
2	147571997	147572072	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	147571928	147576199	Intergenic	75
2	152290009	152290211	Teosinte/Maize	CHH	2	152282189	152291110	-	Zm00001d004986	gene	202	2	152287594	152290689	Intron	202
2	152290009	152290211	Teosinte/Maize	CHH	2	152282189	152291110	-	Zm00001d004986	gene	202	2	152273882	152292697	TE	202
2	154096775	154096838	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	154093613	154098612	Gene_down_5k	63
2	154106978	154107037	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	154102681	154107680	Gene_up_5k	59
2	154383986	154384156	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	154380450	154385449	Gene_down_5k	170
2	154943207	154943341	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	154936533	154947327	Intergenic	134
2	155042819	155043071	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	155038759	155042943	TE	124
2	155042819	155043071	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	155042338	155047337	Gene_up_5k	252
2	159770879	159770935	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	159770204	159775203	Gene_down_5k	56
2	162534472	162534570	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	162531992	162536991	Gene_up_5k	98
2	163610622	163610717	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	163606414	163611413	Gene_down_5k	95
2	163610622	163610717	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	163606414	163611413	Gene_down_5k	95
2	163610622	163610717	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	163607209	163612208	Gene_down_5k	95
2	166267462	166267566	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	166260078	166267593	TE	104
2	166267462	166267566	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	166223475	166269157	TE	104
2	166699473	166699549	Teosinte/Maize	CHH	2	166695163	166700867	-	Zm00001d005271	gene	76	2	166698768	166700765	Exon	76
2	170601105	170601179	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	170596641	170601640	Gene_up_5k	74
2	170601105	170601179	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	170601178	170606177	Gene_up_5k	1
2	172641632	172641778	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	172640782	172645781	Gene_up_5k	146
2	189704896	189704969	Teosinte/Maize	CHH	2	189704103	189706705	-	Zm00001d005821	gene	73	2	189704103	189704977	Exon	73
2	189704896	189704969	Teosinte/Maize	CHH	2	189704103	189706705	-	Zm00001d005821	gene	73	2	189703364	189708363	Gene_up_5k	73
2	192454716	192454788	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	192450891	192455890	Gene_down_5k	72
2	192454716	192454788	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	192451607	192456606	Gene_up_5k	72
2	196226306	196227107	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	196225848	196230847	Gene_up_5k	801
2	196226306	196227107	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	196221906	196232446	TE	801
2	196227357	196227476	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	196225848	196230847	Gene_up_5k	119
2	196227357	196227476	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	196221906	196232446	TE	119
2	199147526	199147602	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	199144193	199148242	TE	76
2	199147526	199147602	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	199143929	199148928	Gene_up_5k	76
2	202803469	202803655	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	202799445	202804444	Gene_up_5k	186
2	205245123	205245243	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	205244271	205249270	Gene_down_5k	120
2	207825190	207825338	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	207824373	207830858	Intergenic	148
2	208723151	208723239	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	208721723	208726722	Gene_up_5k	88
2	210695040	210695207	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	210691604	210696603	Gene_up_5k	167
2	210695929	210696070	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	210691604	210696603	Gene_up_5k	141
2	210695929	210696070	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	210695847	210700846	Gene_up_5k	141
2	214099305	214099404	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	214099060	214104059	Gene_up_5k	99
2	214099305	214099404	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	214099168	214110784	TE	99
2	217641304	217641385	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	217636585	217641584	Gene_up_5k	81
2	217680947	217681086	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	217676488	217681487	Gene_up_5k	139
2	223337969	223338237	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	223335493	223340492	Gene_down_5k	268
2	224897942	224898106	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	224893494	224898493	Gene_down_5k	164
2	224897942	224898106	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	224897225	224902224	Gene_up_5k	164
2	225677349	225677458	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	225675718	225680717	Gene_up_5k	109
2	227247904	227248090	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	227243245	227248244	Gene_up_5k	186
2	227548284	227548358	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	227545047	227550046	Gene_down_5k	74
2	229074202	229074438	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	229073944	229078943	Gene_up_5k	236
2	233732952	233732982	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	233732248	233737247	Gene_down_5k	30
2	233733021	233733694	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	233732248	233737247	Gene_down_5k	673
2	235019752	235019826	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	235013976	235021818	TE	74
2	235019752	235019826	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	235019676	235024675	Gene_up_5k	74
2	235081148	235081224	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	235080826	235085825	Gene_up_5k	76
2	237176657	237176706	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	237168187	237176675	TE	18
2	237176657	237176706	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	237172405	237177404	Gene_up_5k	49
2	237176657	237176706	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	237163106	237178448	TE	49
2	237176657	237176706	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	237174228	237179227	Gene_down_5k	49
2	241791212	241791677	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	241790912	241795911	Gene_up_5k	465
2	241791212	241791677	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	241781280	241800023	TE	465
2	241791212	241791677	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	2	241767282	241821649	TE	465
3	153416	153529	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	152545	158816	Intergenic	113
3	604696	604794	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	601477	605546	TE	98
3	3414937	3415054	Teosinte/Maize	CHH	3	3413511	3425991	+	Zm00001d039400	gene	117	3	3411161	3416160	Gene_up_5k	117
3	3414937	3415054	Teosinte/Maize	CHH	3	3413511	3425991	+	Zm00001d039400	gene	117	3	3413695	3417209	Intron	117
3	3414937	3415054	Teosinte/Maize	CHH	3	3413511	3425991	+	Zm00001d039400	gene	117	3	3413695	3417209	Intron	117
3	23201726	23201818	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	23201572	23206571	Gene_down_5k	92
3	23227441	23227500	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	23222344	23228937	Intergenic	59
3	26156055	26156141	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	26152277	26167092	TE	86
3	30449108	30449370	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	30444625	30449624	Gene_up_5k	262
3	31514190	31514376	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	31513061	31518060	Gene_up_5k	186
3	31514190	31514376	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	31502991	31521900	TE	186
3	35656248	35656370	Teosinte/Maize	CHH	3	35656286	35656358	-	Zm00001d040283	ncRNA_gene	72	3	35651286	35656285	Gene_down_5k	37
3	35656248	35656370	Teosinte/Maize	CHH	3	35656286	35656358	-	Zm00001d040283	ncRNA_gene	72	3	35656286	35656358	Exon	72
3	35656248	35656370	Teosinte/Maize	CHH	3	35656286	35656358	-	Zm00001d040283	ncRNA_gene	72	3	35654853	35659852	Gene_up_5k	122
3	35656248	35656370	Teosinte/Maize	CHH	3	35656286	35656358	-	Zm00001d040283	ncRNA_gene	72	3	35655610	35660609	Gene_down_5k	122
3	35656248	35656370	Teosinte/Maize	CHH	3	35656286	35656358	-	Zm00001d040283	ncRNA_gene	72	3	35656359	35661358	Gene_up_5k	11
3	35656248	35656370	Teosinte/Maize	CHH	3	35656286	35656358	-	Zm00001d040283	ncRNA_gene	72	3	35654429	35663867	TE	122
3	41987820	41988023	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	41983366	41988980	Intergenic	203
3	46079720	46079791	Teosinte/Maize	CHH	3	46076165	46080173	+	Zm00001d040479	gene	71	3	46079100	46080173	Exon	71
3	46079720	46079791	Teosinte/Maize	CHH	3	46076165	46080173	+	Zm00001d040479	gene	71	3	46078550	46083110	TE	71
3	50656114	50656190	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	50652148	50657147	Gene_up_5k	76
3	55090415	55090545	Teosinte/Maize	CHH	3	55088527	55091474	+	Zm00001d040630	gene	130	3	55090331	55091173	Intron	130
3	55090415	55090545	Teosinte/Maize	CHH	3	55088527	55091474	+	Zm00001d040630	gene	130	3	55088175	55093174	Gene_up_5k	130
3	57538461	57538706	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	57527807	57539839	Intergenic	245
3	60738278	60738355	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	60738270	60745654	TE	77
3	64614870	64614931	Teosinte/Maize	CHH	3	64614375	64615000	+	Zm00001d040767	gene	61	3	64614664	64615000	Exon	61
3	64614870	64614931	Teosinte/Maize	CHH	3	64614375	64615000	+	Zm00001d040767	gene	61	3	64610279	64615278	Gene_up_5k	61
3	66485942	66486064	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	66485781	66490780	Gene_up_5k	122
3	69616137	69616225	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	69615931	69616736	Intergenic	88
3	71571502	71571616	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	71566869	71571868	Gene_up_5k	114
3	75328881	75328981	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	75319663	75335655	TE	100
3	75328881	75328981	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	75327083	75356413	TE	100
3	75668562	75668849	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	75668557	75669505	TE	287
3	75668562	75668849	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	75668497	75674859	TE	287
3	77270846	77270916	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	77266432	77271431	Gene_up_5k	70
3	77686475	77686541	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	77684364	77713849	TE	66
3	77988576	77988667	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	77984126	77989125	Gene_up_5k	91
3	77988576	77988667	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	77983264	78018393	TE	91
3	77988576	77988667	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	77982356	78037209	TE	91
3	79222320	79222457	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	79217601	79222600	Gene_up_5k	137
3	79222320	79222457	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	79221928	79226927	Gene_down_5k	137
3	79256333	79256559	Teosinte/Maize	CHH	3	79222601	79256661	+	Zm00001d040920	gene	226	3	79256142	79256661	Exon	226
3	79459534	79459588	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	79424748	79463347	TE	54
3	80341086	80341157	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	80338887	80353406	TE	71
3	80342582	80342815	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	80341394	80349332	TE	233
3	80342582	80342815	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	80338887	80353406	TE	233
3	80350486	80350735	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	80338887	80353406	TE	249
3	83499221	83499471	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	83498516	83503515	Gene_up_5k	250
3	83499221	83499471	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	83428517	83520340	TE	250
3	83679077	83679192	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	83675889	83685021	TE	115
3	83679077	83679192	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	83647493	83697305	TE	115
3	84119458	84119745	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	84114793	84127409	Intergenic	287
3	85358201	85358476	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	85348432	85360546	TE	275
3	85358201	85358476	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	85355973	85365586	TE	275
3	85358201	85358476	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	85354350	85400255	TE	275
3	87048015	87048117	Teosinte/Maize	CHH	3	87047940	87052486	-	Zm00001d040974	gene	102	3	87047940	87048622	Exon	102
3	89205141	89205203	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	89201207	89206206	Gene_down_5k	62
3	89208134	89208184	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	89207513	89212512	Gene_up_5k	50
3	92264987	92265183	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	92264500	92269499	Gene_down_5k	196
3	92420506	92420567	Teosinte/Maize	CHH	3	92415006	92421191	-	Zm00001d000567	ncRNA_gene	61	3	92415006	92421191	Exon	61
3	92420506	92420567	Teosinte/Maize	CHH	3	92415006	92421191	-	Zm00001d000567	ncRNA_gene	61	3	92419507	92421191	Exon	61
3	92505574	92505710	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	92490628	92507145	TE	136
3	92505574	92505710	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	92482640	92528154	TE	136
3	92906926	92907090	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	92902263	92907262	Gene_up_5k	164
3	93316525	93316758	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	93312222	93317221	Gene_up_5k	233
3	93316525	93316758	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	93313448	93331332	TE	233
3	93370052	93370119	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	93365356	93370355	Gene_up_5k	67
3	93370052	93370119	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	93364123	93374878	TE	67
3	93378907	93379017	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	93375935	93386679	Intergenic	110
3	93413557	93413666	Teosinte/Maize	CHH	NA	NA	NA	NA	NA	NA	NA	3	93412688	93417687	Gene_up_5k	109
