Context	Chr	Start	End	Comparison	Hyper/Hypo	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
CHG	7	91474819	91476517	Teosinte/Maize	Hypo	0.851628352	0.770735551	0.901617827	0.887989418	0.875406914	0.90664207	0.881372257	0.513989613	0.671653694	0.641945647	0.876470864	0.844256721	0.904529822	0.680520746	0.928373016	0.914504341	0.712910973	0.526041746	0.881012103	0.766136256	0.367857143	0.662878788	0.444010417	0.128032345	0.841372549	0.595601852	0.212738095	0.661080586	0.129487179	0.161302682	0.138308458	0.417578773	0.794386372	0.760546398	0.491333333	0.62037037	0.249118166	0.792308802	0.048778278	0.055563835	0.678662008	0.778618219	0.045722375	0.731017627	0.275319921	0.247142914	0.097958754	0.325292888	0.085449735	0.145324675	0.798056632
CHG	7	91839693	91839907	Teosinte/Maize	Hypo	0.833333333	0.758585859	0.519534632	0.753650794	0.799994589	0.704424603	0.907142857	0.483796296	0.773174603	0.712962963	0.725	0.877083333	0.872807018	0.9	0.941176471	0.537738095	0.826492819	0.818827561	0.764912281	0.668181818	NA	0.833333333	0.013888889	0.027777778	0.71969697	0.846153846	0	NA	0.9	0.923611111	0.208333333	0.770833333	0.816666667	0.416666667	0	0	0.011904762	0	0	0.005494505	0.011111111	0	0.006944444	0.011160714	0.006944444	0	0	0.005494505	0	0	0
CHG	7	93613840	93614165	Teosinte/Maize	Hyper	0.417297433	0	0	0.21927521	0.047077922	0.006944444	0	0.379724769	0.005882353	0	0.024761905	NA	0.212721723	0	0.011904762	NA	0.011904762	0.012070106	0.188299972	0.038461538	0.75	0.614583333	0.916666667	0.494444444	0.693837535	0.833333333	0.856770833	0.786458333	0.558823529	0.63407225	0.816176471	0.5	0.640625	NA	0.423529412	0.717948718	0.594827586	0.727148817	0.81144649	0.812899013	0.698919753	0.632928561	0.741817425	0.750582011	0.823611111	0.481746032	0.014005602	0.871624238	0.027777778	0.022222222	NA
CHG	7	95185175	95185382	Teosinte/Maize	Hypo	0.832539683	0.803472222	0.769285714	0.745535714	0.844444444	0.846969697	0.933333333	0.752941176	0.801587302	0.861180124	0.847222222	0.808333333	0.662222222	0.687566138	0.885493827	0.869166667	0.897321429	0.805442177	0.876470588	0.85	0.606060606	0.9375	0	0.177083333	0.8125	0.5	0.322222222	0	0.796296296	0.642857143	0.708333333	NA	0.333333333	0.5	0.791666667	NA	0.791666667	0	0	0.047619048	0	0.920634921	0.008333333	0.005952381	0.004830918	0.751082251	0.014492754	0.00625	0.687301587	0	0.633333797
CHG	7	96334660	96334952	Teosinte/Maize	Hypo	0.791	0.783599319	0.845043383	0.908333333	0.73452381	0.85478752	0.869011544	0.735822511	0.827875014	0.78147619	0.683333333	0.786956522	0.70554379	0.830142857	0.82924781	0.794055611	0.769471458	0.772551227	0.842998557	0.775104428	0.033333333	0.526190476	0	0	0.811904762	0.788380952	0.829333333	0.594444444	0.883333333	0.892857143	0.121031746	0.824111111	0	0.752173913	0	0	0.017361111	0.020507271	0.056397306	0	0	0	0.800396825	0.031105263	0	0	0.805124043	0.353896659	0.558564815	0.558213916	0.069490827
CHG	7	96532271	96533794	Teosinte/Maize	Hypo	0.689069428	0.677237041	0.212105951	0.66533647	0.183989389	0.203967666	0.408312393	0.338741498	0.41829689	0.746116264	0.376381321	0.308634965	0.68477089	0.548512983	0.456681922	0.566487069	0.517173493	0.565541326	0.748504045	0.250317687	0.838191024	0.054736149	0.069444444	0.768939394	0.574063232	0.003589744	0.03125	0.042997558	0.236296436	0.242228836	0.6495671	0.295420245	0.378064751	0.249998466	0.545574534	0.008928571	0.626965845	0.038638333	0.046962482	0.041913375	0.041775718	0.384556628	0.032220095	0.028629075	0.040175649	0.049025129	0.03532302	0.019973643	0.018331353	0.141865079	0.062916699
CHG	7	96533841	96534587	Teosinte/Maize	Hypo	0.732211605	0.857220257	0.367175629	0.800187321	0.287118766	0.263382091	0.563783169	0.561998413	0.660538622	0.801761423	0.631954478	0.472114317	0.824132583	0.702051988	0.421654659	0.654985113	0.654014048	0.839482621	0.813476017	0.464431351	0.805555556	0.083333333	0.016666667	0.8	0.843402778	0.008333333	0	0.122072072	0.807986111	0.412820513	0.649509804	0.608974359	0.763844797	0.738562092	0.805555556	0.127659574	0.937468672	0.443017785	0.026161082	0	0.045111111	0.868730159	0.006751055	0.002535273	0.003044872	0.04519774	0	0.003414544	0.007194393	0.002040816	0.005835568
CHG	7	96794289	96794662	Teosinte/Maize	Hyper	0.066001401	0.009386447	0.050502723	0.657442878	0.007407407	0.083333333	0	0.049484127	0.817013889	0.01521164	0.008603896	0	0.039144905	0.628876778	0.197727273	0.018055556	0.315964591	0	0.812660835	0.008333333	0.5	0.607142857	0.779673721	NA	0	0.354166667	NA	0.785714286	0.782666667	0.5	0.711111111	0	0.9	0.805747126	NA	0.942857143	0.760869565	0.850025554	0.730958289	NA	0.721200932	0.665216514	0.840771497	0	0.448554616	0.805268199	0.725594501	0.553707285	0.820383598	0.782539683	0.766179654
CHG	7	98087731	98088300	Teosinte/Maize	Hypo	0.283024691	0.500925926	0.829896733	0.870341307	0.234294069	0.832435701	NA	0.333081624	0.812658098	0.83578869	0.889505348	NA	NA	0.877536035	0.888260814	0.926272406	0.70248561	0.834313725	0.341927083	0.875396825	0	0	0	0	NA	NA	0	NA	0	NA	0.489814815	0	0.083333333	0	0	0.424242424	0.9	0	0	0	0.003663004	0.003190775	0.013890192	0.81432072	0.889400585	0.002079002	0.018444518	0.574588361	0.784864899	0	0.715209573
CHG	7	98904014	98904407	Teosinte/Maize	Hypo	0.388163591	0.34919029	0.667151914	0.845916018	0.823844674	0.747683835	0.943927694	0.895486111	0.836803445	0.461264511	0.848924162	0.819269103	0.919920635	0.796365539	0.743990193	0.874388674	0.758547009	0.448801081	0.853180799	0.889309057	0.543478261	0.846044147	0.008	0.399404762	0.916666667	0.551879085	0.880952381	0.03030303	0	0	NA	0	0	0	0	0	0.485714286	0.004487179	0.048545219	0.049986791	0.003125	0.228990917	0.002267574	0.002267574	0.07293819	0.057387804	0.809117027	0.019957873	0.874404762	0.756602921	NA
CHG	7	99028888	99029559	Teosinte/Maize	Hypo	0.619604271	0.905911595	0.927643303	0.875774355	0.819533679	0.862985067	0.823814474	0.89191953	0.932653061	0.822880372	0.831671983	0.846943689	0.892449411	0.872465575	0.891838539	0.794505461	0.859912067	0.91420927	0.897865281	0.821533441	0	0	NA	NA	NA	0.403508772	NA	0	0	NA	0	0	0	NA	0	0.071428571	0.071428571	0.006589147	0	0.083333333	0.012790698	0.034722222	0.010169804	0.002331002	0.077569072	0.021317829	0.001904762	0.004201681	0.065437788	0	0
CHG	7	99031084	99031642	Teosinte/Maize	Hypo	0.931155015	0.86797997	0.908652729	0.917567723	0.873397436	0.875235347	0.80380692	0.848347948	0.89840368	0.850744545	0.887750173	0.870753453	0.929628205	0.841666667	0.903252033	0.845493197	0.88606387	0.885088183	0.926237162	0.835275689	0.375	0	0.015503876	0	0.016666667	1	0	0	0	0.519607843	NA	0	0.042857143	0.091954023	0.071428571	0.1	0	0.008278867	0.002267574	0.043269231	0.011904762	0.015238095	0.036628401	0.003636364	0.012578616	0.092791005	0.006060606	0.013513514	0.0125	0.01552795	0.007882883
CHG	7	99211125	99212433	Teosinte/Maize	Hypo	0.840492958	0.81665336	0.867046515	0.814462677	0.825128205	0.853699799	0.856166512	0.834575972	0.846273884	0.836809828	0.876048237	0.785458107	0.859051909	0.845605159	0.888907552	0.898270089	0.811407574	0.882129739	0.852177573	0.834901779	0.871527778	0.834367168	0.809027778	0.876388889	0.147849462	0.845712047	0.379818594	0.873168498	0.895424837	0.830816327	0.897484277	0.236054422	0.822159091	0.809126984	0.925	0.880392157	0.682432432	0.780219746	0.010763889	0.019883041	0.002164502	0.8354246	0.009968306	0.806137348	0.029931588	0.832292224	0.702745604	0.022559793	0.714644747	0.840419192	0.280823798
CHG	7	101684425	101684710	Teosinte/Maize	Hypo	0.252308802	0.589181215	0.724778844	0.723195971	0.696457775	0.649231902	0.650217491	0.797736626	0.679838911	0.670663265	0.674523228	0.655732601	0.750791855	0.670508658	0.695297758	0.796158603	0.696947264	0.798639456	0.693375456	0.641304348	0.4	0.166666667	0	0	0.807692308	0.514705882	0.166666667	NA	0.898148148	0.590909091	0.051282051	0.166666667	0.642195767	0.357142857	0	0.125	0.047619048	0.009090909	0.006458333	0.05	0.03030303	0.315909091	0.055322984	0.057967033	0.007246377	0.019565217	0	0.149312189	0.543859649	0	0.016025641
CHG	7	101877857	101878315	Teosinte/Maize	Hypo	0.824521104	0.609352884	0.859492202	0.468909192	0.874335049	0.932182632	0.797443093	0.778854995	0.872814979	0.820367972	0.869579946	0.78503214	0.872974446	0.8633637	0.648982406	0.899291843	0.886372435	0.835111735	0.669531848	0.799204809	0.444444444	0.139784946	0.837962963	0.846153846	0.861111111	0.171794872	0.861111111	0.809259259	0.175757576	0.134408602	0.924603175	0.01754386	0.9375	0.807692308	0.818181818	0.736111111	0.934663866	0.162835715	0.032894737	0.020833333	0.205538845	0.826766598	0.196076605	0.152695674	0.28013391	0.029301994	0.261212257	0.177767471	0.16188767	0.119047619	0.787927269
CHG	7	101881188	101881554	Teosinte/Maize	Hypo	0.408107044	0.90385511	0.912967336	0.521972977	0.580714286	0.940097403	0.571103896	0.528042108	0.501603535	0.396866606	0.459704185	0.006493506	0.577248131	0.447554277	0.557256236	0.551948052	0.322059885	0.935582294	0.932424898	0.921784402	NA	0.479166667	0.892857143	NA	0.5	0.038461538	1	1	0.0625	0.5	NA	NA	0	0.142857143	NA	0.5	NA	0.300992063	0.011904762	NA	0.017857143	0	0.129096156	0.275752801	0	0.011363636	0.00952381	0	0.00952381	0.863095238	0.454308297
CHG	7	103465612	103466052	Teosinte/Maize	Hyper	0.031448413	0.020754419	0.011594203	0.012115839	0.024928775	0.14593254	0.072592593	0.029017857	0.487952506	0.146436896	0.029100529	0.025757576	0.036568987	0.045994832	0.018610209	0.028996865	0.025641026	0.044908815	0.071428571	0.431921373	0.4	0.351851852	0.379569892	0.807291667	0	0.653225806	0.774509804	0.7	0.045454545	0.831372549	0.843137255	0	0	0.358974359	0.161290323	0.467741935	0.862745098	0.647083333	0.747297297	0.726601666	0.676556777	0.770195375	0.710986417	0.833026114	0.81678721	0.855555556	0.013571429	0.794138129	0.015909091	0.010752688	0.818105693
CHG	7	106856606	106856930	Teosinte/Maize	Hypo	0.829206349	0.797156085	0.865403091	0.841105559	0.625	0.804609929	0.934782609	0.860952381	0.830455967	0.81981982	0.828422514	0.815205628	0.822031384	0.841609977	0.93210313	0.931904762	0.797368421	0.830840212	0.88881072	0.85037415	0.716722783	0.774382716	0.781888719	0.468147206	0.173913043	0.748104112	0.805159077	0.217105263	0.666666667	0.869202899	0.842592593	0.619296608	0.392573052	0.61948666	0.782261905	0.700590319	0.595893605	0.771367521	0.747202381	0.009009009	0.014950166	0.727824228	0.123115537	0.043083807	0.18379793	0.87254902	0.46939488	0.207187537	0	0.07966792	0.02699882
CHG	7	107530107	107530334	Teosinte/Maize	Hypo	0.54389881	0.63628512	0.691526611	0.799859944	0.855528499	0.781185808	0.882352941	0.907407407	0.766825397	0.681696429	0.832843137	0.864285714	0.403420762	0.88872549	0.773366013	0.89	0.786216931	0.793611944	0.771577381	0.752240896	0	NA	NA	0	0	0	0	0.125	NA	0	NA	0	0.071428571	NA	0	0	0.020833333	0.007352941	0	0.03968254	0	0.013247863	0.007352941	0	0	0	0.092222222	0.014285714	0.020833333	0	0
CHG	7	110891714	110891896	Teosinte/Maize	Hyper	0	0	0	0	0	0	0	0	0	0	0	0	0.009615385	0	0	0.055555556	0	0	0	0	0	0.776515152	0	NA	0.651515152	0.9	0.840909091	0.611111111	0	NA	0.95	NA	0.6	NA	NA	0.625	0.797826087	0.714186508	0	0.78898252	0.842361111	0.70530754	0.049702381	0.711728395	0	0.638405797	0.016666667	0.016666667	0.825757576	0.795787546	0.85
CHG	7	113884644	113884797	Teosinte/Maize	Hyper	0.029411765	0.357496392	0.558333333	0.374244228	0	0.005263158	0	0.581488095	0.111011905	0	0.422857143	0.006944444	0.011688312	0.0125	0.899659091	0.450654762	0	0.49452381	0.462857143	0.981666667	NA	NA	0.833333333	0.766666667	0.925	NA	NA	0.725490196	0.909090909	1	0.4	0.583333333	NA	NA	0.866666667	0.666666667	NA	0.914025974	0	0.333333333	0.95	0.941443001	0.01	0.553948413	0.914801587	0.953333333	0.89577381	0.885833333	0.894871795	0.814814815	0.984210526
CHG	7	115150462	115151578	Teosinte/Maize	Hypo	0.727011743	0.018973986	0.751941288	0.651439646	0.778344396	0.830445286	0.817339905	0.77991796	0.811315971	0.386143186	0.180041817	0.51812888	0.810784884	0.71679132	0.845874132	0.239323859	0.728023724	0.020672091	0.423712934	0.684029518	0.1	0.007722008	0.857142857	0	0.75	0.0125	0	0.833333333	0	0	0	0.029411765	0.015625	0.177777778	0.5	0	0.014492754	0.001904762	0	0	0.002910053	0.705902866	0.030755884	0.012315316	0.001126126	0	0.005496032	0.002786221	0.001984127	0	0.000966184
CHG	7	115406435	115406690	Teosinte/Maize	Hyper	0.008230453	0.01043771	0.039153439	0.014814815	0.047619048	0.030276308	0	0.02010582	0.007407407	0.02875	0.029320988	0.018722019	0.041666667	0.028	0.014814815	0.024691358	0	0.021617536	0.028054764	0.01984127	0.381944444	0.783333333	0.719809524	0.487179487	0.729166667	0.544047619	NA	1	0.7	0.770833333	0.785714286	0.757575758	0.845684524	0.791825397	0.480392157	0.926470588	0.722222222	0.628312223	0.613537796	0.710264589	0.648551587	0.622337447	0.681568329	0.026455026	0.670679012	0.031349206	0.849545455	0.817860711	0.04	0.361587302	0.697773263
CHG	7	116280725	116281877	Teosinte/Maize	Hypo	0.758937198	0.756531085	0.842221298	0.798115079	0.774002528	0.801068376	0.799865566	0.706521739	0.818296369	0.794028981	0.808113081	0.769220152	0.800249241	0.819329282	0.863729729	0.844514618	0.833727026	0.761096173	0.830462515	0.717833093	NA	0.802923977	0.795614035	0.774753551	NA	0.808753501	0.71372549	0.836960133	0.807771593	0.845751634	0.726388889	0.84092773	0.902356902	0.81424405	0.678676717	0.740322581	0.792356387	0.739193981	0.035915487	0.012929366	0.042420271	NA	0.764088078	0.716713084	0.018328841	0.453331244	0.06785953	0.003872054	0.766827668	0.032520325	0.567647376
CHG	7	116450109	116450335	Teosinte/Maize	Hypo	0.819557823	0.802083333	0.65	0.828888889	0.783333333	0.861749362	0.753991597	0.456666667	0.902777778	0.808758503	0.915750916	0.813809524	0.509435626	0.553571429	0.854166667	0.85	0.797912219	0.882936508	0.777777778	0.898148148	0.56547619	0.785714286	0.055555556	NA	0.125	0.023809524	0.833333333	NA	0	0.8375	0.192857143	0.349702381	0.875	0	0.142857143	0.035714286	0	0.674929972	0.736507937	0	0	0	0.773124098	0.20255878	0.072916667	0	0	0	0.748941799	0.808543417	0.638228438
CHG	7	119423847	119424006	Teosinte/Maize	Hyper	0	0	0	0	0	0	0	0	0.018382852	0.032407407	0.005	0.006944444	0.022643098	0.019047619	0.008012821	0.060714286	0	0	0.01	0	1	0	0	NA	0	0.7	0	NA	0	0	NA	NA	NA	0.020833333	NA	NA	0.060606061	0.009259259	0.913425926	NA	0	0	0.830289001	0.866666667	0.756415344	0.888095238	0.011111111	0.96969697	0.83505291	NA	0.924537037
CHG	7	119940250	119942152	Teosinte/Maize	Hypo	0.809717391	0.858155123	0.826187118	0.880991505	0.884214519	0.859072349	0.707247668	0.593330281	0.935875955	0.860843561	0.874103722	0.835823755	0.866043871	0.634323905	0.867471667	0.706345463	0.871528227	0.718623084	0.874442135	0.607739658	0.346666667	0.413022352	0.447053872	0.14180791	0.100877193	0.731518152	0.80819209	0.099378882	0.416666667	0.842592593	0.348354978	0.812162162	0.534722222	0.300680272	0.574404762	0.446078431	0.548644689	0.360606828	0.011481494	0.030505952	0.779314635	0.076483279	0.022636997	0.795602373	0.765965179	0.389341405	0.027906977	0.097005886	0.224015805	0.090379404	0.062746071
CHG	7	121656538	121656660	Teosinte/Maize	Hypo	0.727536232	0.720829412	0.787878788	0.751984127	0.679459452	0.709255599	0.81481052	0.70474705	0.536944008	0.760738136	0.741962048	0.248491408	0.58121118	0.178787879	0.711029909	0.80027678	0.780621339	0.769950517	0.610809286	0.765026697	NA	0.033333333	0.222222222	NA	0	0.045454545	0.5	0.438596491	NA	0.125	0	0.041666667	0.041666667	NA	NA	NA	0	0.255681818	0.026315789	0	NA	0.048484848	0.009555662	0.31253941	0.337755102	0	0.012393162	0.018181818	0.007064364	0	0.035430839
CHG	7	121694111	121694448	Teosinte/Maize	Hypo	0.716666667	0.516547619	0.875	0.914952381	0.914009662	0.944927536	0.518253968	0.955	0.951851852	0.819230769	0.901333333	0.634920635	0.811403509	0.36338596	0.138888889	0.519871795	0.9078125	0.810149573	0.862162441	0.836030303	0.897435897	0.464285714	0	NA	0.75	0.2	0	0.896103896	0.857142857	NA	0	0.9225	0.5	0.881818182	0.738095238	NA	0.575757576	0	0	0	0	0	0.010846561	0.003831418	0.009259259	0.839047619	0.008333333	0	0.8484375	0.901984127	0.004329004
CHG	7	122608535	122609018	Teosinte/Maize	Hyper	0	0.577158069	0.455528891	0.509846807	0.476613182	0.4873706	0.010638298	0.005319149	0.352959721	0	0.004675325	0.329291251	0.003472222	0.050207431	0.017054264	0	0.009166667	0	0.003787879	0.004347826	0.944	0.920666667	0.730769231	0.149122807	0	0.656910569	0	0.911309524	0.936936937	0.571759259	0.389855072	0.958333333	NA	0	0.979166667	1	0.045977011	0.847198192	0.894013799	0.871190363	0.790549034	0	0.925548034	0.001333333	0.864971892	0.921539313	0.858492063	0.912560992	0.908829365	0	0.005050505
CHG	7	123023148	123023412	Teosinte/Maize	Hyper	0.031521739	0	0	0	0	0	0	0	0	0.008333333	0.002469136	0.00310559	0	0	0	0.011494253	0.012698413	0.012820513	0	0	NA	0.794117647	0.885544218	0.798228128	0.954451346	0.931372549	0.82707483	NA	0.862068966	0.818452381	0.907692308	0.879437229	0.792901235	0.829069767	0.777407407	0.859730849	0.812169312	0.832306763	0.865267221	0.826839259	0.80898853	0.847015963	0.821428571	0.898188406	0.768953672	0.808524927	0.798854981	0.830190615	0.76509009	0.803356674	0.763078202
CHG	7	123061753	123062825	Teosinte/Maize	Hyper	0.003125	0.007777778	0.016421569	0.02173913	0.009758002	0	0.008205128	0	0.009009009	0.00467862	0	0.025817556	0.013657407	0.024250441	0.045389267	0	0.033333333	0.008205128	0.006018519	0.042730496	0.815359477	0.655913978	0.908479532	0.844462279	0.885963719	0.791019215	0.130630631	0.066326531	0.137535014	0.928571429	0.861538462	0.934722222	0.886806321	0.848614618	0.609807256	0.950854701	0.881293952	0.852123292	0.572784766	0.855026091	0.782482859	0.813776316	0.821273582	0.795825031	0.839889398	0.856783329	0.809043974	0.824794315	0.891133618	0.636898749	0.557696165
CHG	7	126017566	126019002	Teosinte/Maize	Hypo	0.688927353	0.821550672	0.839494216	0.870346938	0.808190597	0.57950478	0.82116364	0.917658783	0.812933492	0.568035714	0.410755171	0.622315207	0.880153386	0.801984959	0.828490028	0.8816473	0.885833391	0.555729944	0.877344704	0.849621576	0	0.666666667	0.191176471	0.4	0.339285714	0.681818182	0.583333333	0.25	0.157692308	0.091666667	0.641666667	0.551282051	0.444444444	0.125	0.516666667	0.166666667	0.916666667	0.121452991	0	0.330357143	0.009016393	0.00417756	0.028211217	0.002659574	0.003632479	0.047309028	0.014588378	0.016666667	0.018831169	0.603685666	0.167286981
CHG	7	126520157	126520531	Teosinte/Maize	Hypo	0.898373984	0.879385965	0.882222222	0.840287226	0.838711584	0.8125	0.875	0.789622153	0.831111111	0.8	0.874193548	0.87962963	0.883333333	0.892668651	0.889635854	0.828598485	0.884848485	0.846153846	0.890406162	0.85288852	0	0.027777778	0.25	0	0.833333333	0.882575758	0.043478261	0.2	0.085470085	NA	0	0.884615385	0.041666667	0.530434783	0	0.05	0	0.011904762	0.788425926	0.808952201	0.736326531	0.030448718	0.884090909	0.028623188	0.023263889	0.007407407	0.787150812	0.079166667	0.727351916	0.072893773	0.077237049
CHG	7	126796647	126796773	Teosinte/Maize	Hypo	0.821918768	0.810560492	0.856349206	0.829018072	0.578947368	0.735526316	0.756744314	0.823526077	0.832539683	0.755170755	0.75959596	0.675297619	0.774509804	0.737271878	0.925495557	0.592424242	0.778991597	0.504081633	0.761904762	0.655662964	0.583333333	NA	0.535078053	0.707589286	0.692857143	0	0.285714286	NA	NA	0.814814815	0.5	0.054545455	0.393939394	0	0.136363636	1	0.893939394	0.785714286	0	0.018181818	0	0.231578947	0.083307802	0.633862434	0.051515152	0	0.045454545	0	0	0	0
CHG	7	126957371	126959821	Teosinte/Maize	Hyper	0.279670449	0.450024212	0.36855608	0.492122632	0.448088038	0.245485215	0.178557463	0.496089952	0.375832033	0.568909574	0.22359275	0.159378466	0.288316272	0.227607044	0.639700155	0.22503893	0.408888688	0.563436103	0.859357947	0.220276601	0.981944444	0.843215812	0.945238095	0.86733529	0.902754435	0.896825397	0.849358974	0.909313725	0.895281583	0.781094104	0.894794189	0.724786325	0.893518519	0.826178266	0.864583333	0.911538462	0.833595388	0.816296397	0.874381928	0.886181476	0.75824304	0.816125691	0.823321792	0.821742849	0.861234304	0.859311674	0.761859089	0.900299155	0.822142366	0.825207217	0.8509392
